ref_gyro_x (deg/s),ref_gyro_y (deg/s),ref_gyro_z (deg/s)
5.004178074124383535e+00,-1.777186871188192152e-08,-8.049608791463352800e-08
5.004178074125087861e+00,-1.784210802439461496e-08,-8.048054838480294461e-08
5.004178074125722020e+00,-1.791233374936590141e-08,-8.046494756553379532e-08
5.004178074126293119e+00,-1.798254583331584111e-08,-8.044928546870676278e-08
5.004178074126806486e+00,-1.805274422277487707e-08,-8.043356210624918261e-08
5.004178074127268339e+00,-1.812292886428388142e-08,-8.041777749013513607e-08
5.004178074127684006e+00,-1.819309970439418843e-08,-8.040193163238525152e-08
5.004178074128058817e+00,-1.826325668966765744e-08,-8.038602454506683679e-08
5.004178074128396325e+00,-1.833339976667669270e-08,-8.037005624029386592e-08
5.004178074128699194e+00,-1.840352888200428635e-08,-8.035402673022686007e-08
5.004178074128971865e+00,-1.847364398224406145e-08,-8.033793602707301984e-08
5.004178074129217002e+00,-1.854374501400032826e-08,-8.032178414308609295e-08
5.004178074129438158e+00,-1.861383192388809743e-08,-8.030557109056645362e-08
5.004178074129637110e+00,-1.868390465853313296e-08,-8.028929688186106291e-08
5.004178074129815634e+00,-1.875396316457200514e-08,-8.027296152936338926e-08
5.004178074129977283e+00,-1.882400738865211040e-08,-8.025656504551356733e-08
5.004178074130122056e+00,-1.889403727743172425e-08,-8.024010744279819950e-08
5.004178074130252618e+00,-1.896405277758004430e-08,-8.022358873375048818e-08
5.004178074130369858e+00,-1.903405383577721670e-08,-8.020700893095012995e-08
5.004178074130476439e+00,-1.910404039871439243e-08,-8.019036804702338173e-08
5.004178074130571474e+00,-1.917401241309375706e-08,-8.017366609464299461e-08
5.004178074130657627e+00,-1.924396982562858037e-08,-8.015690308652822710e-08
5.004178074130734011e+00,-1.931391258304324945e-08,-8.014007903544483184e-08
5.004178074130803289e+00,-1.938384063207330509e-08,-8.012319395420506891e-08
5.004178074130865461e+00,-1.945375391946550799e-08,-8.010624785566767930e-08
5.004178074130922305e+00,-1.952365239197783205e-08,-8.008924075273780554e-08
5.004178074130972931e+00,-1.959353599637957037e-08,-8.007217265836713725e-08
5.004178074131018228e+00,-1.966340467945129875e-08,-8.005504358555377882e-08
5.004178074131059084e+00,-1.973325838798498825e-08,-8.003785354734222293e-08
5.004178074131095499e+00,-1.980309706878399525e-08,-8.002060255682344319e-08
5.004178074131129250e+00,-1.987292066866313091e-08,-8.000329062713485442e-08
5.004178074131159448e+00,-1.994272913444867774e-08,-7.998591777146020683e-08
5.004178074131186094e+00,-2.001252241297845907e-08,-7.996848400302969183e-08
5.004178074131210074e+00,-2.008230045110185892e-08,-7.995098933511988911e-08
5.004178074131231391e+00,-2.015206319567985836e-08,-7.993343378105376668e-08
5.004178074131250931e+00,-2.022181059358510172e-08,-7.991581735420060140e-08
5.004178074131268694e+00,-2.029154259170190319e-08,-7.989814006797611137e-08
5.004178074131284681e+00,-2.036125913692631632e-08,-7.988040193584228387e-08
5.004178074131298892e+00,-2.043096017616616046e-08,-7.986260297130749446e-08
5.004178074131311327e+00,-2.050064565634106378e-08,-7.984474318792644083e-08
5.004178074131323761e+00,-2.057031552438249310e-08,-7.982682259930010305e-08
5.004178074131333531e+00,-2.063996972723382661e-08,-7.980884121907579657e-08
5.004178074131343301e+00,-2.070960821185034398e-08,-7.979079906094713246e-08
5.004178074131352183e+00,-2.077923092519931899e-08,-7.977269613865399098e-08
5.004178074131359288e+00,-2.084883781426001956e-08,-7.975453246598253481e-08
5.004178074131366394e+00,-2.091842882602378381e-08,-7.973630805676519577e-08
5.004178074131372611e+00,-2.098800390749401679e-08,-7.971802292488064841e-08
5.004178074131378828e+00,-2.105756300568627315e-08,-7.969967708425380999e-08
5.004178074131383269e+00,-2.112710606762827375e-08,-7.968127054885586693e-08
5.004178074131387710e+00,-2.119663304035995192e-08,-7.966280333270416895e-08
5.004178074131392151e+00,-2.126614387093348657e-08,-7.964427544986230847e-08
5.004178074131394816e+00,-2.133563850641337168e-08,-7.962568691444006770e-08
5.004178074131398368e+00,-2.140511689387639976e-08,-7.960703774059343181e-08
5.004178074131401921e+00,-2.147457898041176772e-08,-7.958832794252457576e-08
5.004178074131403697e+00,-2.154402471312108015e-08,-7.956955753448179811e-08
5.004178074131406362e+00,-2.161345403911837587e-08,-7.955072653075958716e-08
5.004178074131409026e+00,-2.168286690553022047e-08,-7.953183494569859453e-08
5.004178074131409915e+00,-2.175226325949567993e-08,-7.951288279368554248e-08
5.004178074131411691e+00,-2.182164304816642314e-08,-7.949387008915335626e-08
5.004178074131413467e+00,-2.189100621870671530e-08,-7.947479684658101855e-08
5.004178074131415244e+00,-2.196035271829348740e-08,-7.945566308049364886e-08
5.004178074131417020e+00,-2.202968249411636598e-08,-7.943646880546242411e-08
5.004178074131417020e+00,-2.209899549337771290e-08,-7.941721403610461833e-08
5.004178074131417908e+00,-2.216829166329265501e-08,-7.939789878708358945e-08
5.004178074131418796e+00,-2.223757095108914712e-08,-7.937852307310873958e-08
5.004178074131419685e+00,-2.230683330400800172e-08,-7.935908690893551502e-08
5.004178074131420573e+00,-2.237607866930292539e-08,-7.933959030936539299e-08
5.004178074131421461e+00,-2.244530699424056182e-08,-7.932003328924589491e-08
5.004178074131422349e+00,-2.251451822610051828e-08,-7.930041586347052022e-08
5.004178074131423237e+00,-2.258371231217544502e-08,-7.928073804697882576e-08
5.004178074131424125e+00,-2.265288919977102202e-08,-7.926099985475629342e-08
5.004178074131424125e+00,-2.272204883620605168e-08,-7.924120130183443608e-08
5.004178074131424125e+00,-2.279119116881245547e-08,-7.922134240329070489e-08
5.004178074131424125e+00,-2.286031614493534012e-08,-7.920142317424851577e-08
5.004178074131424125e+00,-2.292942371193303402e-08,-7.918144362987722297e-08
5.004178074131424125e+00,-2.299851381717711369e-08,-7.916140378539211902e-08
5.004178074131424125e+00,-2.306758640805246000e-08,-7.914130365605442152e-08
5.004178074131424125e+00,-2.313664143195729131e-08,-7.912114325717127315e-08
5.004178074131424125e+00,-2.320567883630320312e-08,-7.910092260409564900e-08
5.004178074131424125e+00,-2.327469856851520451e-08,-7.908064171222650217e-08
5.004178074131424125e+00,-2.334370057603177104e-08,-7.906030059700857848e-08
5.004178074131424125e+00,-2.341268480630487458e-08,-7.903989927393253559e-08
5.004178074131424125e+00,-2.348165120680001632e-08,-7.901943775853489004e-08
5.004178074131424125e+00,-2.355059972499628642e-08,-7.899891606639792463e-08
5.004178074131424125e+00,-2.361953030838639040e-08,-7.897833421314986046e-08
5.004178074131424125e+00,-2.368844290447668228e-08,-7.895769221446463193e-08
5.004178074131424125e+00,-2.375733746078723072e-08,-7.893699008606203234e-08
5.004178074131424125e+00,-2.382621392485183229e-08,-7.891622784370763448e-08
5.004178074131424125e+00,-2.389507224421806436e-08,-7.889540550321280385e-08
5.004178074131424125e+00,-2.396391236644731162e-08,-7.887452308043461927e-08
5.004178074131424125e+00,-2.403273423911484546e-08,-7.885358059127599196e-08
5.004178074131424125e+00,-2.410153780980979752e-08,-7.883257805168550678e-08
5.004178074131424125e+00,-2.417032302613526886e-08,-7.881151547765755451e-08
5.004178074131424125e+00,-2.423908983570831340e-08,-7.879039288523215985e-08
5.004178074131424125e+00,-2.430783818616002400e-08,-7.876921029049511373e-08
5.004178074131424125e+00,-2.437656802513553903e-08,-7.874796770957788072e-08
5.004178074131424125e+00,-2.444527930029408873e-08,-7.872666515865761220e-08
5.004178074131424125e+00,-2.451397195930905472e-08,-7.870530265395711992e-08
5.004178074131424125e+00,-2.458264594986799319e-08,-7.868388021174488924e-08
5.004178074131424125e+00,-2.465130121967266138e-08,-7.866239784833503943e-08
5.004178074131424125e+00,-2.471993771643909698e-08,-7.864085558008732365e-08
5.004178074131424125e+00,-2.478855538789761149e-08,-7.861925342340712896e-08
5.004178074131424125e+00,-2.485715418179286966e-08,-7.859759139474541015e-08
5.004178074131424125e+00,-2.492573404588390270e-08,-7.857586951059876915e-08
5.004178074131424125e+00,-2.499429492794416457e-08,-7.855408778750934912e-08
5.004178074131424125e+00,-2.506283677576155507e-08,-7.853224624206488744e-08
5.004178074131424125e+00,-2.513135953713847949e-08,-7.851034489089867599e-08
5.004178074131424125e+00,-2.519986315989187828e-08,-7.848838375068953463e-08
5.004178074131424125e+00,-2.526834759185325363e-08,-7.846636283816183776e-08
5.004178074131424125e+00,-2.533681278086873887e-08,-7.844428217008544805e-08
5.004178074131424125e+00,-2.540525867479910844e-08,-7.842214176327579594e-08
5.004178074131424125e+00,-2.547368522151984073e-08,-7.839994163459372074e-08
5.004178074131424125e+00,-2.554209236892114126e-08,-7.837768180094560303e-08
5.004178074131424125e+00,-2.561048006490799232e-08,-7.835536227928329848e-08
5.004178074131424125e+00,-2.567884825740019263e-08,-7.833298308660404518e-08
5.004178074131424125e+00,-2.574719689433238386e-08,-7.831054423995060926e-08
5.004178074131424125e+00,-2.581552592365410686e-08,-7.828804575641113927e-08
5.004178074131424125e+00,-2.588383529332983472e-08,-7.826548765311919268e-08
5.004178074131424125e+00,-2.595212495133900921e-08,-7.824286994725377556e-08
5.004178074131424125e+00,-2.602039484567609040e-08,-7.822019265603922348e-08
5.004178074131424125e+00,-2.608864492435057647e-08,-7.819745579674530740e-08
5.004178074131424125e+00,-2.615687513538706333e-08,-7.817465938668714099e-08
5.004178074131424125e+00,-2.622508542682528760e-08,-7.815180344322514097e-08
5.004178074131424125e+00,-2.629327574672013323e-08,-7.812888798376513295e-08
5.004178074131424125e+00,-2.636144604314171751e-08,-7.810591302575823235e-08
5.004178074131424125e+00,-2.642959626417538119e-08,-7.808287858670085759e-08
5.004178074131424125e+00,-2.649772635792177445e-08,-7.805978468413475663e-08
5.004178074131424125e+00,-2.656583627249686358e-08,-7.803663133564692747e-08
5.004178074131424125e+00,-2.663392595603198385e-08,-7.801341855886964470e-08
5.004178074131424125e+00,-2.670199535667388590e-08,-7.799014637148045946e-08
5.004178074131424125e+00,-2.677004442258475885e-08,-7.796681479120215975e-08
5.004178074131424125e+00,-2.683807310194227333e-08,-7.794342383580274393e-08
5.004178074131424125e+00,-2.690608134293964105e-08,-7.791997352309544725e-08
5.004178074131424125e+00,-2.697406909378560818e-08,-7.789646387093871530e-08
5.004178074131424125e+00,-2.704203630270456449e-08,-7.787289489723615116e-08
5.004178074131424125e+00,-2.710998291793651697e-08,-7.784926661993656826e-08
5.004178074131424125e+00,-2.717790888773716586e-08,-7.782557905703392424e-08
5.004178074131424125e+00,-2.724581416037792119e-08,-7.780183222656733421e-08
5.004178074131424125e+00,-2.731369868414597233e-08,-7.777802614662103100e-08
5.004178074131424125e+00,-2.738156240734429785e-08,-7.775416083532437841e-08
5.004178074131424125e+00,-2.744940527829172179e-08,-7.773023631085185799e-08
5.004178074131424125e+00,-2.751722724532294345e-08,-7.770625259142301609e-08
5.004178074131424125e+00,-2.758502825678859362e-08,-7.768220969530254326e-08
5.004178074131424125e+00,-2.765280826105524121e-08,-7.765810764080010222e-08
5.004178074131424125e+00,-2.772056720650546604e-08,-7.763394644627048665e-08
5.004178074131424125e+00,-2.778830504153788861e-08,-7.760972613011348886e-08
5.004178074131424125e+00,-2.785602171456720320e-08,-7.758544671077393949e-08
5.004178074131424125e+00,-2.792371717402421096e-08,-7.756110820674165457e-08
5.004178074131424125e+00,-2.799139136835587281e-08,-7.753671063655147523e-08
5.004178074131424125e+00,-2.805904424602535583e-08,-7.751225401878320152e-08
5.004178074131424125e+00,-2.812667575551204643e-08,-7.748773837206163211e-08
5.004178074131424125e+00,-2.819428584531160663e-08,-7.746316371505647165e-08
5.004178074131424125e+00,-2.826187446393601378e-08,-7.743853006648242341e-08
5.004178074131424125e+00,-2.832944155991358037e-08,-7.741383744509905697e-08
5.004178074131424125e+00,-2.839698708178905001e-08,-7.738908586971090078e-08
5.004178074131424125e+00,-2.846451097812355111e-08,-7.736427535916732314e-08
5.004178074131424125e+00,-2.853201319749470606e-08,-7.733940593236263801e-08
5.004178074131424125e+00,-2.859949368849662793e-08,-7.731447760823597269e-08
5.004178074131424125e+00,-2.866695239974000316e-08,-7.728949040577134725e-08
5.004178074131424125e+00,-2.873438927985208167e-08,-7.726444434399759506e-08
5.004178074131424125e+00,-2.880180427747673640e-08,-7.723933944198838932e-08
5.004178074131424125e+00,-2.886919734127452949e-08,-7.721417571886220332e-08
5.004178074131424125e+00,-2.893656841992270233e-08,-7.718895319378229724e-08
5.004178074131424125e+00,-2.900391746211525171e-08,-7.716367188595671810e-08
5.004178074131424125e+00,-2.907124441656294631e-08,-7.713833181463829980e-08
5.004178074131424125e+00,-2.913854923199338961e-08,-7.711293299912459693e-08
5.004178074131424125e+00,-2.920583185715103308e-08,-7.708747545875789801e-08
5.004178074131424125e+00,-2.927309224079722585e-08,-7.706195921292526519e-08
5.004178074131424125e+00,-2.934033033171026434e-08,-7.703638428105841514e-08
5.004178074131424125e+00,-2.940754607868542530e-08,-7.701075068263374551e-08
5.004178074131424125e+00,-2.947473943053497911e-08,-7.698505843717238788e-08
5.004178074131424125e+00,-2.954191033608827245e-08,-7.695930756424008867e-08
5.004178074131424125e+00,-2.960905874419174156e-08,-7.693349808344726201e-08
5.004178074131424125e+00,-2.967618460370894862e-08,-7.690763001444895010e-08
5.004178074131424125e+00,-2.974328786352062808e-08,-7.688170337694480996e-08
5.004178074131424125e+00,-2.981036847252473961e-08,-7.685571819067912665e-08
5.004178074131424125e+00,-2.987742637963646807e-08,-7.682967447544069417e-08
5.004178074131424125e+00,-2.994446153378830957e-08,-7.680357225106298749e-08
5.004178074131424125e+00,-3.001147388393006484e-08,-7.677741153742397730e-08
5.004178074131424125e+00,-3.007846337902893848e-08,-7.675119235444616969e-08
5.004178074131424125e+00,-3.014542996806949266e-08,-7.672491472209661938e-08
5.004178074131424125e+00,-3.021237360005376620e-08,-7.669857866038687680e-08
5.004178074131424125e+00,-3.027929422400127462e-08,-7.667218418937302778e-08
5.004178074131424125e+00,-3.034619178894904319e-08,-7.664573132915558767e-08
5.004178074131424125e+00,-3.041306624395167971e-08,-7.661922009987955430e-08
5.004178074131424125e+00,-3.047991753808136133e-08,-7.659265052173440794e-08
5.004178074131424125e+00,-3.054674562042792714e-08,-7.656602261495400547e-08
5.004178074131424125e+00,-3.061355044009888481e-08,-7.653933639981667298e-08
5.004178074131424125e+00,-3.068033194621945691e-08,-7.651259189664512640e-08
5.004178074131424125e+00,-3.074709008793262723e-08,-7.648578912580647147e-08
5.004178074131424125e+00,-3.081382481439916065e-08,-7.645892810771217727e-08
5.004178074131424125e+00,-3.088053607479765605e-08,-7.643200886281807624e-08
5.004178074131424125e+00,-3.094722381832459926e-08,-7.640503141162435096e-08
5.004178074131424125e+00,-3.101388799419436307e-08,-7.637799577467549437e-08
5.004178074131424125e+00,-3.108052855163928002e-08,-7.635090197256032310e-08
5.004178074131424125e+00,-3.114714543990966885e-08,-7.632375002591196417e-08
5.004178074131424125e+00,-3.121373860827386101e-08,-7.629653995540776238e-08
5.004178074131424125e+00,-3.128030800601827341e-08,-7.626927178176942586e-08
5.004178074131424125e+00,-3.134685358244741504e-08,-7.624194552576281435e-08
5.004178074131424125e+00,-3.141337528688392011e-08,-7.621456120819807153e-08
5.004178074131424125e+00,-3.147987306866863400e-08,-7.618711884992955884e-08
5.004178074131424125e+00,-3.154634687716060009e-08,-7.615961847185580255e-08
5.004178074131424125e+00,-3.161279666173710604e-08,-7.613206009491957317e-08
5.004178074131424125e+00,-3.167922237179376984e-08,-7.610444374010772662e-08
5.004178074131424125e+00,-3.174562395674451333e-08,-7.607676942845134983e-08
5.004178074131424125e+00,-3.181200136602164161e-08,-7.604903718102562837e-08
5.004178074131424125e+00,-3.187835454907586952e-08,-7.602124701894985972e-08
5.004178074131424125e+00,-3.194468345537636795e-08,-7.599339896338749294e-08
5.004178074131424125e+00,-3.201098803441078368e-08,-7.596549303554600955e-08
5.004178074131424125e+00,-3.207726823568529236e-08,-7.593752925667698976e-08
5.004178074131424125e+00,-3.214352400872464481e-08,-7.590950764807608593e-08
5.004178074131424125e+00,-3.220975530307218683e-08,-7.588142823108294322e-08
5.004178074131424125e+00,-3.227596206828989899e-08,-7.585329102708129219e-08
5.004178074131424125e+00,-3.234214425395846275e-08,-7.582509605749880323e-08
5.004178074131424125e+00,-3.240830180967725382e-08,-7.579684334380719247e-08
5.004178074131424125e+00,-3.247443468506442165e-08,-7.576853290752212907e-08
5.004178074131424125e+00,-3.254054282975690257e-08,-7.574016477020323530e-08
5.004178074131424125e+00,-3.260662619341045958e-08,-7.571173895345409971e-08
5.004178074131424125e+00,-3.267268472569974846e-08,-7.568325547892218451e-08
5.004178074131424125e+00,-3.273871837631832441e-08,-7.565471436829891822e-08
5.004178074131424125e+00,-3.280472709497868178e-08,-7.562611564331960302e-08
5.004178074131424125e+00,-3.287071083141231359e-08,-7.559745932576340151e-08
5.004178074131424125e+00,-3.293666953536973801e-08,-7.556874543745334995e-08
5.004178074131424125e+00,-3.300260315662052484e-08,-7.553997400025631856e-08
5.004178074131424125e+00,-3.306851164495335506e-08,-7.551114503608301151e-08
5.004178074131424125e+00,-3.313439495017605392e-08,-7.548225856688794047e-08
5.004178074131424125e+00,-3.320025302211560417e-08,-7.545331461466939810e-08
5.004178074131424125e+00,-3.326608581061823871e-08,-7.542431320146948456e-08
5.004178074131424125e+00,-3.333189326554942074e-08,-7.539525434937401485e-08
5.004178074131424125e+00,-3.339767533679389667e-08,-7.536613808051258499e-08
5.004178074131424125e+00,-3.346343197425576236e-08,-7.533696441705847936e-08
5.004178074131424125e+00,-3.352916312785849612e-08,-7.530773338122873690e-08
5.004178074131424125e+00,-3.359486874754495217e-08,-7.527844499528404520e-08
5.004178074131424125e+00,-3.366054878327742679e-08,-7.524909928152880670e-08
5.004178074131424125e+00,-3.372620318503774430e-08,-7.521969626231104604e-08
5.004178074131424125e+00,-3.379183190282719758e-08,-7.519023596002242328e-08
5.004178074131424125e+00,-3.385743488666668036e-08,-7.516071839709826040e-08
5.004178074131424125e+00,-3.392301208659666080e-08,-7.513114359601747509e-08
5.004178074131424125e+00,-3.398856345267724098e-08,-7.510151157930252784e-08
5.004178074131424125e+00,-3.405408893498821653e-08,-7.507182236951952779e-08
5.004178074131424125e+00,-3.411958848362907657e-08,-7.504207598927808718e-08
5.004178074131424125e+00,-3.418506204871906332e-08,-7.501227246123134780e-08
4.004178074131424125e+00,-3.425050958039721175e-08,-7.498241180807602068e-08
3.104178074131424214e+00,-3.430284882818929383e-08,-7.495848217075350755e-08
2.294178074131424605e+00,-3.434340024714980155e-08,-7.493991157278510899e-08
1.565178074131424957e+00,-3.437334951700555297e-08,-7.492617920363051185e-08
9.090780741314252733e-01,-3.439376157108643133e-08,-7.491681154496656999e-08
3.185880741314256470e-01,-3.440559311703361238e-08,-7.491137863727985875e-08
-2.128529258685740999e-01,-3.440970381941729391e-08,-7.490949052111326747e-08
-6.911498258685738749e-01,-3.440686629399894400e-08,-7.491079387444547959e-08
-1.121617035868573753e+00,-3.439777504557019301e-08,-7.491496885794672445e-08
-1.509037524868573676e+00,-3.438305446575260182e-08,-7.492172617257205694e-08
-1.857715964968573497e+00,-3.436326599355193537e-08,-7.493080432858822215e-08
-2.171526561058573446e+00,-3.433891452956864453e-08,-7.494196712125830824e-08
-2.453956097539573111e+00,-3.431045418434793298e-08,-7.495500130569367665e-08
-2.708142680372473077e+00,-3.427829343221310819e-08,-7.496971446156024092e-08
-2.936910604922083223e+00,-3.424279973389728742e-08,-7.498593303718361057e-08
-3.142801737016732044e+00,-3.420430368422561836e-08,-7.500350056197409442e-08
-3.328103755901916205e+00,-3.416310273487788944e-08,-7.502227601585382668e-08
-3.494875572898581861e+00,-3.411946453677162608e-08,-7.504213234441544848e-08
-3.644970208195581041e+00,-3.407362994175623356e-08,-7.506295510879541059e-08
-3.780055379962880213e+00,-3.402581569901786420e-08,-7.508464125964276466e-08
-3.901632034553449202e+00,-3.397621687779394334e-08,-7.510709802505944025e-08
-4.011051023684961692e+00,-3.392500904462512409e-08,-7.513024190294400307e-08
-4.109528113903323288e+00,-3.387235022037870244e-08,-7.515399774876112592e-08
-4.198157495099848369e+00,-3.381838263961616605e-08,-7.517829795036121797e-08
-4.277923938176720675e+00,-3.376323433250877004e-08,-7.520308168207523076e-08
-4.349713736945905573e+00,-3.370702054739501413e-08,-7.522829423089605765e-08
-4.414324555838172515e+00,-3.364984503019237074e-08,-7.525388638812495237e-08
-4.472474292841211785e+00,-3.359180117519643690e-08,-7.527981390039996003e-08
-4.524809056143948460e+00,-3.353297306030082599e-08,-7.530603697453424696e-08
-4.571910343116410758e+00,-3.347343637833079105e-08,-7.533251983107043188e-08
-4.614301501391627092e+00,-3.341325927498437853e-08,-7.535923030190429449e-08
-4.652453543839321526e+00,-3.335250310280205087e-08,-7.538613946774539631e-08
-4.686790382042246961e+00,-3.329122309962477112e-08,-7.541322133156618604e-08
-4.717693536424879319e+00,-3.322946899913954679e-08,-7.544045252454417546e-08
-4.745506375369248353e+00,-3.316728558033997505e-08,-7.546781204132629164e-08
-4.770537930419180839e+00,-3.310471316203704098e-08,-7.549528100174230934e-08
-4.793066329964120520e+00,-3.304178804793485603e-08,-7.552284243636575495e-08
-4.813341889554565434e+00,-3.297854292722877596e-08,-7.555048109356886699e-08
-4.831589893185966211e+00,-3.291500723518323027e-08,-7.557818326594398559e-08
-4.848013096454226734e+00,-3.285120747769745619e-08,-7.560593663416950611e-08
-4.862793979395662269e+00,-3.278716752346402346e-08,-7.563373012658495870e-08
-4.876096774042953719e+00,-3.272290886696251917e-08,-7.566155379290887792e-08
-4.888069289225515313e+00,-3.265845086520503811e-08,-7.568939869068699520e-08
-4.898844552889821458e+00,-3.259381095085751401e-08,-7.571725678319665779e-08
-4.908542290187696722e+00,-3.252900482409778413e-08,-7.574512084765991658e-08
-4.917270253755783749e+00,-3.246404662533450104e-08,-7.577298439272989101e-08
-4.925125420967062517e+00,-3.239894909069842660e-08,-7.580084158431957461e-08
-4.932195071457213587e+00,-3.233372369202631290e-08,-7.582868717893299670e-08
-4.938557756898350526e+00,-3.226838076288517068e-08,-7.585651646374384853e-08
-4.944284173795372439e+00,-3.220292961203053266e-08,-7.588432520274122115e-08
-4.949437949002692072e+00,-3.213737862555216839e-08,-7.591210958833038103e-08
-4.954076346689280541e+00,-3.207173535883626600e-08,-7.593986619783809143e-08
-4.958250904607209186e+00,-3.200600661935978602e-08,-7.596759195442671380e-08
-4.962008006733345411e+00,-3.194019854123132606e-08,-7.599528409197181457e-08
-4.965389398646868457e+00,-3.187431665230187218e-08,-7.602294012350200873e-08
-4.968432651369038666e+00,-3.180836593458607430e-08,-7.605055781284082610e-08
-4.971171578818991854e+00,-3.174235087866128954e-08,-7.607813514912633244e-08
-4.973636613523949812e+00,-3.167627553264467496e-08,-7.610567032391709938e-08
-4.975855144758411619e+00,-3.161014354628897504e-08,-7.613316171062243286e-08
-4.977851822869427956e+00,-3.154395821068353822e-08,-7.616060784602122593e-08
-4.979648833169342481e+00,-3.147772249399872351e-08,-7.618800741365787629e-08
-4.981266142439265465e+00,-3.141143907366805037e-08,-7.621535922892458024e-08
-4.982721720782196329e+00,-3.134511036536309155e-08,-7.624266222565937889e-08
-4.984031741290833928e+00,-3.127873854908089008e-08,-7.626991544410562450e-08
-4.985210759748607501e+00,-3.121232559263167336e-08,-7.629711802009515798e-08
-4.986271876360604871e+00,-3.114587327278577182e-08,-7.632426917533078961e-08
-4.987226881311401350e+00,-3.107938319431335129e-08,-7.635136820865631423e-08
-4.988086385767117825e+00,-3.101285680712665912e-08,-7.637841448821411112e-08
-4.988859939777262831e+00,-3.094629542171409608e-08,-7.640540744440002690e-08
-4.989556138386394224e+00,-3.087970022303611611e-08,-7.643234656353423941e-08
-4.990182717134612034e+00,-3.081307228303655149e-08,-7.645923138217611822e-08
-4.990746638008008773e+00,-3.074641257190701940e-08,-7.648606148201681443e-08
-4.991254166794065306e+00,-3.067972196822888420e-08,-7.651283648529149203e-08
-4.991710942701516274e+00,-3.061300126810451080e-08,-7.653955605065795673e-08
-4.992122041018221879e+00,-3.054625119337861279e-08,-7.656621986949464554e-08
-4.992492029503257100e+00,-3.047947239904027481e-08,-7.659282766257506950e-08
-4.992825019139789156e+00,-3.041266547988740119e-08,-7.661937917708056677e-08
-4.993124709812667206e+00,-3.034583097652697163e-08,-7.664587418391700807e-08
-4.993394431418257895e+00,-3.027896938077739742e-08,-7.667231247530444534e-08
-4.993637180863289338e+00,-3.021208114053248912e-08,-7.669869386261192349e-08
-4.993855655363817370e+00,-3.014516666414067635e-08,-7.672501817441271920e-08
-4.994052282414293664e+00,-3.007822632434792641e-08,-7.675128525473748103e-08
-4.994229246759720908e+00,-3.001126046184757325e-08,-7.677749496150499507e-08
-4.994388514670606405e+00,-2.994426938847649710e-08,-7.680364716511272205e-08
-4.994531855790402375e+00,-2.987725339009276003e-08,-7.682974174717088017e-08
-4.994660862798219192e+00,-2.981021272916639524e-08,-7.685577859936510482e-08
-4.994776969105254594e+00,-2.974314764711212253e-08,-7.688175762243516512e-08
-4.994881464781586899e+00,-2.967605836638948708e-08,-7.690767872525750804e-08
-4.994975510890285797e+00,-2.960894509239370502e-08,-7.693354182402104250e-08
-4.995060152388114183e+00,-2.954180801515812685e-08,-7.695934684148715014e-08
-4.995136329736160619e+00,-2.947464731088697995e-08,-7.698509370632475125e-08
-4.995204889349401434e+00,-2.940746314333536721e-08,-7.701078235251315978e-08
-4.995266593001319144e+00,-2.934025566505170891e-08,-7.703641271880579236e-08
-4.995322126288044728e+00,-2.927302501849639195e-08,-7.706198474824836536e-08
-4.995372106246097843e+00,-2.920577133704893176e-08,-7.708749838774631257e-08
-4.995417088208345291e+00,-2.913849474591466478e-08,-7.711295358767607641e-08
-4.995457571974368349e+00,-2.907119536294121218e-08,-7.713835030153605100e-08
-4.995494007363788569e+00,-2.900387329935345627e-08,-7.716368848563314027e-08
-4.995526799214267122e+00,-2.893652866041528829e-08,-7.718896809880115915e-08
-4.995556311879697731e+00,-2.886916154602545639e-08,-7.721418910214796784e-08
-4.995582873278585190e+00,-2.880177205125391289e-08,-7.723935145882822870e-08
-4.995606778537583281e+00,-2.873436026682480165e-08,-7.726445513383952279e-08
-4.995628293270682363e+00,-2.866692627955125736e-08,-7.728950009383909960e-08
-4.995647656530471714e+00,-2.859947017272686377e-08,-7.731448630697927470e-08
-4.995665083464281508e+00,-2.853199202647811866e-08,-7.733941374275971515e-08
-4.995680767704710590e+00,-2.846449191808170061e-08,-7.736428237189458766e-08
-4.995694883521096585e+00,-2.839696992225021692e-08,-7.738909216619352403e-08
-4.995707587755844337e+00,-2.832942611138933431e-08,-7.741384309845437878e-08
-4.995719021567117224e+00,-2.826186055582939615e-08,-7.743853514236717038e-08
-4.995729311997263444e+00,-2.819427332403386204e-08,-7.746316827242772355e-08
-4.995738573384394421e+00,-2.812666448278705794e-08,-7.748774246386008636e-08
-4.995746908632812122e+00,-2.805903409736306991e-08,-7.751225769254691468e-08
-4.995754410356388675e+00,-2.799138223167794536e-08,-7.753671393496685797e-08
-4.995761161907606329e+00,-2.792370894842665430e-08,-7.756111116813849622e-08
-4.995767238303702840e+00,-2.785601430920636241e-08,-7.758544936956974304e-08
-4.995772707060189610e+00,-2.778829837462747175e-08,-7.760972851721268814e-08
-4.995777628941028503e+00,-2.772056120441355744e-08,-7.763394858942279423e-08
-4.995782058633783329e+00,-2.765280285749136159e-08,-7.765810956492243484e-08
-4.995786045357261784e+00,-2.758502339207175113e-08,-7.768221142276804538e-08
-4.995789633408393549e+00,-2.751722286572271480e-08,-7.770625414232066223e-08
-4.995792862654411692e+00,-2.744940133543495534e-08,-7.773023770321947947e-08
-4.995795768975828111e+00,-2.738155885768099645e-08,-7.775416208535805250e-08
