gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
7.361355170252705145e-03,-4.673382217767196173e-02,2.107106387558777688e-02
-1.393791213890460158e-02,1.801562522967241689e-02,1.590686084713972132e-02
-3.319049240075819165e-03,4.304835596299882300e-02,7.800885823521543083e-03
-7.194008902462924702e-03,-5.130414071863069470e-02,-1.106247397544107836e-02
5.980002044312805048e-03,3.967474542478909710e-02,2.375578376319094961e-03
3.745190141779831602e-03,1.369863508054464628e-02,7.356079764557246249e-03
5.384995309164882990e-03,3.103149091086426434e-02,-1.674209211283445714e-02
-1.615449696476389113e-02,2.375826761104318612e-03,2.328363861562160117e-02
3.749215318546113718e-03,-9.974051698146290561e-05,3.307897972816892761e-03
-1.946921440188684876e-02,-1.108000107356153265e-02,1.503007600123050166e-02
-2.557598919036096000e-02,2.205940140767369620e-02,2.455050509446642278e-03
-1.629057475548633532e-02,4.160122244806408257e-03,-1.949955732236283851e-02
1.618029222719059509e-02,-8.704946023414143752e-03,2.482632833917043993e-02
-2.848418531185247828e-03,-1.834649428197285617e-02,-3.404494698953875343e-03
8.078319981526790872e-03,-1.873404832269788892e-02,1.893871414725494320e-02
9.803486446195067150e-03,9.361680128371102638e-03,2.030802275476702168e-02
8.855216180268756692e-04,1.614652138861029373e-02,-1.642988506092785822e-02
4.143114142296146218e-02,4.626195424173726138e-03,2.330975320493608449e-02
-2.165497789210282104e-02,1.363691138184738340e-02,-2.652466720110811457e-02
-2.811550859334279416e-03,-3.413832471806253765e-02,-1.965437172449637469e-03
1.097967000687012640e-02,5.395037006568151501e-03,1.208921042321358004e-02
2.903498379855611392e-02,-4.611631076621450220e-03,-3.538792258523186518e-02
-4.708603917013690250e-03,3.999827018428238345e-02,2.125288219529839276e-02
7.936666564009058414e-03,9.413096856292085118e-03,-1.036761318174285462e-02
-1.873954060225644855e-02,1.173882853538608419e-02,3.912341897592220424e-02
2.469530162115705224e-02,7.653293957278055684e-03,-1.003528573756034929e-02
-1.801865113610808672e-02,3.843633190043074539e-03,6.478213895156349246e-03
1.339887082027340845e-02,-1.547996020097845585e-04,-1.315493576575199434e-02
1.948443402261267748e-02,-1.697639679376325081e-02,-8.178511724051885576e-03
4.229829101684901699e-02,1.272354589601037110e-02,-1.132306606002825983e-02
-2.491122500075498934e-03,-1.148936791847297335e-02,1.817128402638595180e-02
1.189277553895748407e-02,5.760781968810108067e-03,-3.130227890877777808e-02
2.796231584062432857e-02,3.573567209650130999e-02,3.139389162281760320e-03
8.160638000213096474e-03,1.041685830375646375e-02,-2.666669681211454243e-02
7.004039175386190044e-03,1.686425766218956849e-03,-2.524893729373813012e-02
-8.061053404939027070e-04,-1.440270627506181830e-02,-2.048281453728189455e-02
4.125385616381745113e-02,-4.272121449768795376e-03,-1.929392088683836923e-02
2.525856636765908339e-02,2.695772993636026335e-02,-8.326076196452364755e-03
-2.180426929733783256e-02,1.410383198996594239e-03,-1.122608950157522219e-02
-2.476960332680615620e-02,1.985577984061447088e-02,1.017897450946694468e-02
-1.368565544487237648e-02,2.284305830082867042e-02,-2.053943834320876016e-02
1.142285222084025824e-02,1.206959195660488662e-02,2.372130831763848147e-02
1.015214585738401058e-02,-9.453799499272908967e-04,-4.596193057410725633e-03
2.666308035235075147e-02,2.095861422377919003e-02,-1.483607690104604389e-03
-3.514743380110440379e-02,-1.497774803126083500e-02,1.185154561023028623e-02
1.877423054425829754e-02,-3.337067426490535060e-02,2.848995067809716522e-02
-5.202229223703467263e-03,-4.772085074331033211e-02,-9.924776677169337377e-05
3.975178474471602851e-03,1.854569795032118620e-02,2.604102719755709353e-02
5.915517958155084915e-04,2.602139908688968356e-02,3.467242240047147678e-02
2.516166447216634100e-02,1.075907139976784929e-02,-1.976172666218114701e-02
-1.605613147461665280e-02,-3.897585146678958327e-03,-9.637620774525313197e-03
1.125029332124149496e-02,8.611073049767417956e-03,4.374501252486256986e-02
-9.186130109525982718e-03,2.435032680945242722e-02,-1.306109913556547340e-02
8.915734960650283092e-03,-4.062478728602699624e-02,3.916165870617938083e-03
-4.446681920312767905e-03,-7.412473073367352276e-03,-1.917592724340458701e-02
-1.868294836569510051e-02,-7.489625595825789503e-03,1.634270472174906329e-03
-1.046709123851160064e-02,1.764708166004518367e-02,-1.336002469290648031e-02
1.720327530419012976e-03,-2.723409931235310638e-02,1.603514263533478007e-02
4.555235342024541167e-02,-3.617046313228738236e-02,1.973568119575840399e-02
-1.932318562269516246e-03,-5.451999794942649809e-03,-1.867165772163854529e-02
5.052518400847319513e-03,2.282907945877092268e-02,-2.435712113370498699e-02
-1.579956219846432100e-02,-2.555497422847644723e-02,4.305134628379898853e-03
2.421819723236887795e-02,1.226361737834976567e-02,2.836725748958282903e-02
-2.025491207952826757e-03,-5.604295594625580135e-03,9.303658327392111058e-03
1.841736538637083268e-02,-3.125826325518168275e-02,-5.970271198246157422e-03
3.964797550642738810e-02,-2.591461057063068618e-02,3.591896354883306053e-02
3.325289045967975282e-02,-3.235194359949905216e-03,2.786943311295746184e-02
2.782115670431617796e-02,-1.492808519950936455e-03,-1.206433662413535727e-03
1.477889690476867635e-02,-2.942660967578164446e-03,-1.814681044422717521e-02
-1.036616624469926737e-02,2.017295246708970813e-02,4.555173067315637474e-03
2.005292005736594024e-02,-1.376197653883890620e-02,-3.113488855552817153e-02
4.195359127446390314e-03,-6.952780393929924689e-03,2.188689923970643311e-02
6.792230409642973851e-03,-5.982124271151261288e-03,-2.763215158227819851e-02
4.329919008241383399e-02,3.058969417050829212e-02,6.079894655740986434e-03
-2.204928754064256011e-03,-1.112162681478085814e-02,4.783067688338577005e-04
-9.243716317161188717e-03,4.607580466127731561e-02,-1.852602222120273631e-02
-4.863976140155728406e-02,3.113854036390955107e-02,1.905343794806834551e-02
-1.016696178809058104e-02,-1.512083579497806515e-02,4.774778707278388989e-03
-2.344861293819556006e-02,-5.899987045268422457e-03,6.065232651041576814e-03
1.452112656864501701e-02,1.507740277450583984e-02,1.943978904756103743e-02
-1.886748611390938121e-02,1.197272896971092286e-02,-1.766321694110280921e-02
8.171923730284426021e-03,-1.978939685500042539e-02,3.759325524314176964e-02
3.417806223879841111e-03,-1.706112424836257052e-02,2.901841875011035646e-02
1.623254511613283612e-03,2.836483293692001681e-02,4.371440209237268879e-03
4.153213136820060880e-02,1.011364056822289942e-02,6.818428056399453326e-03
9.252552676992029101e-03,3.325110428752600742e-03,-3.342198165758666212e-02
-1.357541926142710048e-02,4.483509908031657783e-03,4.294252563733305834e-03
-3.628909162144795895e-03,-1.626847158305151989e-02,-1.517221432372388087e-02
4.275044005676709169e-02,3.479435389007479174e-02,9.373599760772247103e-03
3.965817558989086916e-02,-3.385913450754161891e-02,-1.884881547733196355e-02
2.544188600812032422e-02,2.667270361158105910e-02,3.399904542039674377e-02
-8.746739695173224444e-03,-2.408304743210151408e-02,-7.889401500411560592e-04
6.867946547773080834e-02,3.011316688126287715e-03,-1.448055283779526616e-02
1.007975824622456273e-02,3.817834511437647425e-03,2.131186572864502901e-02
-8.107099931766318171e-03,5.164580898447590843e-03,-3.986672905093182478e-02
-3.046950222030669203e-02,1.677104881668399841e-02,1.580122996739262431e-02
-1.079233774496984356e-02,-4.443794853306365714e-03,-1.494506299044217473e-02
-1.190645438597697642e-02,-3.823001474366632957e-02,-1.510503252856579617e-02
1.356251426410717657e-02,-1.983341571594575761e-02,-7.254629949886621035e-03
-3.331396702681060917e-02,5.440127944516685160e-02,-1.820352426016986352e-02
-7.716259215559788387e-03,-3.505610750109888069e-02,1.462759119499677275e-02
7.420302764261657580e-03,3.613992938333193683e-02,1.042533525285504331e-02
-1.613924741435151383e-02,5.516911454694566931e-03,-1.500444633529869100e-02
1.007660588908103338e-02,1.703250541847924418e-02,-2.506152586785579534e-03
1.254904216576258752e-02,4.936365058058976574e-02,-1.768112523434188510e-02
-2.570680202742027173e-02,2.529935400676389069e-04,1.223379090962144200e-02
2.142175024145789863e-02,-6.984374957428461823e-03,-2.078722492724646362e-02
2.246203797675339411e-02,-1.449448717472493452e-02,-1.893737231954007241e-02
-5.442613249909525157e-03,1.314187463665337325e-03,-1.458725544574184831e-02
-1.617388505119453368e-02,-1.927915564678762451e-04,4.501569479612363422e-02
-3.709846524010495389e-02,-6.796502520398940142e-04,7.584036996768256204e-03
1.429431578688997867e-02,-4.640156179404569640e-03,1.055731399159722927e-03
-2.057275062828178500e-02,-2.860434806191812160e-02,3.814365817499386357e-02
-2.273339791096372093e-03,1.400906193679919351e-02,2.241443515137754583e-02
-1.617839015680047621e-02,1.049150590599450390e-04,-2.944222892128039309e-02
-5.189473003065411642e-03,1.047943133279534596e-02,8.251209491107847765e-03
3.730265166302708379e-02,-1.108212482360605190e-02,3.296898403521946602e-02
2.068518904042066300e-02,1.162757408934186713e-02,1.332391251409587897e-02
5.000025183741576597e-03,2.314718867614036502e-02,-4.595952992928978124e-03
4.241298157601431501e-02,2.911414012901356735e-02,-1.220599883144714206e-03
1.282306761582842000e-02,2.542728665195028923e-02,8.578309751955533538e-03
-7.407036829021508215e-03,-2.454297634977412740e-02,2.167745072994192376e-02
-9.173739786390244788e-03,7.610174327186355198e-03,-5.782728404101029548e-03
3.872241097154341394e-02,-3.855696246633742025e-02,4.565747139539942309e-03
-1.564294963455637464e-03,-8.943387773597582385e-03,3.369090759324397562e-03
-1.840012646518989978e-02,7.772361264868854480e-03,2.803387420280981437e-02
-1.329861046868274256e-02,6.859327892814491741e-03,7.366520977961239433e-03
-2.404879564050163565e-02,4.035405248852859915e-03,-1.750793273099601408e-02
1.504476718928560511e-02,1.950165666887999222e-02,1.250670221788862009e-02
1.586636415614322421e-02,-1.372934880879470194e-02,1.445079658055941317e-02
2.079410211921438323e-02,-7.100692258537507837e-03,3.383110444235689295e-04
-9.176991675716825170e-03,2.384812821667028557e-02,-1.525746502839543661e-02
8.349585785481117295e-03,1.836611680432953531e-02,-1.788804242470705755e-02
-2.662170036978711574e-02,-1.081760244512504007e-02,-1.889511949681489666e-02
7.413354754021823749e-03,-1.392416038667460346e-02,2.454719177321197654e-02
2.945616576472060572e-02,9.825366493184124056e-03,3.074562193539030416e-02
1.312155875515737258e-02,2.514418180322046739e-02,6.258950601173170376e-03
6.402129947012290094e-03,-6.383807128528845576e-03,2.710659371866723510e-02
-6.938465624879640650e-03,3.254633583935019614e-02,1.451779740483342442e-02
-8.447494222321260196e-03,2.027981754840261705e-02,1.135311953480379332e-02
1.041402190445782014e-02,-1.504702912641761494e-04,1.730859021399027559e-02
-2.496629944812980839e-02,-1.419384512679784660e-02,-3.392672673443575954e-02
-6.232690334293800906e-03,-3.339605285245317214e-03,2.925019990021838438e-03
3.823867629266852817e-04,7.527011638617847958e-03,-1.406557369211088905e-02
-1.594019521005455436e-02,6.754708995393733650e-02,-4.434336942148968397e-02
-1.363363899348584915e-02,1.006832065575516584e-02,-2.989609610107438371e-03
-2.441267455745188986e-03,2.806030598098873882e-02,5.847653491291209503e-03
-8.670738893233679830e-04,3.154328708008292265e-02,1.133341580165676647e-02
-5.092741617727580480e-03,2.308571331877166954e-02,7.874773700469744550e-03
9.147711667369964189e-03,-6.717526550925001505e-03,1.911271086712012721e-02
2.023170054305376692e-02,1.951930108662806168e-02,-4.639680555815149654e-02
-2.519689251747799300e-02,2.806648425180594854e-03,1.620977750083484048e-02
1.902393245964974569e-02,8.710291145317204664e-03,-1.371423001688710196e-02
-2.878429032613172636e-02,-2.753600516950107865e-03,-5.540245332375204682e-03
-1.371716134406012789e-02,-1.314715598881325588e-02,1.418567267193564935e-03
-2.151969175515676749e-02,-1.553941197588554028e-02,2.557253414107670572e-04
-1.333065504362031251e-02,-2.423869979644097811e-02,3.781846429251911959e-03
-2.054830403234486624e-02,1.550365065317765856e-02,-7.935417066672273770e-03
-1.477385548459923814e-02,-1.474793859389220835e-02,-1.118314278237829288e-03
-1.009191548281216863e-02,-3.501139073898765913e-02,1.199135657952130583e-02
2.660003094796158790e-02,4.467884968530959518e-03,9.163383997807987916e-03
-1.874392935338579577e-02,1.345351064719253753e-02,1.978731706292738077e-02
-4.185979848849793669e-03,3.559489149694199800e-02,-3.835335381037062192e-03
2.469120722715814967e-02,-3.053421467942423265e-02,4.606110395620864259e-03
5.355806488325165308e-03,-1.902226933871423858e-02,-6.629956288408988749e-03
-7.083045104631189182e-04,-1.522703332542793900e-02,-6.151149576962002333e-03
2.459715382098285642e-03,-2.405000944798373237e-03,-1.506867270487811071e-02
2.931995924983641852e-02,-4.230200376947906155e-02,1.036140740061407446e-02
6.047273388424136316e-03,8.145999775572173446e-03,2.623568677437829177e-02
1.483549223565344688e-02,-1.883405727272422295e-02,-5.524875557655279865e-03
-2.700418158208501423e-02,-2.550008785166402170e-02,1.740747457362258610e-02
4.932333416299333056e-02,-2.726447849264906215e-02,3.275337827121480028e-02
1.199589261587947348e-02,2.261574764004442226e-02,-3.123875069703313458e-04
-2.721377617768536497e-03,3.647188583739412486e-04,2.153531692867960076e-02
-2.573912612445630049e-02,4.219718346029299738e-02,-3.199532893774640480e-02
-1.422859735926891057e-02,-2.129657820372256316e-02,1.981014506571956643e-02
-2.556610149863107820e-02,7.267879023739136184e-03,5.098889485616916149e-03
4.719409521491928217e-02,1.345724105105557296e-02,-8.126151693908924972e-03
-2.808505021353466941e-03,-4.791695468525252605e-02,-7.890093047455623565e-03
2.950153927578792745e-02,-2.799051183484423111e-02,2.169048322527554473e-02
3.176928181420021063e-02,-3.152650235893765529e-02,2.853653314472457021e-03
-2.379171964072968395e-02,3.908752314325820293e-03,3.788974959618171458e-03
2.060554234271915267e-02,3.519069497339595825e-03,-1.503531168868229261e-02
3.804229129098927326e-02,-9.335228453622557154e-03,-2.805770071811225855e-02
2.082165661939823498e-02,1.538884777520719421e-02,-2.625004532562450268e-02
1.193606912649456883e-02,6.949102417325330513e-04,8.743541605721774461e-04
1.044236239422170580e-02,3.205477637918945077e-02,-9.399799077849751950e-04
2.417332331541402479e-02,2.346869362944289591e-02,4.198182990415730287e-03
2.925961466533235581e-03,-8.727280934056697026e-03,-1.428170224972438382e-02
-2.992014785927996426e-02,4.405602053968507570e-02,2.369708415349775291e-02
-2.800008994540819501e-02,1.007339399393198873e-02,2.656189536632043262e-03
4.084763181447839675e-02,-4.502350774383644116e-02,-4.077875012345539424e-02
-1.360040386271217823e-02,7.466036171574900668e-03,-1.718123504177313313e-02
1.616541384215124111e-02,-7.255356527610013970e-03,2.459376598640803172e-02
-1.869277645680863034e-02,1.108536561851182142e-02,3.377006297323143641e-02
6.100746851775100746e-03,-2.862070729214480011e-03,-4.396661681029434728e-03
2.695616149950291751e-02,9.839805577556874963e-05,3.781458887974833549e-03
3.987471531118579049e-02,-2.455318006960751157e-02,-2.878315903423759627e-03
2.456318985249568085e-02,-1.311795414016313395e-02,4.411890783252939846e-04
6.377726605199865277e-03,-2.261077667154104322e-03,2.546464085821173104e-02
2.110741615081324768e-02,1.807205877253506218e-02,4.912413943785317282e-03
-2.478261798635479282e-02,-3.074746578939391642e-02,-1.794013957573245555e-02
3.951941201261041300e-04,-3.493352118960676837e-04,-6.144954554058406140e-03
2.738764976564826703e-03,-3.101575680793240003e-03,1.979888909245484593e-02
6.844831351793477167e-03,-2.001112264465376885e-03,-1.013988422501178530e-03
9.984267201896115994e-05,-3.285590696437137859e-02,-1.651198154994238179e-02
-3.732067130221028428e-02,-3.081089875846172027e-03,-1.135252384832270353e-02
2.042765167763915812e-02,-3.131344506203057737e-02,-2.953319687335121888e-02
1.223604782169484574e-02,-4.959039551810303335e-03,-8.282056296992372849e-03
-3.156150818289406301e-02,5.588652073457375975e-03,-1.176904658104383460e-02
9.079140143835274721e-03,1.931404904108294587e-02,-9.555812411850430179e-05
-1.578631788594434373e-03,-8.590834818675556483e-03,1.449753378968647588e-02
1.225632703192943915e-02,-1.994894437386797448e-02,-4.340863533439463101e-03
2.745304739167413535e-02,-4.127201874494431516e-02,-7.794867031964265898e-03
-6.665414447234421953e-03,-5.255388484562299788e-05,-1.514306711766277846e-02
8.958624591476246554e-03,-5.015734610330738197e-02,-1.056408714049900154e-03
1.272490520774039076e-02,8.254738505261831685e-03,-2.430932650608193246e-02
-1.538333200591746226e-02,1.513425466611234040e-02,1.121932297950926048e-02
1.582153791538837978e-02,9.180802344462448208e-03,2.057202160381770700e-02
1.864930731574894821e-02,4.184189176383782197e-03,-2.288727444001611641e-02
