Yaw (deg),Pitch (deg),Roll (deg)
-1.872521688160337039e+00,7.559349791629345339e-02,1.137997033958240500e+01
-1.873266090413926221e+00,7.574535858293059143e-02,1.142994548351565243e+01
-1.873909495922050583e+00,7.600533975324015590e-02,1.147994942134776686e+01
-1.874655467066920433e+00,7.642738884064798066e-02,1.153000887388044937e+01
-1.875821361997878300e+00,7.673280094857726219e-02,1.157943079028429523e+01
-1.876768646805352603e+00,7.678871959040993456e-02,1.162904978076091211e+01
-1.877534167991828262e+00,7.666290151758936577e-02,1.167884469505905365e+01
-1.878585110301115080e+00,7.650618606613340811e-02,1.172898577554030553e+01
-1.879323536342591749e+00,7.657571729719270248e-02,1.177872858917464249e+01
-1.880289388683683338e+00,7.694763896152979898e-02,1.182857491285801288e+01
-1.881261830191776951e+00,7.677826870748648280e-02,1.187837088561729537e+01
-1.882178153559107781e+00,7.654787190415746068e-02,1.192800863202280404e+01
-1.883050253793824069e+00,7.623063997095855249e-02,1.197810048001312033e+01
-1.883881419289940240e+00,7.607635732853261501e-02,1.202802725603919498e+01
-1.885103884066491986e+00,7.633056457855671995e-02,1.207778058777498487e+01
-1.885970659886269551e+00,7.624175839019836642e-02,1.212753557505628699e+01
-1.886991661842192025e+00,7.600661522073361154e-02,1.217704294775198548e+01
-1.887834545170664402e+00,7.551140369289034704e-02,1.222672596320009752e+01
-1.888870625562784511e+00,7.506678693936812141e-02,1.227637793871178040e+01
-1.890178066386470235e+00,7.474008953481052486e-02,1.232629200512623946e+01
-1.890832524786949964e+00,7.457932251038996985e-02,1.237577308593400183e+01
-1.891728405168439986e+00,7.408219280148117813e-02,1.242550999808896783e+01
-1.892568274999795852e+00,7.361168652166209803e-02,1.247566737197243114e+01
-1.893485699512503784e+00,7.318835805137807737e-02,1.252527367361690125e+01
-1.894588649294497218e+00,7.292122127424208178e-02,1.257522393392851257e+01
-1.895281559295672213e+00,7.302312642210892490e-02,1.262488354040132954e+01
-1.896140023064930347e+00,7.312009963758935027e-02,1.267461675937963683e+01
-1.896960180533230123e+00,7.312746667516993593e-02,1.272432385140949762e+01
-1.897593509786068111e+00,7.318868289790811388e-02,1.277395405161228759e+01
-1.897981596606597154e+00,7.304372348301078899e-02,1.282329634484764647e+01
-1.898730567929640900e+00,7.341093096999551371e-02,1.287284551612912331e+01
-1.899418266204316197e+00,7.283118762077371577e-02,1.292277447122713419e+01
-1.900455152636220557e+00,7.275910095932644484e-02,1.297303275017547541e+01
-1.901067786409555538e+00,7.287247382719071187e-02,1.302295859147474921e+01
-1.901975264930913401e+00,7.302620610648355437e-02,1.307288449988913293e+01
-1.902875042758703117e+00,7.290855809589671943e-02,1.312273237166408180e+01
-1.903650580795912317e+00,7.251018328218893083e-02,1.317227712593606803e+01
-1.904840754969470140e+00,7.206527700919770907e-02,1.322231483467325575e+01
-1.905943192396703845e+00,7.216410013753601915e-02,1.327222019808864673e+01
-1.907107285264245222e+00,7.206085057068149780e-02,1.332208778293983720e+01
-1.908014420641516384e+00,7.214854221632131803e-02,1.337209721094982129e+01
-1.908755258576138036e+00,7.205245216645989048e-02,1.342201516204224987e+01
-1.909743827694391216e+00,7.209118522322792433e-02,1.347168178537301664e+01
-1.910502421855132971e+00,7.214495443761943794e-02,1.352170123405899460e+01
-1.911787157943471316e+00,7.241328516660698600e-02,1.357126523864279299e+01
-1.912639471880673625e+00,7.245788622672379165e-02,1.362106038159170573e+01
-1.913483671767461480e+00,7.298340678728557074e-02,1.367089753985302458e+01
-1.914576731883191663e+00,7.286251548977129566e-02,1.372053753556047262e+01
-1.915651900305895827e+00,7.302955930813169461e-02,1.376979032548968185e+01
-1.916514305707587962e+00,7.302017727885753984e-02,1.381929536699047034e+01
-1.917680579443024280e+00,7.316868621045502508e-02,1.386962426611733079e+01
-1.918601435196828131e+00,7.335298055195962896e-02,1.391926216199164124e+01
-1.919696606242610626e+00,7.367049203014391923e-02,1.396954311958653072e+01
-1.920401450305039281e+00,7.362102284690599796e-02,1.401959700103011919e+01
-1.921503411750043577e+00,7.394753326329445153e-02,1.406932503698180348e+01
-1.922812604394069869e+00,7.401951327951206139e-02,1.411929642261493356e+01
-1.923384597115531225e+00,7.459772829737552902e-02,1.416923720228135331e+01
-1.924420494741626797e+00,7.505122052184740045e-02,1.421940167867506410e+01
-1.925167794844505842e+00,7.551441422971072459e-02,1.426929549017120635e+01
-1.926009787003815754e+00,7.566769803498256397e-02,1.431950126046866245e+01
-1.926834056436336651e+00,7.595556711292882068e-02,1.436962580899474595e+01
-1.927854906785990696e+00,7.618685296382515793e-02,1.441985353558966132e+01
-1.928334134987909509e+00,7.641577783268355128e-02,1.446985233540748617e+01
-1.929330290729456943e+00,7.693052112512090146e-02,1.451972700988660669e+01
-1.930377276371531003e+00,7.723858213635920178e-02,1.456953267913727146e+01
-1.931652350461188439e+00,7.718365855521337748e-02,1.461940758028715770e+01
-1.932613989695371126e+00,7.731375893438907632e-02,1.466933659848115035e+01
-1.933515336245101857e+00,7.724443990489004985e-02,1.471962031844293861e+01
-1.934290819128037908e+00,7.739377770396264899e-02,1.476966181075353823e+01
-1.935114456598022503e+00,7.736368932186422909e-02,1.481965394476733344e+01
-1.936097926753433507e+00,7.744244139339377664e-02,1.486973470458404734e+01
-1.936977067070468239e+00,7.724331603588374673e-02,1.491923918682588024e+01
-1.937584779113511679e+00,7.729922182680677711e-02,1.496904850096097661e+01
-1.938395820447437634e+00,7.748108088172220298e-02,1.501881781378307146e+01
-1.939453429318273026e+00,7.762212147451452715e-02,1.506894598944523977e+01
-1.940360229383822466e+00,7.766639449156738373e-02,1.511886737071683129e+01
-1.941565240918926127e+00,7.754619713798825698e-02,1.516852496878532897e+01
-1.942310842622154254e+00,7.741343573816782120e-02,1.521854212868823453e+01
-1.943417842972344989e+00,7.765509935198562641e-02,1.526861378213923537e+01
-1.944185939988201328e+00,7.790112457100645260e-02,1.531854359769719842e+01
-1.944844605344206778e+00,7.816515968858298025e-02,1.536841546697580263e+01
-1.946008464108003988e+00,7.824063843740987345e-02,1.541845781003887694e+01
-1.946928653217135929e+00,7.832100596114126290e-02,1.546871368713531325e+01
-1.947834790226712798e+00,7.836462556455921213e-02,1.551851548571559825e+01
-1.949096506055807199e+00,7.860801052122032284e-02,1.556809556621692536e+01
-1.950253943012420166e+00,7.879994990785911535e-02,1.561821873114562997e+01
-1.951327056231067170e+00,7.899296712248016217e-02,1.566843267397252681e+01
-1.952462330678171876e+00,7.869297861779558922e-02,1.571867398865109422e+01
-1.953761993187072443e+00,7.884905235437203452e-02,1.576863937621977740e+01
-1.954624193643866636e+00,7.885815337052344554e-02,1.581873344590733055e+01
-1.955349037820291347e+00,7.862209724075944206e-02,1.586902707655590916e+01
-1.956284329077647488e+00,7.863300203195905391e-02,1.591882265268858987e+01
-1.957421134606167845e+00,7.844080324629884582e-02,1.596875631850235955e+01
-1.958374286644931850e+00,7.833191382893568699e-02,1.601842532914034578e+01
-1.959333600637221062e+00,7.839458939532280290e-02,1.606817487926409171e+01
-1.960293414448096572e+00,7.817296873422874270e-02,1.611839502153956616e+01
-1.961312645255282927e+00,7.853587755994004271e-02,1.616831889193107585e+01
-1.962285746719218960e+00,7.907415286808043564e-02,1.621812160019278792e+01
-1.963234418803615933e+00,7.936259333363587798e-02,1.626821402069630196e+01
-1.964088089888239352e+00,7.949320132651035986e-02,1.631817665814825702e+01
-1.965251891007689045e+00,7.956220616540575497e-02,1.636867534448344941e+01
-1.965897643318530674e+00,7.937708141306112908e-02,1.641863386399181479e+01
-1.966660575725644788e+00,7.967310216893865038e-02,1.646898284584027650e+01
-1.967455155115318544e+00,8.019333256432749357e-02,1.651927690050217379e+01
-1.968400676662344972e+00,8.085747037938753601e-02,1.656967590294333093e+01
-1.969400660214639665e+00,8.093728611305602005e-02,1.661989583639459411e+01
-1.970278409370739947e+00,8.163537353154362575e-02,1.666974671632715399e+01
-1.971216736906237887e+00,8.153569014455777642e-02,1.671967219525404857e+01
-1.972559015814440375e+00,8.154194991976866647e-02,1.676982119456216225e+01
-1.973343507480898040e+00,8.178250492154706675e-02,1.682026917095118534e+01
-1.974229828321162783e+00,8.183882903434258616e-02,1.687027878679537096e+01
-1.974899221485785894e+00,8.172050228040754483e-02,1.692055451225629525e+01
-1.975601930625894731e+00,8.182065589668247041e-02,1.697041701356497256e+01
-1.976599562631174978e+00,8.187386938056523400e-02,1.702042309596499337e+01
-1.977815750911642301e+00,8.180374805188765641e-02,1.707021506723673099e+01
-1.978724084829521557e+00,8.203745164348873187e-02,1.712039929268916438e+01
-1.979857969828408226e+00,8.197050976672018430e-02,1.717011907306165597e+01
-1.980617129762327178e+00,8.203663691288241855e-02,1.722008553177890988e+01
-1.981684168963635084e+00,8.189878467223288272e-02,1.727013538484570887e+01
-1.982162024934956079e+00,8.203883700915433341e-02,1.731989314996416951e+01
-1.982838897653620425e+00,8.185012258925768169e-02,1.737005153606693497e+01
-1.983508625444448059e+00,8.199184904347328606e-02,1.741986290030300211e+01
-1.984333289251628551e+00,8.221599755237771201e-02,1.746987054962922414e+01
-1.984819838858788321e+00,8.229828313710474408e-02,1.752000199110515055e+01
-1.985668308143339056e+00,8.203556607105325083e-02,1.756999826441347778e+01
-1.986493835913069717e+00,8.205802361077443874e-02,1.762027596185889422e+01
-1.987311654800392180e+00,8.190087301443577106e-02,1.767047889686103801e+01
-1.988128321298283208e+00,8.191582496442077754e-02,1.772078603104325722e+01
-1.988981774520711232e+00,8.187900632081139551e-02,1.777070735272780766e+01
-1.989719263226473300e+00,8.151253806024641446e-02,1.782080194748769841e+01
-1.990578055232787191e+00,8.156548123919497850e-02,1.787098884570156088e+01
-1.991098751931966504e+00,8.114705560953548724e-02,1.792119621879698599e+01
-1.991946096302214864e+00,8.074004200808582166e-02,1.797127489397048095e+01
-1.992899372087472365e+00,8.046405518630075915e-02,1.802127545539807585e+01
-1.993500489761815375e+00,8.054467879895385596e-02,1.807121791269988265e+01
-1.994422673360771059e+00,8.057678303862798874e-02,1.812081026636064252e+01
-1.995051903118159053e+00,8.037490194314725334e-02,1.817053645571929721e+01
-1.996202310095049670e+00,8.056331877325446922e-02,1.822040362021134641e+01
-1.997193584504163733e+00,8.056307815244304060e-02,1.827068942428508791e+01
-1.998205793440840150e+00,8.038896038044587855e-02,1.832102849616321194e+01
-1.998904135730179776e+00,8.020104103534310414e-02,1.837123418319752233e+01
-1.999655793602793219e+00,7.988384437281699502e-02,1.842161847633389371e+01
-2.000479831086887650e+00,7.940552174855351752e-02,1.847191963869450859e+01
-2.001381218541475437e+00,7.917023637267586733e-02,1.852244907483440883e+01
-2.002403230911955934e+00,7.883406573520800042e-02,1.857250440767573352e+01
-2.003219563378002555e+00,7.867598599735481368e-02,1.862284115048760214e+01
-2.004241722123203395e+00,7.835443625315587080e-02,1.867312663436029396e+01
-2.004967855610686911e+00,7.807062147509422068e-02,1.872312730949131776e+01
-2.005837477087577536e+00,7.821339924108736130e-02,1.877341154427637804e+01
-2.006627709959881045e+00,7.838728832336568086e-02,1.882410193342526483e+01
-2.007526433088969942e+00,7.865016639698818590e-02,1.887430616041234899e+01
-2.008335898509174378e+00,7.819599368331855982e-02,1.892451086484463829e+01
-2.009046795026654397e+00,7.799069059714312802e-02,1.897441963585695390e+01
-2.010121174426471313e+00,7.822974489721054581e-02,1.902418360359736837e+01
-2.010692625214629548e+00,7.794815014698219802e-02,1.907437986938042584e+01
-2.011655060175497223e+00,7.778352825597074915e-02,1.912460446811568104e+01
-2.012699699795226227e+00,7.789413061359734547e-02,1.917524226322580105e+01
-2.013549580977188391e+00,7.760298677334122319e-02,1.922563655614552047e+01
-2.014346821891747297e+00,7.787586075731102453e-02,1.927616593913142040e+01
-2.015222566131925852e+00,7.780671958519688736e-02,1.932610791425150865e+01
-2.016270724730950370e+00,7.782301113539577542e-02,1.937619215773467829e+01
-2.016818661177163463e+00,7.815638731480729906e-02,1.942633401308345853e+01
-2.017685014092541529e+00,7.791179783159651873e-02,1.947654878747119511e+01
-2.019088970727552557e+00,7.764459593512684776e-02,1.952682846778664683e+01
-2.020221496170318431e+00,7.735105420943859389e-02,1.957695247134761019e+01
-2.020999225921231268e+00,7.743154338853501517e-02,1.962674746188985964e+01
-2.021815405504908458e+00,7.730212363228015915e-02,1.967655219604411343e+01
-2.022395737451586406e+00,7.769967825103121783e-02,1.972634697079271504e+01
-2.023315825589198980e+00,7.757418427026560592e-02,1.977635005358434128e+01
-2.023902637644422686e+00,7.804983656939382120e-02,1.982669381730671887e+01
-2.025049094938274674e+00,7.855122061774408304e-02,1.987664787164762359e+01
-2.025944607777441675e+00,7.874666911948842440e-02,1.992692651494119360e+01
-2.026553764849972517e+00,7.889790452994792369e-02,1.997682069166506835e+01
-2.027502855768883894e+00,7.911254385407683054e-02,2.002673188691468198e+01
-2.028133294094609962e+00,7.909398447830323642e-02,2.007686935686960084e+01
-2.028832520576221210e+00,7.936583446952531762e-02,2.012730603692437725e+01
-2.029461772989267221e+00,7.971002836347872156e-02,2.017739051619733814e+01
-2.030501414936983551e+00,7.959964840240991990e-02,2.022756388554602225e+01
-2.031220276138995917e+00,8.006126298670024344e-02,2.027759254212893580e+01
-2.032157274904863087e+00,8.019256760425433339e-02,2.032751587844444785e+01
-2.032699285576236470e+00,8.010930160295770541e-02,2.037790477702748504e+01
-2.033713237696763265e+00,8.019079733154682588e-02,2.042783514485733320e+01
-2.034362801428637457e+00,8.092655886052989300e-02,2.047816320409031832e+01
-2.035565506073107045e+00,8.060494828225393815e-02,2.052803989686907826e+01
-2.036390139473131633e+00,8.058860412595104938e-02,2.057791666793443497e+01
-2.037376724761261748e+00,8.143952638682756817e-02,2.062823389734938573e+01
-2.038577437145745463e+00,8.159591625354277455e-02,2.067855615865088836e+01
-2.039783626238431236e+00,8.158283554799954096e-02,2.072885297630147150e+01
-2.040773041541244837e+00,8.167698929491375159e-02,2.077862859490977954e+01
-2.041598181483136099e+00,8.184211372123174899e-02,2.082863112383763493e+01
-2.042256198243094456e+00,8.228625885267042139e-02,2.087881653256800263e+01
-2.042996530359071805e+00,8.290324845316346392e-02,2.092881056511450666e+01
-2.043748305875813021e+00,8.315733531391918121e-02,2.097854760250519135e+01
-2.044798500766749960e+00,8.384250859335874717e-02,2.102886237627813770e+01
-2.045432415952574523e+00,8.436438532003465163e-02,2.107927742880958988e+01
-2.046635829714118060e+00,8.473214578360954707e-02,2.112945137719047750e+01
-2.047344565213464751e+00,8.558519346806955919e-02,2.117967108574834256e+01
-2.048216815086344678e+00,8.609333708277426556e-02,2.122980709129827659e+01
-2.048877651197974714e+00,8.661815785359804065e-02,2.127971352190116505e+01
-2.049443028516685583e+00,8.699975188768405143e-02,2.132934533023270518e+01
-2.050223808246556700e+00,8.730736827546053958e-02,2.137924368658748620e+01
-2.050972536021915982e+00,8.769884479687864443e-02,2.142921670041829074e+01
-2.051884312476716321e+00,8.744534850664549552e-02,2.147920737615481102e+01
-2.052719643973051511e+00,8.768848025891477771e-02,2.152943538103738774e+01
-2.053756779716368275e+00,8.795205539323497357e-02,2.157924610301661161e+01
-2.054746360745582923e+00,8.823815468867669820e-02,2.162959463767444745e+01
-2.055520283970751816e+00,8.867887211595112951e-02,2.167937630888430434e+01
-2.056447911490940861e+00,8.894411633641174930e-02,2.172925357702516891e+01
-2.057245056334896294e+00,8.907964619286869168e-02,2.177947803312074271e+01
-2.058608602242248509e+00,8.959665108509902443e-02,2.182970834257309178e+01
-2.059582293465869185e+00,8.991168913066356627e-02,2.188000490217512350e+01
-2.060307833660973031e+00,9.010550260135367917e-02,2.193022994600080011e+01
-2.061067288767369110e+00,9.004237611179641276e-02,2.198063507435662700e+01
-2.061539468178767986e+00,9.016593613686951780e-02,2.203049615756576074e+01
-2.062438143922933786e+00,8.993933521372185491e-02,2.208032198984478711e+01
-2.063407951314121913e+00,8.981604490896026582e-02,2.213034309013039547e+01
-2.063872920071236461e+00,8.973934867251860681e-02,2.218014985276735018e+01
-2.065019460514115668e+00,8.989830600925086124e-02,2.223010055534138019e+01
-2.065813970745079775e+00,9.004492494194954455e-02,2.227992629581850181e+01
-2.066438331188334310e+00,9.021364178243299059e-02,2.233018840465396693e+01
-2.067417382406113280e+00,9.032714630322614957e-02,2.238039556122462059e+01
-2.068128687338672833e+00,9.046565118765437230e-02,2.243044750439219115e+01
-2.068923821648615213e+00,9.036932061417229933e-02,2.248070980878059899e+01
-2.070361373076895717e+00,9.054052959052082128e-02,2.253092810116153899e+01
-2.071404302650650120e+00,9.051519002010510739e-02,2.258088492382957924e+01
-2.072211066639183752e+00,9.016916568599085691e-02,2.263125898186585516e+01
-2.072923354059318157e+00,9.003300067889730141e-02,2.268158003100219133e+01
-2.073687368542834530e+00,9.042248371814128050e-02,2.273164290101150797e+01
-2.074469057030325025e+00,9.044266872197087581e-02,2.278189503924972570e+01
-2.075267825122743215e+00,9.042783223183384345e-02,2.283206856531077733e+01
-2.075881798817074131e+00,9.043147554841877989e-02,2.288202917376921164e+01
-2.076490201795540003e+00,9.068666289196185282e-02,2.293207843027395398e+01
-2.077084500392019972e+00,9.061527548782750963e-02,2.298311907334861814e+01
-2.077956222694891331e+00,9.054508143844412771e-02,2.303315465549259500e+01
-2.078542677459114252e+00,9.026138012330621463e-02,2.308345692571214158e+01
-2.079430639447501949e+00,9.051011401544699353e-02,2.313373699144636575e+01
-2.080630109432335395e+00,9.022341747906383047e-02,2.318411686133105576e+01
-2.081691810774585871e+00,9.003325817533616715e-02,2.323444873383478182e+01
-2.082559628898027704e+00,8.979838816105813193e-02,2.328451922141112007e+01
-2.083137725071040780e+00,8.960108097107079284e-02,2.333431094437223763e+01
-2.083976890266305393e+00,8.932056119261166938e-02,2.338462015591699483e+01
-2.084644101430264573e+00,8.938623669722452203e-02,2.343465279346677832e+01
-2.085459126941991759e+00,8.924483561317918257e-02,2.348433887202109815e+01
-2.085934705481134355e+00,8.920869107440736190e-02,2.353401617044110239e+01
-2.086484944406747033e+00,8.872584727236036695e-02,2.358413187187201032e+01
-2.087263964743564681e+00,8.816472432432984063e-02,2.363416981659177551e+01
-2.088108417549040308e+00,8.754435034745390587e-02,2.368378184659158237e+01
-2.089005843083532987e+00,8.729199150350834546e-02,2.373373779316123589e+01
-2.089881142752696874e+00,8.734134302422431884e-02,2.378374224794913161e+01
-2.090527375500231155e+00,8.702696991800516757e-02,2.383374883663573840e+01
-2.091690257673148867e+00,8.678306825664296176e-02,2.388343106775814206e+01
-2.092407599231609794e+00,8.687635947429608874e-02,2.393356565655948742e+01
-2.093442785252744187e+00,8.674597292823478523e-02,2.398378536520103665e+01
-2.094496476189843470e+00,8.676328091830694256e-02,2.403356679938731233e+01
-2.095284006595858894e+00,8.622260730735221979e-02,2.408339539342377122e+01
-2.095847032534334353e+00,8.650395218206274883e-02,2.413390914043169033e+01
-2.096497349549172107e+00,8.678382731862864519e-02,2.418416705039564718e+01
-2.097403240936525748e+00,8.677701054248201928e-02,2.423434342356001636e+01
-2.098506636390175650e+00,8.657063677528387124e-02,2.428420559622783870e+01
-2.098951283600634543e+00,8.631545515719329931e-02,2.433411459922759690e+01
-2.099903982082913068e+00,8.612276330528698121e-02,2.438398168755445283e+01
-2.100862394202676064e+00,8.636397138108958815e-02,2.443401915269586056e+01
-2.101771996487320493e+00,8.606016434450305952e-02,2.448423257859187530e+01
-2.102478801474248815e+00,8.590597325238553961e-02,2.453421283925357699e+01
-2.103400384364690012e+00,8.622164796053853608e-02,2.457392575728230710e+01
-2.104329248270673691e+00,8.586015959347270687e-02,2.460458297964276042e+01
-2.105256439982990280e+00,8.578504555365998319e-02,2.462752602985816708e+01
-2.106455125381554438e+00,8.597407618079538905e-02,2.464325464603651739e+01
-2.107167725888632326e+00,8.628550849391553035e-02,2.465230764772485017e+01
-2.107943484535240941e+00,8.629278698274793491e-02,2.465549105929529716e+01
-2.108838006486239536e+00,8.618616080624669218e-02,2.465354372745026978e+01
-2.109973903821985797e+00,8.605168174185949537e-02,2.464694202804468404e+01
-2.110626669350105011e+00,8.608600287970762099e-02,2.463591248238502374e+01
-2.111361764932103036e+00,8.628815884307629303e-02,2.462090059458875757e+01
-2.112372770758570439e+00,8.636904580585222369e-02,2.460216619452802078e+01
-2.113183681213281151e+00,8.657953187148442753e-02,2.458061085831774406e+01
-2.114244831585091688e+00,8.679458685001115170e-02,2.455624836259118737e+01
-2.115351306590672831e+00,8.665080538774874719e-02,2.452905234344655838e+01
-2.116118003447216012e+00,8.700563206796499416e-02,2.450010252954999501e+01
-2.116948703452741665e+00,8.674943199795451254e-02,2.446890376338495798e+01
-2.118160738359580630e+00,8.687633301705220690e-02,2.443568943303766972e+01
-2.119318661728082809e+00,8.698941435653309573e-02,2.440099216211284272e+01
-2.119921513157525084e+00,8.676813455032267308e-02,2.436450713909885835e+01
-2.120574905659004195e+00,8.696071462478584257e-02,2.432675667177594647e+01
-2.121397324836017617e+00,8.724197551937218353e-02,2.428785698481242150e+01
-2.122313772682100641e+00,8.678110344884576444e-02,2.424769472086146038e+01
-2.123294097734270913e+00,8.696452310394787999e-02,2.420669882219894831e+01
-2.123953667779836518e+00,8.664102171118824580e-02,2.416488079454990512e+01
-2.124445198068007024e+00,8.672960951224055470e-02,2.412212022353771346e+01
-2.125116966117311268e+00,8.669214006270604955e-02,2.407867058179953901e+01
-2.126240529447398941e+00,8.651437965956512710e-02,2.403465631887210918e+01
-2.127204307065321043e+00,8.650667370976877768e-02,2.398996443846065318e+01
-2.128131266997045135e+00,8.656374858824697482e-02,2.394439099501498447e+01
-2.128976473492541821e+00,8.710538513315664588e-02,2.389869214269364761e+01
-2.129713908944509182e+00,8.718143815417012110e-02,2.385261743098070042e+01
-2.130554186806533856e+00,8.734648853690069048e-02,2.380623171566014662e+01
-2.131306171807894501e+00,8.705997279984431514e-02,2.375942792708522688e+01
-2.132360122408303749e+00,8.723546768993999112e-02,2.371173947142553118e+01
-2.133260849042852403e+00,8.730802952473830369e-02,2.366403175709822193e+01
-2.133875837186977709e+00,8.735432556745093002e-02,2.361578215862312291e+01
-2.134361613752977060e+00,8.737970785510242033e-02,2.356725341536453655e+01
-2.135067729755399490e+00,8.743636000205778913e-02,2.351885551050948209e+01
-2.135707060475328323e+00,8.755627960143393118e-02,2.346988138354402764e+01
-2.136375288778541215e+00,8.720405920645135645e-02,2.342145869818308412e+01
-2.137192980909706552e+00,8.754822038488245528e-02,2.337266320926895702e+01
-2.137732811470833827e+00,8.732118983310487026e-02,2.332345471227770517e+01
-2.138931405190919843e+00,8.733772934073077976e-02,2.327457647930149065e+01
-2.139892145153820646e+00,8.696970244603902112e-02,2.322532857131259831e+01
-2.140566033239150734e+00,8.754865542742222562e-02,2.317625569347757875e+01
-2.141674616110142537e+00,8.743102601104327243e-02,2.312723088762428247e+01
-2.142510814133933295e+00,8.760757071623694048e-02,2.307764955316565292e+01
-2.143220122013457907e+00,8.749214835310840932e-02,2.302845148023869726e+01
-2.144312149412181956e+00,8.733574105033801993e-02,2.297925309489490786e+01
-2.145584502456646447e+00,8.707977790707377430e-02,2.292995156975371174e+01
-2.146551961710847500e+00,8.680442681543809602e-02,2.288042272743505734e+01
-2.147385891587433537e+00,8.697072254107944544e-02,2.283091628178848964e+01
-2.147867693397158106e+00,8.680620508940077584e-02,2.278119285492238077e+01
-2.148876449078307438e+00,8.675512290526619930e-02,2.273131646501906644e+01
-2.149897996759924546e+00,8.668379659295684381e-02,2.268156328043916758e+01
-2.150729374346155964e+00,8.647928892206081797e-02,2.263166812539658679e+01
-2.151386454489567779e+00,8.626041306663896624e-02,2.258190587989030718e+01
-2.152446930009858761e+00,8.568189322857096279e-02,2.253227221780266376e+01
-2.153167845608046083e+00,8.572798116779251076e-02,2.248198997681488720e+01
-2.154234941254269398e+00,8.568936609734477405e-02,2.243198386048582549e+01
-2.154793015510178211e+00,8.520157461179787839e-02,2.238220132195063883e+01
-2.155762190878000251e+00,8.477708139808946830e-02,2.233240813416028914e+01
-2.156399337259167215e+00,8.453169515722000482e-02,2.228304366517178892e+01
-2.157123462602771991e+00,8.419465105467244248e-02,2.223347129868627903e+01
-2.158003026724919504e+00,8.366132922574973096e-02,2.218370499195647128e+01
-2.158521277223155455e+00,8.306259314574197805e-02,2.213396883901413759e+01
-2.159681504021139453e+00,8.304769425588939824e-02,2.208410544669688846e+01
-2.160550244265398767e+00,8.276235312035108704e-02,2.203413106282202349e+01
-2.161430967476635434e+00,8.240987501312602159e-02,2.198424236805225007e+01
-2.162565488702848260e+00,8.204051146696507424e-02,2.193483173173884637e+01
-2.163720106567414980e+00,8.147492344342667503e-02,2.188517621305228644e+01
-2.164359083796245198e+00,8.081408922549482288e-02,2.183570831212707475e+01
-2.165572991998542918e+00,8.001309765782019245e-02,2.178592991627158781e+01
-2.166457651738872503e+00,7.919995035989538246e-02,2.173603356887574378e+01
-2.167038664942600779e+00,7.865625384870196524e-02,2.168604530229209715e+01
-2.167720631937850140e+00,7.793743462908185593e-02,2.163664381758540500e+01
-2.168713304340529557e+00,7.790485461029188208e-02,2.158701469247739979e+01
-2.168954076858756963e+00,7.743512377592920437e-02,2.153737820638102463e+01
-2.169811090087347516e+00,7.682517159257751249e-02,2.148767647754347365e+01
-2.170529622886073984e+00,7.654419283012613151e-02,2.143763876446725192e+01
-2.171328477772446863e+00,7.609296547881751194e-02,2.138775040578256181e+01
-2.172349381440206173e+00,7.624896118725507654e-02,2.133819844320555958e+01
-2.173244793207643522e+00,7.610463141447451618e-02,2.128839088207587693e+01
-2.174355891550268538e+00,7.572411079981826443e-02,2.123844041190514886e+01
-2.175145554205806686e+00,7.572908881914665324e-02,2.118834470526439873e+01
-2.176192263937909654e+00,7.564325240640291936e-02,2.113892972012251903e+01
-2.177190502029173302e+00,7.524418650855603519e-02,2.108883770244549538e+01
-2.178241874597071526e+00,7.465053662555577729e-02,2.103913434329352228e+01
-2.179173130851450590e+00,7.406380434503465060e-02,2.098961163809411801e+01
-2.179373676029165097e+00,7.378539356824787010e-02,2.093935506463248331e+01
-2.180470194361154856e+00,7.339395574197944694e-02,2.088943485525372523e+01
-2.181086818042321962e+00,7.284996749370249713e-02,2.083935190718780461e+01
-2.181724815192340738e+00,7.252985187492633212e-02,2.078983148588296004e+01
-2.182801766991348202e+00,7.226351540909227433e-02,2.074016961398694647e+01
-2.183748687487483853e+00,7.198780686629439873e-02,2.069043369781752872e+01
-2.184530885198493699e+00,7.166852897218180252e-02,2.064035646058256290e+01
-2.185457397021602244e+00,7.156014541379944471e-02,2.059072502930138171e+01
-2.186392438954534168e+00,7.144329330872464801e-02,2.054111807768478570e+01
-2.187363100713182185e+00,7.131905087517115271e-02,2.049173876577360431e+01
-2.188594824203087263e+00,7.135580325838040971e-02,2.044195392692859059e+01
-2.189558212781635760e+00,7.109380971656362180e-02,2.039221784462029774e+01
-2.190557115998493565e+00,7.094790546664618558e-02,2.034242831430974263e+01
-2.191433908751363013e+00,7.105522390523071052e-02,2.029243688131691314e+01
-2.191888903625054397e+00,7.154908785541388982e-02,2.024246355433137978e+01
-2.192777137980239655e+00,7.203437044781177412e-02,2.019251782426151820e+01
-2.193495694495307458e+00,7.212263404629730423e-02,2.014241255532082775e+01
-2.194364277088230786e+00,7.249235514180950302e-02,2.009257138333232717e+01
-2.195135807398070238e+00,7.236264144473458781e-02,2.004322314876198874e+01
-2.195983510531046790e+00,7.228364970878856099e-02,1.999364916166983619e+01
-2.196600675382627710e+00,7.277155952357261537e-02,1.994397576255978066e+01
-2.197316706057977687e+00,7.341208293481556180e-02,1.989417506995948415e+01
-2.198316804697328042e+00,7.355769239202199217e-02,1.984418370823028610e+01
-2.199020320438764831e+00,7.346201868594989803e-02,1.979445423354542655e+01
