gyro_bias_x (deg/s),gyro_bias_y (deg/s),gyro_bias_z (deg/s)
1.001063329740701190e-02,-1.411170946804610193e-03,-9.233712489723622241e-02
1.009026293074961715e-02,-1.609215541420043341e-03,-9.233683929063205009e-02
1.008966304263619884e-02,-1.546542706330655565e-03,-9.233691179465512711e-02
1.012104249431257375e-02,-1.671605923923330256e-03,-9.233674731731877916e-02
1.017444238852450826e-02,-1.728860799800751701e-03,-9.233664085590344295e-02
1.016549483659123093e-02,-1.759239615681251539e-03,-9.233661571212997687e-02
1.015178864144045817e-02,-1.733274065664611912e-03,-9.233665807531384051e-02
1.002753242844139740e-02,-1.546849188625080496e-03,-9.233697292537704215e-02
1.010093903896964497e-02,-1.443720378179809850e-03,-9.233703231709541881e-02
9.930070782059588139e-03,-1.117522516964897239e-03,-9.233754876427757718e-02
1.005106880078850129e-02,-1.271044819518416490e-03,-9.233727533227792383e-02
9.999222199445512507e-03,-1.298372556093340541e-03,-9.233728830620417660e-02
1.005949464485200728e-02,-1.210815752070741038e-03,-9.233734280065386546e-02
9.953891343922226936e-03,-1.383074593570205336e-03,-9.233723090238318831e-02
9.819074174268352037e-03,-1.446567252755133395e-03,-9.233726928318360117e-02
9.856521454708486174e-03,-1.624508798782095141e-03,-9.233703358218900425e-02
1.005588769420552239e-02,-1.507202597818718594e-03,-9.233700828679231032e-02
1.023791010766264033e-02,-1.433391119774515398e-03,-9.233694746114334828e-02
1.034866570988143310e-02,-1.588119705329498182e-03,-9.233667731292841130e-02
1.005421414114101610e-02,-1.334049988766913743e-03,-9.233721907560955844e-02
9.942869678350872015e-03,-1.231763890290968203e-03,-9.233743207430730737e-02
1.004747576129256907e-02,-1.229139367435390677e-03,-9.233735071784211768e-02
9.964297962922589319e-03,-1.193442513723210960e-03,-9.233746283210650385e-02
9.913850767115206519e-03,-1.341206529510327681e-03,-9.233733179969691451e-02
9.915735520506152242e-03,-1.432384837582385047e-03,-9.233722418463394255e-02
9.905294727932766399e-03,-1.435283260178850991e-03,-9.233723139428923199e-02
9.901680754098725681e-03,-1.366783696927591695e-03,-9.233731886690629831e-02
1.000717590633384835e-02,-1.358949790377847727e-03,-9.233724410884917855e-02
1.026226533587228443e-02,-1.409015719215964135e-03,-9.233697793070200222e-02
1.016902102304018118e-02,-1.346524590967249730e-03,-9.233713111755686986e-02
1.022645498325619635e-02,-1.270647524797465433e-03,-9.233717818206431394e-02
1.013610814813071734e-02,-1.326688808618246710e-03,-9.233718604246755890e-02
1.000447834063720141e-02,-1.366010854042551924e-03,-9.233724714131849587e-02
1.026254480646829163e-02,-1.345649970832794775e-03,-9.233706237086723723e-02
1.019905806491848595e-02,-1.576218141123897831e-03,-9.233683725188067404e-02
1.028561944881829088e-02,-1.376130174921019007e-03,-9.233700793957930197e-02
1.019298524647984337e-02,-1.501725243562221151e-03,-9.233693337973167270e-02
1.001886297522381654e-02,-1.391541464099738503e-03,-9.233720651242580124e-02
1.007709182883884808e-02,-1.349964898690337580e-03,-9.233720987626470311e-02
9.950334692454623070e-03,-1.417453470142771444e-03,-9.233723158224148297e-02
1.016478614420272819e-02,-1.427124335332009440e-03,-9.233704842510533084e-02
1.020096718003642502e-02,-1.325739126082465039e-03,-9.233714154664367235e-02
1.011806007793133316e-02,-1.360263129008721684e-03,-9.233716721732707078e-02
1.005762218442097719e-02,-1.280984159659086501e-03,-9.233731100515889245e-02
1.017240529239095415e-02,-1.325014743691386261e-03,-9.233716620610128711e-02
1.027097571057992466e-02,-1.306843168618926137e-03,-9.233710977258685615e-02
1.043083221437859573e-02,-1.101304148980990303e-03,-9.233723199511019442e-02
1.056900011235615763e-02,-1.163764056465610040e-03,-9.233704618372587380e-02
1.041209674904632759e-02,-1.085586347938607976e-03,-9.233726766719194123e-02
1.039295737636381292e-02,-1.412464888588767231e-03,-9.233688730047251436e-02
1.025249885309082419e-02,-1.447986484289118855e-03,-9.233695793020008091e-02
1.035491110316831900e-02,-1.491547802135251852e-03,-9.233682352966673945e-02
1.023999064366141673e-02,-1.297114953326871907e-03,-9.233715374930685782e-02
1.038880527232913069e-02,-1.184669275358010655e-03,-9.233717316848837064e-02
1.031251129211931128e-02,-1.036119875676281762e-03,-9.233741790662863824e-02
1.030464746364349524e-02,-1.274387363260499461e-03,-9.233713241593348442e-02
1.032511204683619378e-02,-1.387816998705963248e-03,-9.233697757436933051e-02
1.023869600277669926e-02,-1.277865513972087103e-03,-9.233718537702655105e-02
1.010574152903417205e-02,-1.204765135401645844e-03,-9.233738535570401584e-02
1.008129694238044452e-02,-1.355857740627068164e-03,-9.233721891678202398e-02
1.002153548047642583e-02,-1.373555500320391065e-03,-9.233724693549660856e-02
1.001950996724778123e-02,-1.481281040379137841e-03,-9.233711568468169761e-02
1.006792806998024065e-02,-1.322342201622668870e-03,-9.233727787799687892e-02
1.016987366429662407e-02,-1.368878256209112325e-03,-9.233713879707379502e-02
1.011782386489519514e-02,-1.362382992425477607e-03,-9.233719032945746086e-02
1.025200657498041151e-02,-1.378364140565552665e-03,-9.233706345614510480e-02
1.038060112934740750e-02,-1.194838479839906023e-03,-9.233719204339282949e-02
1.022951509852104528e-02,-1.202475516232866725e-03,-9.233730649781489441e-02
1.016770229901437818e-02,-1.094878262791586752e-03,-9.233749497481338886e-02
1.049685046543369013e-02,-1.229085086676417766e-03,-9.233705858052350390e-02
1.049528744271525059e-02,-1.009173728741902471e-03,-9.233734356988780589e-02
1.039436778710347599e-02,-1.197849574643146398e-03,-9.233718763446595312e-02
1.033476531847598440e-02,-1.206296531223206847e-03,-9.233722964296138536e-02
1.004428464528420509e-02,-1.115747686685621392e-03,-9.233759248617479098e-02
1.023797690454164404e-02,-9.553325316977859857e-04,-9.233764078007443421e-02
1.010253210596801995e-02,-1.190814328965032840e-03,-9.233745088262416967e-02
1.019191769428606092e-02,-1.232341029550377632e-03,-9.233732549595924377e-02
1.010967754674102666e-02,-1.419624899926951508e-03,-9.233715421909374776e-02
1.024199277143959634e-02,-1.418080167597755500e-03,-9.233704792162245045e-02
1.020987789133093009e-02,-1.379568669765960862e-03,-9.233712606198883621e-02
1.023740682669422794e-02,-1.429242576961112839e-03,-9.233704039270670960e-02
1.033937594284373498e-02,-1.540828944891887552e-03,-9.233681245394118053e-02
1.035199829343042867e-02,-1.681235788805257548e-03,-9.233662087553161368e-02
1.031656752708341208e-02,-1.539932349104751550e-03,-9.233683577609012871e-02
1.022276015803902198e-02,-1.417979925861420068e-03,-9.233707456230764998e-02
1.011494314705497534e-02,-1.321348743904243294e-03,-9.233729254973285783e-02
1.012834961177585917e-02,-1.326712174389896260e-03,-9.233727575230739337e-02
1.021513592580602578e-02,-1.492434985027711472e-03,-9.233698782543556249e-02
1.022754224578284639e-02,-1.524764608846130264e-03,-9.233693659173947133e-02
9.961985537894058745e-03,-1.533205182195619860e-03,-9.233714982169233254e-02
9.866248012162962683e-03,-1.617140102741694910e-03,-9.233712171579866457e-02
9.799614427625457508e-03,-1.261146585105646757e-03,-9.233765118986547726e-02
9.969307259412576658e-03,-1.087836566220586271e-03,-9.233774175799701334e-02
9.922969600312503066e-03,-1.071633457318629584e-03,-9.233780375153831377e-02
1.007810858552716897e-02,-1.016517248251160282e-03,-9.233774979631796664e-02
1.019662395454669357e-02,-8.225550376030142229e-04,-9.233791272365016178e-02
1.017592567744779117e-02,-7.513339553887250256e-04,-9.233802672691171498e-02
1.007736716813243706e-02,-8.071882777584370432e-04,-9.233803510404749171e-02
1.006060153430257155e-02,-8.998941265808650799e-04,-9.233792620479493174e-02
1.008892511045942145e-02,-9.347009852863252984e-04,-9.233785833727869985e-02
1.027277433769819420e-02,-1.121032260957661618e-03,-9.233745741405006979e-02
1.026838363163112659e-02,-1.329614980138824933e-03,-9.233717989565030926e-02
1.031500877299933346e-02,-1.273882320019678127e-03,-9.233721972889777363e-02
1.059437377818069070e-02,-1.137431253629699220e-03,-9.233717855805986807e-02
1.052832282101871623e-02,-1.269890505312466647e-03,-9.233705419053354901e-02
1.044817831948276730e-02,-1.250789100370947645e-03,-9.233714861991888789e-02
1.035621500301966112e-02,-1.157303186477683056e-03,-9.233735414171014011e-02
1.005094177212071185e-02,-1.210123980451473279e-03,-9.233753119070228776e-02
1.005699813519690157e-02,-1.153491771624204397e-03,-9.233760618104948359e-02
1.006592095508507950e-02,-1.326074237934225493e-03,-9.233736271503414916e-02
9.992180874270797930e-03,-1.373962627833539554e-03,-9.233735981704728479e-02
1.028951312364688800e-02,-1.516779537579720540e-03,-9.233691997984966315e-02
1.032922175166559736e-02,-1.488823302617170051e-03,-9.233692875995645755e-02
1.037529710909236916e-02,-1.416396418744467374e-03,-9.233699440834722272e-02
1.059223870036958386e-02,-1.063430979539835503e-03,-9.233731078548021443e-02
1.051302610400097100e-02,-1.138830924331625961e-03,-9.233727306178225736e-02
1.043114363899565883e-02,-1.362050064879766556e-03,-9.233703022370204350e-02
1.039775335670478466e-02,-1.395983553751911242e-03,-9.233701209868465376e-02
1.045252468051881441e-02,-1.502550405819457965e-03,-9.233682035209114791e-02
1.038731947404744962e-02,-1.387926576095803704e-03,-9.233703541774536394e-02
1.033225319252727668e-02,-1.472254623651605282e-03,-9.233696335915998754e-02
1.020868603756091599e-02,-1.551355325072660985e-03,-9.233695313759508749e-02
1.023836677921819566e-02,-1.452123108688340054e-03,-9.233707094758657197e-02
9.948252550460520358e-03,-1.479007678241988028e-03,-9.233726602914982262e-02
1.011166846384191007e-02,-1.500455323175407807e-03,-9.233710682588362750e-02
1.000480483579898987e-02,-1.528871106874805236e-03,-9.233715314882266767e-02
1.003625464760132986e-02,-1.570272359976691628e-03,-9.233707082298826807e-02
1.019932060786088966e-02,-1.753356846854406664e-03,-9.233668134018141460e-02
1.000369421689628786e-02,-1.902002483226331638e-03,-9.233662692903660263e-02
9.989456439087534417e-03,-1.825597746358128279e-03,-9.233674975938717389e-02
1.007246999209382606e-02,-1.949783650756152379e-03,-9.233650554768156604e-02
1.045231862924085250e-02,-1.947034158690390520e-03,-9.233621050769741379e-02
1.033253696801460057e-02,-2.026736421465326950e-03,-9.233618978958579859e-02
1.008366009640958641e-02,-2.200183596698138035e-03,-9.233613393939046898e-02
1.005347978188207529e-02,-1.859031822629661794e-03,-9.233665623581495396e-02
1.015559926691869327e-02,-1.732082131992756374e-03,-9.233676236691937267e-02
9.988887277921635471e-03,-1.634824293230808124e-03,-9.233703531380273166e-02
9.863731428911051355e-03,-1.694584407077997243e-03,-9.233704429453225282e-02
9.806686707034948172e-03,-1.534307864181047414e-03,-9.233732454190785033e-02
9.967142907422473982e-03,-1.400677292194402917e-03,-9.233739741045961236e-02
9.988749299280093655e-03,-1.382783486801622943e-03,-9.233740726722597381e-02
1.023814492369152195e-02,-1.448799611707094663e-03,-9.233711905432109845e-02
1.026684983696582974e-02,-1.359217875960741896e-03,-9.233722955731071824e-02
1.003006876074087096e-02,-1.304207817957283655e-03,-9.233749657233551733e-02
1.004491513887214617e-02,-1.073487270529602114e-03,-9.233782682158156452e-02
9.959079322627658118e-03,-1.137432460823953285e-03,-9.233779935743742506e-02
1.008371561837619057e-02,-1.274371514870051379e-03,-9.233749977345699633e-02
1.024284097806343712e-02,-1.314515394572527470e-03,-9.233731779777791526e-02
1.039214060383882553e-02,-1.244168039929751703e-03,-9.233730784149231374e-02
1.021658039758940699e-02,-1.378994173412527533e-03,-9.233724349925305497e-02
1.001304315727600223e-02,-1.381178757763203147e-03,-9.233739776567689850e-02
1.003190780119293975e-02,-1.504331369374862105e-03,-9.233719963361321226e-02
9.997170965367292716e-03,-1.584647897593063253e-03,-9.233710640592561469e-02
1.009061522606270744e-02,-1.477371640300673920e-03,-9.233719857305866530e-02
1.008770129224668792e-02,-1.393302452788004698e-03,-9.233732972240393799e-02
1.012653011799229986e-02,-1.343636902915103194e-03,-9.233737695654292699e-02
1.004989330633582027e-02,-1.477786032675746037e-03,-9.233723358127669811e-02
5.959515196933532280e-03,-7.478258900719362591e-03,-9.233122252334495517e-02
6.377878922751925236e-03,-6.992558439073468836e-03,-9.233164358676432260e-02
6.759166902602989357e-03,-6.472337601163674278e-03,-9.233214599619993246e-02
7.048403960602010222e-03,-6.066040052010629284e-03,-9.233254497251258686e-02
7.232570347018549978e-03,-5.554462968545908867e-03,-9.233318748521981978e-02
7.359347535282668475e-03,-5.187894437486343345e-03,-9.233365047870605025e-02
7.561742431132276350e-03,-4.926470354512333186e-03,-9.233389339561827447e-02
7.905478014343577178e-03,-4.646221396435111159e-03,-9.233405851778708762e-02
8.149322158850790671e-03,-4.345000361088775971e-03,-9.233433359901954685e-02
8.261893929076979601e-03,-4.132543062739540800e-03,-9.233457186631806313e-02
8.455157049909478931e-03,-3.950457244326409899e-03,-9.233470134578569688e-02
8.534669091428815843e-03,-3.822330660419619684e-03,-9.233483500337467953e-02
8.668958061351190666e-03,-3.580547916949918669e-03,-9.233510477861169019e-02
8.756234362503943422e-03,-3.380530078326108700e-03,-9.233534554807451555e-02
8.783033336458996934e-03,-3.223524473023008964e-03,-9.233556597118333653e-02
8.926128349062711215e-03,-3.154488148659924645e-03,-9.233555987367805806e-02
8.923289504659853016e-03,-3.130894523041150273e-03,-9.233559547460695738e-02
9.064157133720138898e-03,-3.072635867808248215e-03,-9.233557478212975345e-02
9.057367251332939032e-03,-2.966337153749649177e-03,-9.233574414926218332e-02
9.169342837623167472e-03,-2.860962081383601127e-03,-9.233582045516502967e-02
9.137435432214067663e-03,-2.888329672925423093e-03,-9.233579998218192919e-02
9.145009826392509061e-03,-2.771381086730757837e-03,-9.233597572343078819e-02
9.160062711851716527e-03,-2.746362332388896810e-03,-9.233600076276800295e-02
9.248348251187574198e-03,-2.695767791073377332e-03,-9.233601039310475322e-02
9.291598165166460241e-03,-2.644789306739745837e-03,-9.233605565672141358e-02
9.300889178491028933e-03,-2.624199473483859561e-03,-9.233607910833793730e-02
9.298930502057763808e-03,-2.516337594956345475e-03,-9.233625118643712382e-02
9.338006804928912843e-03,-2.548699050259588348e-03,-9.233616671584891911e-02
9.350342612978663689e-03,-2.532455289550187508e-03,-9.233618156138774513e-02
9.358431861268575944e-03,-2.554053717934671487e-03,-9.233613926698687469e-02
9.276916606371714627e-03,-2.477416222020857508e-03,-9.233632432448721228e-02
9.252837565853339746e-03,-2.468996677260142710e-03,-9.233635490724229067e-02
9.255699155673707476e-03,-2.475865171378089508e-03,-9.233633974725038995e-02
9.336467590397606875e-03,-2.512075428775753516e-03,-9.233621782161836877e-02
9.374196169917298552e-03,-2.576062344141859597e-03,-9.233608355344880003e-02
9.467714728824735276e-03,-2.567835004007280701e-03,-9.233602339100595302e-02
9.464325759207924821e-03,-2.529748968285078052e-03,-9.233608706180999881e-02
9.536769812175873925e-03,-2.518069731300229090e-03,-9.233604895178282312e-02
9.537302630143932800e-03,-2.458127047095491190e-03,-9.233614539613371752e-02
9.562411782234873925e-03,-2.382916694350980472e-03,-9.233624770283625771e-02
9.519783401446697477e-03,-2.375774544808962035e-03,-9.233629153745562257e-02
9.508546362468483712e-03,-2.434474673100546927e-03,-9.233620409991742661e-02
9.457366588024413920e-03,-2.393804681039552254e-03,-9.233631029502335774e-02
9.381399861075339838e-03,-2.406758172185605345e-03,-9.233634913337829264e-02
9.411773796921220001e-03,-2.437144796697403391e-03,-9.233627532480233324e-02
9.432845588122566738e-03,-2.468214853063577935e-03,-9.233620781087636953e-02
9.496149886956736091e-03,-2.410332144857826962e-03,-9.233625306470186200e-02
9.556110374286616929e-03,-2.411625032234390210e-03,-9.233620378952543672e-02
9.531546564481538017e-03,-2.375377673685337681e-03,-9.233628282874001281e-02
9.492037800614427229e-03,-2.392809422287522306e-03,-9.233628586281728001e-02
9.531593347699308244e-03,-2.355108332922424292e-03,-9.233631724461696666e-02
9.520553857113794177e-03,-2.347750637155133352e-03,-9.233633887953239527e-02
9.581610654145783501e-03,-2.294825315810092390e-03,-9.233637838670437359e-02
9.555996596859048925e-03,-2.335866751162019549e-03,-9.233633116792425155e-02
9.526216924019080545e-03,-2.247004868038338186e-03,-9.233650475077230524e-02
9.516749057650292221e-03,-2.291584997644562603e-03,-9.233643822766546272e-02
9.463717314194656366e-03,-2.323834646283026977e-03,-9.233642625796896486e-02
9.512258521755792215e-03,-2.341768058361534070e-03,-9.233635730445871603e-02
9.516406496472659682e-03,-2.351066474642034623e-03,-9.233633757998419012e-02
9.557187070192832423e-03,-2.404444238858318046e-03,-9.233621466410377177e-02
9.617152676548609141e-03,-2.403128347966454730e-03,-9.233616918053068334e-02
9.534425426040901361e-03,-2.404513747196603251e-03,-9.233623081099746888e-02
9.497670615883586909e-03,-2.391390460856688931e-03,-9.233628154492712348e-02
9.502378780102616745e-03,-2.473755589176590552e-03,-9.233613748602037541e-02
9.519659811473351815e-03,-2.423825505931704628e-03,-9.233620853224529246e-02
9.498357077415251967e-03,-2.449845421045904713e-03,-9.233618001297863587e-02
9.473636479988058537e-03,-2.423542353864390798e-03,-9.233624353872386947e-02
9.378513043719694312e-03,-2.452888898400633257e-03,-9.233626660493508831e-02
9.362914546450992054e-03,-2.496396590621397394e-03,-9.233620302277238678e-02
9.296287441120043571e-03,-2.554695705960722662e-03,-9.233615367832262444e-02
9.390155159993274561e-03,-2.588408102941727566e-03,-9.233602090626008563e-02
9.440640075687893595e-03,-2.584557428121009911e-03,-9.233598702909603939e-02
9.453533952580486788e-03,-2.611877880614704283e-03,-9.233592837203030701e-02
9.433228701124563020e-03,-2.598221050573884441e-03,-9.233596693905346542e-02
9.443337589158534023e-03,-2.552863020391349033e-03,-9.233603659579597833e-02
9.376947734920532476e-03,-2.490590371950957005e-03,-9.233619463163329766e-02
9.387018544487995067e-03,-2.472546189431961382e-03,-9.233621683030440730e-02
9.469206494173614333e-03,-2.517078623726467894e-03,-9.233607446001704244e-02
9.439599094751730674e-03,-2.542058032879621152e-03,-9.233605200991150397e-02
9.433658522728935805e-03,-2.571341024188232138e-03,-9.233600378646761309e-02
9.414505938753805689e-03,-2.576926807910640514e-03,-9.233600762231267134e-02
9.424847890747439436e-03,-2.530037740493887733e-03,-9.233608153892793047e-02
9.428837209459913632e-03,-2.510388214972098398e-03,-9.233611270970493168e-02
9.468028176292648743e-03,-2.516431570664527748e-03,-9.233607113347711004e-02
9.454775698997141750e-03,-2.502556730633485535e-03,-9.233610522447603663e-02
9.465027286879243440e-03,-2.463144856411363277e-03,-9.233616676701743298e-02
9.478472307148622447e-03,-2.419944128784473798e-03,-9.233623279534948491e-02
9.467688022458960184e-03,-2.408762811960692748e-03,-9.233626117646660802e-02
9.440173834043781576e-03,-2.397650831940427874e-03,-9.233630254996288977e-02
9.375520258401961321e-03,-2.336145285955336208e-03,-9.233646279635780718e-02
9.404455865172082346e-03,-2.276318232926855152e-03,-9.233654655792340737e-02
9.381446309284119031e-03,-2.239295945039215807e-03,-9.233663013859638724e-02
9.314703403561814740e-03,-2.325349290908744135e-03,-9.233652873171767361e-02
9.379058957649727760e-03,-2.347829923117697361e-03,-9.233643801392438233e-02
9.409280922761387167e-03,-2.408071383007346668e-03,-9.233630659680777675e-02
9.388680978914282910e-03,-2.415775682675789376e-03,-9.233630888167607131e-02
9.362219509583602495e-03,-2.349249414461681423e-03,-9.233644813021507636e-02
9.403995762803683128e-03,-2.318202132406865096e-03,-9.233647089856690526e-02
9.358266742032638960e-03,-2.325201391371120672e-03,-9.233649374772519292e-02
9.329447218078509504e-03,-2.383964862533376455e-03,-9.233641130060460389e-02
9.356681734859416746e-03,-2.418467548963936908e-03,-9.233632781517132904e-02
9.435458211130799341e-03,-2.440198897323937570e-03,-9.233622710705562120e-02
9.442781522361325119e-03,-2.428703803014127787e-03,-9.233624137179279046e-02
9.409947885372946935e-03,-2.417283587551599493e-03,-9.233628678277938651e-02
9.422521393017030053e-03,-2.400017207090359133e-03,-9.233630774747801639e-02
9.458464423093669235e-03,-2.410255773854486604e-03,-9.233626085957986895e-02
9.433555979500138702e-03,-2.446110536523148429e-03,-9.233621543118232522e-02
9.427840689713619382e-03,-2.474161862180180443e-03,-9.233616930829917357e-02
9.442427278061795576e-03,-2.442429866358673471e-03,-9.233621461862445701e-02
9.425337384388015119e-03,-2.439054073841108970e-03,-9.233623349104146116e-02
9.326303506012876762e-03,-2.409538538868431778e-03,-9.233636144796489309e-02
9.377323366029635329e-03,-2.329412255547405608e-03,-9.233646605126931417e-02
9.329035575683698039e-03,-2.332101210756320001e-03,-9.233649737108171052e-02
9.329421569097976277e-03,-2.321383554007835047e-03,-9.233651555556418589e-02
9.342756229545435415e-03,-2.322241034994091020e-03,-9.233650279656584192e-02
9.323374772131774041e-03,-2.344515359436172806e-03,-9.233647560757264616e-02
9.267701936022861367e-03,-2.404275588419332779e-03,-9.233640776455517840e-02
9.332962520822184194e-03,-2.405488501842010119e-03,-9.233635520234169392e-02
9.351734649115544737e-03,-2.408963152559790832e-03,-9.233633365221394218e-02
9.391380109405066123e-03,-2.423010633274783054e-03,-9.233627681577470658e-02
9.406830278997004025e-03,-2.415311249529903097e-03,-9.233627852644298029e-02
9.398733698126734634e-03,-2.423652900911836983e-03,-9.233626858071400378e-02
9.504557329759195927e-03,-2.403522660352553405e-03,-9.233622485357746712e-02
9.476685241318588693e-03,-2.375842932225811707e-03,-9.233629617757389829e-02
9.429611056354434209e-03,-2.395830096019296515e-03,-9.233629405537582824e-02
9.394529246853820792e-03,-2.456112083989084663e-03,-9.233620768778932897e-02
9.355459115326815803e-03,-2.416921745323823752e-03,-9.233630994864998331e-02
9.379830939807166576e-03,-2.387214879503253128e-03,-9.233634652231383078e-02
9.349255724674905912e-03,-2.363274093463321561e-03,-9.233641381350415900e-02
9.362880517574542760e-03,-2.339990118155432178e-03,-9.233644659868574245e-02
9.294423144445077001e-03,-2.396408754180959482e-03,-9.233639292064782511e-02
9.315092122795709875e-03,-2.336536101272564288e-03,-9.233648846105357855e-02
9.388459591736279808e-03,-2.348727039274329121e-03,-9.233640975699550224e-02
9.322272967602367524e-03,-2.347555548726063587e-03,-9.233646188371763541e-02
9.276667261394193342e-03,-2.424496307784626287e-03,-9.233635283465176091e-02
9.239780063787100123e-03,-2.388799021789442256e-03,-9.233644699631252117e-02
9.284512437421080233e-03,-2.429274191747437302e-03,-9.233633811100515343e-02
9.276412952327667619e-03,-2.432664637475706083e-03,-9.233633859078552164e-02
9.274629482752597825e-03,-2.442858559497286183e-03,-9.233632129441628200e-02
9.302768392293502692e-03,-2.396199023066690817e-03,-9.233638778105762723e-02
9.276809872864485995e-03,-2.367537080302900467e-03,-9.233646235676637448e-02
9.285815579336106212e-03,-2.443248751370414532e-03,-9.233631376004976243e-02
9.342323181052419184e-03,-2.392420234023493429e-03,-9.233636607952692976e-02
9.426632170169625680e-03,-2.443021320544883253e-03,-9.233620558799911227e-02
9.404239236446444022e-03,-2.391967791214299425e-03,-9.233631901856113877e-02
9.323854254211864576e-03,-2.451396139125102715e-03,-9.233626722736171244e-02
9.291997455784970286e-03,-2.381563177688725014e-03,-9.233642358641147574e-02
9.263703518335247855e-03,-2.385278859736664463e-03,-9.233643767230553800e-02
9.207704604414133909e-03,-2.380680728975462495e-03,-9.233648905910792071e-02
9.126522429415631285e-03,-2.352406082613494633e-03,-9.233660420596555285e-02
9.090145361272776448e-03,-2.273441594782848584e-03,-9.233678306483154852e-02
9.121887527778519203e-03,-2.278040289234108725e-03,-9.233674968595648180e-02
9.155963885727327889e-03,-2.347639882992858407e-03,-9.233658892887604275e-02
9.121815353121953684e-03,-2.318325290131621405e-03,-9.233667129193615097e-02
9.151053416078960487e-03,-2.295541554517413225e-03,-9.233669255671546339e-02
9.118860430952360069e-03,-2.320457900937287175e-03,-9.233666744937070459e-02
9.167031148361896517e-03,-2.342561777825206103e-03,-9.233658734357569342e-02
9.125623008147272161e-03,-2.434653530808157142e-03,-9.233643846014932821e-02
9.097759754197461829e-03,-2.419446461717836283e-03,-9.233648774716488039e-02
9.111954400264434678e-03,-2.367036565791858990e-03,-9.233657791400576298e-02
9.107490371359364470e-03,-2.356359182425554841e-03,-9.233660018975635431e-02
9.036470962207441768e-03,-2.287857252590538241e-03,-9.233678519053215017e-02
9.038070886014508767e-03,-2.274615597033400813e-03,-9.233680799781826543e-02
9.080169337083063633e-03,-2.220378179528486977e-03,-9.233688083763752497e-02
9.055673889426350473e-03,-2.242190895872079020e-03,-9.233685409104207265e-02
9.051104650379565228e-03,-2.232373771559407246e-03,-9.233687455151731727e-02
9.016337722132346244e-03,-2.241998709429346686e-03,-9.233687827333106335e-02
8.980083195510843441e-03,-2.192251010809791092e-03,-9.233700109358014552e-02
8.869421622170763422e-03,-2.173674528607650279e-03,-9.233711768375753304e-02
8.914850962528784312e-03,-2.189521874046077531e-03,-9.233705245298749753e-02
8.930686730345674743e-03,-2.188955209337365392e-03,-9.233704225440925173e-02
8.960264116300773601e-03,-2.221957220655994443e-03,-9.233695524153735790e-02
8.945390393007747118e-03,-2.132666344686609192e-03,-9.233714512470812819e-02
8.992852645919735197e-03,-2.086144338930371028e-03,-9.233720349848155429e-02
8.943234983308782915e-03,-2.104376943660541885e-03,-9.233720653265152511e-02
8.993024345822775434e-03,-2.130497197819107742e-03,-9.233711827002637207e-02
9.039039194894182838e-03,-2.157199477751889100e-03,-9.233703152513275669e-02
9.016390068802648469e-03,-2.199307889885007868e-03,-9.233696613190311986e-02
9.038261849731055175e-03,-2.225843026050401772e-03,-9.233689777896599005e-02
9.003896536013423699e-03,-2.201640266301735805e-03,-9.233697374004103120e-02
9.021619502887903014e-03,-2.201300644817930606e-03,-9.233696205729539919e-02
9.112597380430997526e-03,-2.226434094922226554e-03,-9.233684364470880201e-02
9.116963748157744588e-03,-2.276015682341369327e-03,-9.233674119670796931e-02
9.028883197192362833e-03,-2.355525062970860537e-03,-9.233664765591735601e-02
9.103432982232130544e-03,-2.296648149858173706e-03,-9.233671180768339426e-02
9.118559902761997141e-03,-2.391822359794503264e-03,-9.233650803083348624e-02
9.102097830915095375e-03,-2.374831112313212107e-03,-9.233655644856643419e-02
9.071458503495763437e-03,-2.321799131333519839e-03,-9.233668866033979683e-02
9.053053075618133425e-03,-2.337112004728193661e-03,-9.233667249166901958e-02
8.997346549738509738e-03,-2.392619577271434123e-03,-9.233660232450187355e-02
8.973863702181327298e-03,-2.404110122550825925e-03,-9.233659805514712882e-02
9.023685126489646921e-03,-2.334665439458541263e-03,-9.233670322606081504e-02
8.981239628097123159e-03,-2.363115105372872154e-03,-9.233667836451835143e-02
9.054894468267024946e-03,-2.356509645503456363e-03,-9.233663612483287986e-02
9.066363101729790416e-03,-2.319283524046074872e-03,-9.233670397231370786e-02
9.101758996143878913e-03,-2.393985213478917219e-03,-9.233652448937200441e-02
9.077510623986534757e-03,-2.384090247954728965e-03,-9.233656384693324226e-02
9.017508241155564735e-03,-2.364057877917311468e-03,-9.233665115121519884e-02
8.993924978165777906e-03,-2.326170541093302343e-03,-9.233674778456583965e-02
8.906645546221900536e-03,-2.366544182470794924e-03,-9.233673147757605337e-02
8.994432765125189022e-03,-2.410137860788383844e-03,-9.233657490786789657e-02
9.012420113562614327e-03,-2.346838781704716978e-03,-9.233669142959212428e-02
8.999404110725649913e-03,-2.315245867971662055e-03,-9.233676615533009668e-02
8.945602105565874165e-03,-2.285019807657051160e-03,-9.233686751875512522e-02
9.046256936597241519e-03,-2.266935070971474661e-03,-9.233682822734597118e-02
9.039148711427157090e-03,-2.280881068955085359e-03,-9.233680337881726430e-02
9.094095053979353929e-03,-2.256253609742470221e-03,-9.233681232721033250e-02
9.069614143873121898e-03,-2.232551730124151396e-03,-9.233687961157724389e-02
9.074999824815433228e-03,-2.214728867150164184e-03,-9.233691180166835044e-02
9.091215712739077540e-03,-2.191679251950771640e-03,-9.233694690196234123e-02
