mag_x (uT),mag_y (uT),mag_z (uT)
-2.756890343154898915e+01,2.177073632380051915e+00,-1.639777540180491044e+01
-2.756885373270404216e+01,2.178434433615035637e+00,-1.640026232766007297e+01
-2.756788555259456786e+01,2.178632905931708219e+00,-1.639667128014886543e+01
-2.757028977757484967e+01,2.175820006820863295e+00,-1.639754102806199398e+01
-2.757018335897265260e+01,2.175870107873033366e+00,-1.639846815157407178e+01
-2.756944298103729452e+01,2.175007304274282571e+00,-1.639597198557421720e+01
-2.756918129007874541e+01,2.175583155197546414e+00,-1.639812352363624370e+01
-2.757031445113569745e+01,2.178246427385029715e+00,-1.639889227136538707e+01
-2.757041294761727102e+01,2.176866096553052632e+00,-1.639727265531092115e+01
-2.756891237681341167e+01,2.176916085821666513e+00,-1.639706149758105624e+01
-2.756965467463375674e+01,2.175593132579265010e+00,-1.639692397477646679e+01
-2.756998520573854705e+01,2.176583061289264265e+00,-1.639623910918401961e+01
-2.756934444996584332e+01,2.177103228145476965e+00,-1.639882744988332064e+01
-2.757064808821957058e+01,2.176950940315351524e+00,-1.639624883335229555e+01
-2.756948895734367611e+01,2.176189379949699632e+00,-1.639676064793139076e+01
-2.757026953038910833e+01,2.175213406493493373e+00,-1.639783126713874140e+01
-2.756849708567625967e+01,2.177059550713055458e+00,-1.639609309650240121e+01
-2.757116928480604656e+01,2.175556537504183208e+00,-1.639724608602827871e+01
-2.757124590392587038e+01,2.175307782398726797e+00,-1.639783462287283911e+01
-2.756979752088459179e+01,2.176599237417476740e+00,-1.639534064144168113e+01
-2.756933906905428344e+01,2.176621691561771765e+00,-1.639699578298292693e+01
-2.756908070207670036e+01,2.177023991953575877e+00,-1.639789811047035428e+01
-2.756978088602675570e+01,2.177443757838418481e+00,-1.639750964808248312e+01
-2.756991516929855024e+01,2.176065763663458608e+00,-1.639646658686010028e+01
-2.756828364535350673e+01,2.179224752546424781e+00,-1.639803440677960111e+01
-2.756980722435578457e+01,2.176157342146023854e+00,-1.639856663860639330e+01
-2.756945996178867730e+01,2.177199740364876845e+00,-1.639852768883221046e+01
-2.756771767276753238e+01,2.176841949712924773e+00,-1.639520950349400863e+01
-2.756889893511299761e+01,2.176363248235446690e+00,-1.639538128449173726e+01
-2.756739887424771140e+01,2.177707981888145738e+00,-1.639817654885965226e+01
-2.756990943957595874e+01,2.176734991351009896e+00,-1.639593525900974669e+01
-2.757043617132580948e+01,2.176709434803727028e+00,-1.639786623653019859e+01
-2.757039066315697795e+01,2.176325089153831716e+00,-1.639837083249669192e+01
-2.757120314806020644e+01,2.177160991143034519e+00,-1.639835450914464587e+01
-2.756908360231904709e+01,2.176911128918661564e+00,-1.639788511949690530e+01
-2.756916850753658110e+01,2.175335105963632554e+00,-1.639811175094772722e+01
-2.756807804961421837e+01,2.176256730186485910e+00,-1.639894458862302073e+01
-2.757084017920589503e+01,2.177681450115152906e+00,-1.639810457260013266e+01
-2.756884667065164152e+01,2.176092694128524130e+00,-1.639729136368935869e+01
-2.757204745535766932e+01,2.176239077924456922e+00,-1.639643714886452486e+01
-2.757064275037448198e+01,2.174663541008334811e+00,-1.639839355437229074e+01
-2.756967446006006739e+01,2.175794558369275933e+00,-1.639697405476871239e+01
-2.756991011550466908e+01,2.177125969814899697e+00,-1.639682646245990938e+01
-2.756933070257635521e+01,2.176455219963366439e+00,-1.639713375676285523e+01
-2.756845520945743644e+01,2.174859463401217496e+00,-1.639748516537822098e+01
-2.756951046316514109e+01,2.177976863076617420e+00,-1.639965440946538422e+01
-2.757065804916826934e+01,2.176709716318535826e+00,-1.639685705789435843e+01
-2.757013578815550048e+01,2.174673862279152825e+00,-1.639792757014377500e+01
-2.756996196471564176e+01,2.175940390700206173e+00,-1.639803321729156593e+01
-2.756893925878816987e+01,2.177910588191382946e+00,-1.639710292311255202e+01
-2.757024677182078776e+01,2.176520487611452559e+00,-1.639908576935125595e+01
-2.756941875717176416e+01,2.175048461375125974e+00,-1.639630299125349921e+01
-2.756992956256314287e+01,2.176007344512183916e+00,-1.639816606260598775e+01
-2.757090347658323282e+01,2.175993189258361493e+00,-1.639624070656675414e+01
-2.756839856704145575e+01,2.176280253799979469e+00,-1.639689765603688443e+01
-2.757205242480403129e+01,2.177146624993485879e+00,-1.639764895009869150e+01
-2.756910081727548700e+01,2.175350399764281573e+00,-1.639731588747998714e+01
-2.756983950682129958e+01,2.177171007992086516e+00,-1.639753650862482104e+01
-2.756945436396329541e+01,2.176459096256638137e+00,-1.639800796033893349e+01
-2.756872064454631044e+01,2.177519872910371301e+00,-1.639644853760182741e+01
-2.756851520011307599e+01,2.175402156746448767e+00,-1.639613808705750131e+01
-2.757161624935240951e+01,2.178137520691541429e+00,-1.639751897899507682e+01
-2.756982303615344421e+01,2.175807962855911715e+00,-1.639776449778540979e+01
-2.756958103018146744e+01,2.176373674734837227e+00,-1.639649288941500060e+01
-2.757042185794145794e+01,2.177873218000115241e+00,-1.639806494407093140e+01
-2.756822144463363600e+01,2.176280030672135268e+00,-1.639638866920753557e+01
-2.757015325389246385e+01,2.178799638738205147e+00,-1.639721519110052483e+01
-2.756745321175178276e+01,2.176123291380549052e+00,-1.639822778749489629e+01
-2.756992890073431823e+01,2.176083620657488726e+00,-1.639835737217067901e+01
-2.757064897160287131e+01,2.178048553818464850e+00,-1.639820449590042628e+01
-2.756888259212111691e+01,2.176053545777321574e+00,-1.639816048996745224e+01
-2.757093054751768335e+01,2.176599799940948543e+00,-1.639738626517384290e+01
-2.756964436536348728e+01,2.176389583329221278e+00,-1.639720575377032930e+01
-2.757025114036530056e+01,2.177180713911338383e+00,-1.639743371766307689e+01
-2.756768235521110810e+01,2.176938937700158228e+00,-1.639845221373781570e+01
-2.756842506503290480e+01,2.176114672518235871e+00,-1.639622708055290801e+01
-2.757044383210607563e+01,2.176628916432583605e+00,-1.639736529829874812e+01
-2.757027405124120634e+01,2.176605368961425313e+00,-1.639837934076533799e+01
-2.756912202709374782e+01,2.177011761813217205e+00,-1.639813851182432458e+01
-2.757064230825774942e+01,2.174690356146496750e+00,-1.639842220776962023e+01
-2.757025195424314390e+01,2.176338239539445496e+00,-1.639667829725773629e+01
-2.756859525938548927e+01,2.178018672023599223e+00,-1.639740320586800948e+01
-2.756928027854490182e+01,2.174992637159529618e+00,-1.639853938991353033e+01
-2.756926148860825876e+01,2.176542777342628909e+00,-1.639970675634571506e+01
-2.756933115399541023e+01,2.174808677338744722e+00,-1.639821961275038475e+01
-2.756725758776283186e+01,2.175591182878047647e+00,-1.639583650410458304e+01
-2.756981943776261090e+01,2.177867521906970527e+00,-1.639699444974138487e+01
-2.757015913645684080e+01,2.175790824929743739e+00,-1.639625874269158601e+01
-2.756845756743581433e+01,2.176073353156028123e+00,-1.639797870071216934e+01
-2.756847201476548292e+01,2.176354648256256130e+00,-1.639746465196419578e+01
-2.757009846536225695e+01,2.176456433290752113e+00,-1.639820421830506092e+01
-2.756899664345707990e+01,2.177209222169366853e+00,-1.639657412709425088e+01
-2.756919801167826378e+01,2.176786103134574546e+00,-1.639789090869670929e+01
-2.756842740808313152e+01,2.177253821729644212e+00,-1.639864121075220638e+01
-2.756855397730099355e+01,2.175464945310383147e+00,-1.639794892371944357e+01
-2.757116718754329199e+01,2.175761741334274912e+00,-1.639709638756858467e+01
-2.756949301673019548e+01,2.176887717316906556e+00,-1.639678503095231932e+01
-2.756983214181709485e+01,2.177325734727159290e+00,-1.639711214895199021e+01
-2.756851892749293498e+01,2.177940160216627508e+00,-1.639720511148870941e+01
-2.757004305538095679e+01,2.175804173299778377e+00,-1.639778980790411822e+01
-2.756882944971242821e+01,2.176823277919601285e+00,-1.639622009459828078e+01
-2.757072782082978080e+01,2.175695141831432533e+00,-1.639968183139156466e+01
-2.757096527614207560e+01,2.175695099735836635e+00,-1.639834235686774733e+01
-2.756602766393231363e+01,2.177631967172816374e+00,-1.639713933577934313e+01
-2.756963405799597311e+01,2.175972735206437303e+00,-1.639811807757462248e+01
-2.756903028478230766e+01,2.177954004152614420e+00,-1.639703122213299835e+01
-2.756915257904450556e+01,2.176146007997002751e+00,-1.639776371894144802e+01
-2.756903692504140935e+01,2.176637659532831393e+00,-1.639796064835246625e+01
-2.756821747387216703e+01,2.176768609809336841e+00,-1.639857356643816644e+01
-2.757004209351023150e+01,2.176359343350784403e+00,-1.639607939636013967e+01
-2.756779983817037660e+01,2.178185247927635348e+00,-1.639816623901060666e+01
-2.757030038517097736e+01,2.177273282940030530e+00,-1.639747772060008657e+01
-2.756860402350636363e+01,2.177696467808094116e+00,-1.639777064583615385e+01
-2.756754607740820973e+01,2.177320139009419009e+00,-1.639671351816551592e+01
-2.757006995900260549e+01,2.175607087497988701e+00,-1.639591955072894081e+01
-2.757058853981343205e+01,2.175327041650732873e+00,-1.639672559655390671e+01
-2.757178290959296518e+01,2.176610218809219344e+00,-1.639737902616846199e+01
-2.756944985667933423e+01,2.176121400644467130e+00,-1.639833831123765151e+01
-2.756817982905344522e+01,2.176549413845088043e+00,-1.639824300372878696e+01
-2.756962696636318810e+01,2.175707139758436881e+00,-1.639763857064867381e+01
-2.756849589527800859e+01,2.176912889086973113e+00,-1.639601974250521366e+01
-2.756851704370753708e+01,2.175736537424814543e+00,-1.639723173630399700e+01
-2.756913743033195985e+01,2.175046357518639617e+00,-1.639855078827649493e+01
-2.757037895573533248e+01,2.176242749019295708e+00,-1.639851979063880449e+01
-2.756891018464340348e+01,2.175887519033261608e+00,-1.639859409321310579e+01
-2.756928332043059626e+01,2.176184158445994221e+00,-1.639726075231784463e+01
-2.757047556396844712e+01,2.176794086426237840e+00,-1.639898839422594179e+01
-2.756956683676957809e+01,2.176843734134512598e+00,-1.639748741062107484e+01
-2.757009996336790891e+01,2.177198122908386768e+00,-1.639860086942838890e+01
-2.756984512227648310e+01,2.175636793067495578e+00,-1.640049227826240141e+01
-2.756952395059419914e+01,2.177668220130159149e+00,-1.639716136934134738e+01
-2.756754742292893212e+01,2.176891064938172526e+00,-1.639782477808492800e+01
-2.756821679722232332e+01,2.177632086576685833e+00,-1.639834770876857917e+01
-2.756859732567484400e+01,2.174890033504193632e+00,-1.639635746498572999e+01
-2.757059164855165889e+01,2.176746888824867998e+00,-1.639784678524212680e+01
-2.756939678601838750e+01,2.175850978303214056e+00,-1.639769015939354446e+01
-2.757023185324108994e+01,2.174678426537778986e+00,-1.639832544830214189e+01
-2.756921443975932817e+01,2.176321400839114961e+00,-1.639820400065520900e+01
-2.757025240702311564e+01,2.177012324888226047e+00,-1.639847038947992175e+01
-2.756828109623121037e+01,2.175986325063540505e+00,-1.639649424794577826e+01
-2.757005300959281158e+01,2.175106022960892282e+00,-1.639709854077158369e+01
-2.757004474965795637e+01,2.176934375259278465e+00,-1.639611130366254699e+01
-2.757109422367181750e+01,2.176752329213468062e+00,-1.639780682690291158e+01
-2.757040981965428728e+01,2.176739126849787542e+00,-1.639783696194653828e+01
-2.757044900871986215e+01,2.176798171144662675e+00,-1.639776703921582524e+01
-2.756894482374687172e+01,2.176096006112026249e+00,-1.639767102497335571e+01
-2.756872313875503266e+01,2.176616448965820627e+00,-1.639687464769207281e+01
-2.756879378384683221e+01,2.174170484112183832e+00,-1.639700359444196565e+01
-2.756988611078105222e+01,2.176046854993054502e+00,-1.639708275328743170e+01
-2.756962619333524600e+01,2.176870767837266740e+00,-1.639685817018069613e+01
-2.757080584450316962e+01,2.175567600296777204e+00,-1.639969764465235258e+01
-2.756962181088691821e+01,2.176891886033992307e+00,-1.639645389911981255e+01
-2.756904241974512004e+01,2.175230722638534786e+00,-1.639783926902150313e+01
-2.756954584371993278e+01,2.176003531807180646e+00,-1.639828049057336656e+01
-2.757058278704900189e+01,2.176975400531495630e+00,-1.639784344924992965e+01
-2.757002468040701615e+01,2.176437311103745831e+00,-1.639706506397626740e+01
-2.757026289969472188e+01,2.175829100033260577e+00,-1.639934867539000152e+01
-2.756995145236167133e+01,2.177468330893034043e+00,-1.639596625964655274e+01
-2.756884741235119662e+01,2.177684151729843975e+00,-1.639785305135316307e+01
-2.756943169321087694e+01,2.177075235714146739e+00,-1.639664502524407652e+01
-2.756981324611613715e+01,2.176425207562536546e+00,-1.639756612762075605e+01
-2.756996152395484856e+01,2.176070231176803649e+00,-1.639648803253412623e+01
-2.756975073313195068e+01,2.176623446498109793e+00,-1.639572144252683117e+01
-2.756938174846808565e+01,2.178187668593454251e+00,-1.639864020123704691e+01
-2.756992461413410211e+01,2.175521463203685890e+00,-1.639670668924114594e+01
-2.757107381624492959e+01,2.176324361360792103e+00,-1.639847935448339555e+01
-2.757099859561457222e+01,2.173994172814526227e+00,-1.639767868877396850e+01
-2.756995110660316683e+01,2.177494393117929139e+00,-1.639601952155296161e+01
-2.756909543978488131e+01,2.174777525810343892e+00,-1.639856653080711624e+01
-2.756940110692478640e+01,2.175015996549855668e+00,-1.639740122720151660e+01
-2.756885818402147592e+01,2.175250928212594470e+00,-1.639787782942886807e+01
-2.757027086873982213e+01,2.177290925178390069e+00,-1.639608066990723145e+01
-2.756942239466427225e+01,2.177646324994973792e+00,-1.639893095119714062e+01
-2.756889582203995914e+01,2.177127733341607474e+00,-1.639734268324560418e+01
-2.756801625491945629e+01,2.177555143122157588e+00,-1.639804368686691660e+01
-2.757051928222958992e+01,2.176893344032472921e+00,-1.639764995731246700e+01
-2.757009462151145840e+01,2.176315400192331939e+00,-1.639682838828600708e+01
-2.756976171221922556e+01,2.178635745629446063e+00,-1.639838186563397215e+01
-2.757067575396471071e+01,2.177067433539067842e+00,-1.639767535861993153e+01
-2.757034207192180020e+01,2.175970267822768367e+00,-1.639795506762126465e+01
-2.756776809166894537e+01,2.177626166068702407e+00,-1.639694745139442489e+01
-2.756967169018428621e+01,2.176952705523567122e+00,-1.639625721190082785e+01
-2.756964876928998365e+01,2.177763573696474442e+00,-1.639655759768342236e+01
-2.757078314051438284e+01,2.177960160079556839e+00,-1.639850473736420966e+01
-2.756981948243266345e+01,2.175671960303456220e+00,-1.639781882914082090e+01
-2.756883906213425206e+01,2.177245757043953844e+00,-1.639655452724155538e+01
-2.756980102728338622e+01,2.178048094468710172e+00,-1.639834091870859467e+01
-2.757040265282478941e+01,2.176584953864588723e+00,-1.639896524640724351e+01
-2.757094070198296976e+01,2.175756509947035511e+00,-1.639825599726989935e+01
-2.756958484644803420e+01,2.176835429508109154e+00,-1.639623362562971209e+01
-2.756913487355031123e+01,2.175510688925810232e+00,-1.639922285117390288e+01
-2.756806547104041272e+01,2.176810006569504186e+00,-1.639813758323773030e+01
-2.756959119727384433e+01,2.176351489538901784e+00,-1.639890122345705237e+01
-2.756927789250594785e+01,2.175713202161685622e+00,-1.639854345968854332e+01
-2.756962241060839247e+01,2.175242804102433869e+00,-1.639817435888194552e+01
-2.757109964481932352e+01,2.177305870748330374e+00,-1.639516541273723860e+01
-2.757064864146528294e+01,2.177110753360340656e+00,-1.639793952839060509e+01
-2.757203070354830388e+01,2.177421272090162674e+00,-1.639740608004829880e+01
-2.756970754510405541e+01,2.178319117460671528e+00,-1.639729594590545858e+01
-2.756845005176310437e+01,2.176058667411047587e+00,-1.639807434602642644e+01
-2.756904786689548814e+01,2.175949250393302670e+00,-1.639908697289802575e+01
-2.756922632979319232e+01,2.176687353414093806e+00,-1.639862848357781999e+01
-2.756835726700593625e+01,2.177544702135088883e+00,-1.639785839286250990e+01
-2.756972449462690733e+01,2.176933943559659745e+00,-1.639577562271773203e+01
-2.757028181621313223e+01,2.175659034263826008e+00,-1.639672275281808567e+01
-2.757035882245888914e+01,2.176566105276714680e+00,-1.639706896263366076e+01
-2.756963988289244227e+01,2.176793318518726927e+00,-1.639799439017327742e+01
-2.756969874173410417e+01,2.175906969684977987e+00,-1.639684636963175635e+01
-2.756915819351205599e+01,2.177540083729515796e+00,-1.639844446692686120e+01
-2.756854190983186825e+01,2.178008726424718322e+00,-1.639947420707610348e+01
-2.756894642016878905e+01,2.178928370390787350e+00,-1.639763779365477347e+01
-2.756935136387306784e+01,2.177064749193923898e+00,-1.639685076280985498e+01
-2.757173903217850963e+01,2.178449463040113443e+00,-1.639737146319065886e+01
-2.756937157133197047e+01,2.174989855680198314e+00,-1.639716956244091151e+01
-2.756816710301876938e+01,2.178496567063533895e+00,-1.639795492695566637e+01
-2.757017896988773842e+01,2.176316470720222718e+00,-1.639897650081271152e+01
-2.756926221835799495e+01,2.177012369154718296e+00,-1.639887620282097913e+01
-2.756948975435651406e+01,2.176434994094477826e+00,-1.639769574694144794e+01
