accel_bias_x (m/s^2),accel_bias_y (m/s^2),accel_bias_z (m/s^2)
-1.279154795209389885e-03,-3.290314107597273668e-04,-2.686325906615262888e-07
-1.563836184748826786e-03,5.031775938537452015e-04,-2.259367863887711193e-06
-3.736208603315781859e-04,-2.415545860230847120e-04,2.319014430288017659e-07
-2.150103781442576443e-03,1.140032466876692062e-04,-1.872763307965866880e-06
-2.575204128963219218e-03,-1.946361771727517145e-05,-1.910424026553520860e-06
-1.580408831944670432e-03,3.427073307121874905e-04,-1.927685947219448171e-06
-2.125896922358034083e-03,-1.121989971949157111e-03,7.903930138241354726e-07
-2.039294468849857898e-03,4.527485187996654415e-04,-2.495717666134296664e-06
-1.829025242451966671e-03,-7.580449007302768587e-05,-1.206192599908427941e-06
-2.060258659017506939e-03,3.723153023514145371e-04,-2.347557134930340668e-06
-1.587128013708405654e-03,1.442159309709607502e-04,-1.508837253204911025e-06
-1.877859262649122021e-03,-4.552710948792606832e-04,-4.482882885426687931e-07
-8.234280480936462168e-04,4.162804976608319154e-04,-1.517514578962631158e-06
-2.932841887446668502e-03,-7.578887563016694761e-04,-5.911464486209954046e-07
-1.504526219324534616e-03,1.145276196538564479e-04,-1.389702982953096534e-06
-1.916162140014889773e-03,-7.612583234388133925e-06,-1.439639976830822760e-06
-1.084297162153638732e-03,-1.293507342586778120e-04,-5.443514648565458063e-07
-2.151888045179219978e-03,-4.829260493877251962e-04,-5.824003282010724389e-07
-1.959895864007928264e-03,2.028442060937018761e-04,-1.930725053470565904e-06
-1.528459592220178086e-03,-4.610688485378876570e-04,-1.568090764516420132e-07
-1.674166236059512368e-03,1.307892859184331272e-03,-4.108336198482545703e-06
-1.053538476080843281e-03,-6.119044754917757562e-04,5.222503835165785749e-07
-7.883235001430526859e-04,-8.514381008536491512e-04,1.246306599839114187e-06
-1.512000312231217333e-03,2.441286797926922212e-04,-1.675987105832896650e-06
-2.348562809998397134e-03,-6.397854728737947284e-04,-4.005729038093916387e-07
-1.604566519943925566e-03,6.491512884959499408e-04,-2.623820013221943642e-06
-2.487343056583988729e-03,-3.368769542299665867e-05,-1.813146292129467347e-06
-1.580910970888024531e-03,2.159447128705220846e-04,-1.669101697154070580e-06
-2.850453071661328101e-03,4.354361129672343995e-04,-3.099718442291801929e-06
-3.250727843947041722e-03,3.477633261232998714e-04,-3.202291461953176415e-06
-1.549877704875113425e-03,1.087375523315636285e-03,-3.528621194379633806e-06
-2.794904502393515209e-03,3.146497360316768662e-04,-2.799286710258512230e-06
-1.896115789380504839e-03,8.101886198721604260e-04,-3.203948052051591262e-06
-3.037911953267961873e-03,-6.346375499469138160e-04,-9.090183399459568991e-07
-2.342617283023112722e-03,5.327165394734988861e-04,-2.905740160193773580e-06
-1.687177374639090358e-03,6.039467037888995079e-04,-2.568674784642973897e-06
-2.022475203901928902e-03,1.431090175021895727e-04,-1.817620147827664795e-06
-2.145499600158065102e-04,-2.684978816166477150e-04,4.288875537217617393e-07
-2.192522408883537405e-03,-3.940520571765222932e-04,-7.753347233687927207e-07
-2.578511902250696809e-03,-3.868158352270184498e-04,-1.086054859248480408e-06
-1.975075314075428173e-03,-6.892738232771589146e-04,2.455698628356733589e-08
-2.271763376478936561e-03,7.199647481113728925e-04,-3.294409546070842307e-06
-2.252210979667894700e-03,3.749373143295814522e-04,-2.510695216484383374e-06
-3.070734184887208285e-03,1.956366169223100124e-04,-2.742459811446848854e-06
-1.390477568295619970e-03,1.026481745128735501e-03,-3.303963624240819319e-06
-1.690069394888567798e-03,-4.897064918580296914e-04,-1.964936574671298947e-07
-1.479246850329735260e-03,5.261242030454865585e-04,-2.275650248430906861e-06
-2.068706366281437923e-03,-2.518346649811462534e-04,-9.854479822803527765e-07
-3.296044269614338811e-03,3.870448963993555844e-05,-2.553231357318615360e-06
-2.565126026543036036e-03,2.488250921743057759e-04,-2.463695777609985323e-06
-1.955991455440360578e-03,-1.516440789011684089e-04,-1.127555477834569464e-06
-2.753471860676437195e-03,6.871088279822609550e-04,-3.572981276919814868e-06
-2.973479480082447980e-03,-6.718677737523759018e-04,-7.124383652759726422e-07
-2.593935201146040266e-03,-9.057472747972687482e-04,9.926669356550776591e-08
-1.459511025300722813e-03,1.324657891312934835e-03,-4.042809208696488102e-06
-2.389069345008433889e-03,-3.792357238641715761e-04,-9.434848178580620893e-07
-3.319736735487813662e-04,-2.674495137461354840e-04,3.518527865888213180e-07
-2.127156910584893784e-03,-3.068100240818382200e-04,-8.874149515350388333e-07
-3.924400635043642869e-04,-6.070128666620199084e-04,1.075158970012717481e-06
-3.467098321145049844e-03,-1.103363814675136596e-03,-7.702331148464793077e-08
-3.274595248224716326e-03,9.447786406303372575e-05,-2.622632474619948444e-06
-2.026691184588319625e-03,1.514934058022962202e-04,-1.836912609128048131e-06
-1.949000898896769730e-03,-4.980214740181295114e-04,-3.162075793044859542e-07
-1.972123845586151118e-03,-1.359883004019317096e-04,-1.141419033168689681e-06
-2.427080785858034325e-03,-1.221565820820382777e-03,9.432473819347962094e-07
-1.754497053553879908e-03,-4.246720798280970567e-04,-3.375246696171759624e-07
-9.148263737593976576e-04,4.912708992660776500e-05,-7.849498979415293669e-07
-2.530298285144073553e-03,-1.201677274686291895e-03,8.324760616228329137e-07
-2.761600398363536941e-03,9.428367232089586046e-04,-4.166214672028647384e-06
-2.884726589036832982e-03,-1.076845648303694251e-03,3.141104405115396143e-07
-2.535318211009148035e-03,3.208855995607705260e-05,-1.939795000974472561e-06
-2.375643487273670397e-03,-8.927696534667819506e-04,2.837978808865406015e-07
-1.956114989246685986e-03,6.069813411664539554e-05,-1.575919029097756619e-06
-2.294224107938833308e-03,-4.905244553824990653e-05,-1.553422971287420329e-06
-1.054214539858337870e-03,-8.412954455215189160e-04,1.151916696066556395e-06
-2.176260720704713963e-03,-6.080658028313912916e-04,-1.902386475155090199e-07
-1.505525951990608268e-03,1.859571610212502023e-05,-1.141210480867167007e-06
-1.579539640891863697e-03,7.218752278418495228e-04,-2.798573119140568278e-06
-2.240511676940185482e-03,-5.570582117975213937e-04,-3.617682679561735161e-07
-2.935519479532665895e-03,3.461705787729470228e-04,-2.948138636889839196e-06
-1.818394723124899456e-03,-3.879793069675471859e-05,-1.245437500314694813e-06
-3.506384285928432383e-03,-8.273243949448684173e-04,-6.774557316138194769e-07
-1.965144496066388753e-03,-1.737373409311118808e-04,-1.049706108419890972e-06
-3.512211064559037695e-03,3.320121775174466163e-04,-3.329788370706296547e-06
-3.207557152528826578e-03,-4.870665837660326670e-04,-1.211964605546258572e-06
-2.357048242491912443e-03,-4.669368661217468495e-04,-6.443239812206964232e-07
-1.478272617308133956e-03,-8.757003099615044694e-05,-8.812006867992706417e-07
-2.423108392068237891e-03,-1.652357896986987205e-03,2.071779165360311221e-06
-2.016128453835969517e-03,8.358834496192701392e-04,-3.432314332572121680e-06
-1.976882840912631313e-03,1.797515029425914576e-04,-1.882583245596078981e-06
-2.671059760602213957e-03,7.865660017015627635e-05,-2.150720582218382800e-06
-5.420544066446798814e-04,3.507171214443794652e-04,-1.224277667162007183e-06
-2.029560057825596873e-03,-3.325966091018988540e-04,-7.261543893005745781e-07
-2.087361405822614913e-03,-3.779998709391399372e-04,-6.517585001292916046e-07
-2.362925783806909229e-03,6.903738149748587421e-04,-3.359832981170607362e-06
-2.105087152853294969e-03,-9.146927029323833518e-04,6.009983669105405629e-07
-8.323217891515750488e-04,2.846834322338691239e-05,-6.759168065444943128e-07
-3.380694229094952270e-03,-4.340430633630368816e-05,-2.372878147829592332e-06
-2.760495245716123192e-03,-4.590057549007672908e-04,-9.325939436748022685e-07
-2.388794741906083950e-03,-3.338818123270193006e-04,-9.484855531973624953e-07
-1.726697866903436967e-03,1.362088482433150083e-03,-4.484028916472209900e-06
1.668580440494214258e-04,-6.656234166089514993e-04,1.700948995186222366e-06
-9.612899105190153733e-04,-2.512844409917121703e-04,-1.114461445053883461e-07
-2.234325874048501658e-03,3.989516973425867065e-04,-2.576599412782921462e-06
-2.268640388551464160e-03,-9.500278170049591183e-04,5.975210218848952315e-07
-1.851151082571528706e-03,-6.032681456555701906e-05,-1.201398101994413548e-06
-2.625075525361219957e-03,-8.300159129381314786e-04,8.220838736730428844e-08
-2.087329288024601312e-03,3.198455973798728074e-05,-1.571725501383651283e-06
-1.527804971577675745e-03,5.790515483984363856e-04,-2.470458956225520913e-06
-3.468915024551977137e-03,4.174508887632999172e-04,-3.487672319508932695e-06
-9.726662651900485918e-04,-8.748544139544701991e-04,1.390895144341411302e-06
-3.618563231519197464e-03,-4.885481628738233681e-04,-1.431291095018024387e-06
-2.274583285700351992e-03,7.474683433011289997e-04,-3.425678420182505259e-06
-3.728259418761128898e-03,-3.470177873155111002e-04,-1.905647129290740865e-06
-1.262339901809390527e-03,2.640871453527483727e-04,-1.567166890622821174e-06
-2.552694892343611213e-03,8.481058817871293563e-04,-3.931552140698437326e-06
-1.819272523881740756e-03,1.064062663398254033e-03,-3.909617779185973735e-06
-2.039829297384832853e-03,3.050998188101950760e-04,-2.259770216940492770e-06
-1.588122755917008647e-03,-7.900996759072949219e-04,7.249799460873475596e-07
-3.659783675030287529e-03,3.210046371315333552e-04,-3.460639627121012865e-06
-2.965324131630853437e-03,-1.085410302850203226e-03,4.200423567614800432e-07
-1.754034553328892056e-03,9.518677929978157544e-04,-3.602224668824181392e-06
-1.812044960659003369e-03,-1.138358182881299202e-04,-1.077011818755020087e-06
-3.757248601966349522e-03,8.654487516348148253e-04,-4.898445619192135841e-06
-3.342016023994921238e-03,1.736201821586478471e-04,-2.925835379189569486e-06
-2.302798937768588475e-03,-6.372769007655127316e-04,-1.932603777564354836e-07
-2.337325028887335572e-03,8.666750512750832653e-04,-3.851507077878384642e-06
-1.698629175402430538e-03,-2.850955294014328144e-04,-5.885543425349177576e-07
-2.610240230115670659e-03,-1.172571020239498952e-04,-1.703886198527651358e-06
-2.691731533349281565e-03,1.356355754179739553e-04,-2.389759516058041739e-06
-2.706961537999629571e-03,-6.743959771163005740e-05,-1.896741128064568360e-06
-2.791471898564607500e-03,-5.966468556318769208e-04,-6.834895351760417643e-07
-3.161490889120596032e-03,3.895107115817207687e-04,-3.401677077748567209e-06
-2.672364601924530608e-03,-8.039024215617881922e-04,-9.838924390087557905e-08
-1.468976678492334674e-03,1.232740764431892750e-03,-4.141914006385220720e-06
-3.417328490823067812e-03,-7.377000713028896870e-04,-8.444626298982434874e-07
-1.929031341040175372e-03,-1.500468296588930092e-03,2.164547334192545578e-06
-1.849669003460016094e-03,-2.915986015018399904e-05,-1.359937504020485477e-06
-2.856638033692229014e-03,-1.006793989139882816e-03,2.605195141352678167e-07
-2.384537840446866556e-03,9.461840530919235232e-04,-4.143467094769089476e-06
-1.354290364605889065e-03,1.234016191915658384e-05,-1.063043434971701200e-06
-3.256938393212544143e-03,-9.282065668701937940e-04,-2.111895043619732049e-07
-1.912915678869683833e-03,-6.593496504407778906e-04,1.541643222423144276e-07
-2.646969599611585962e-03,-1.159176667194613403e-03,8.165732819698957142e-07
-1.943112747252040504e-03,9.404341640831097044e-05,-1.712245400818355839e-06
-1.846216353348306694e-03,-1.189269033311052010e-03,1.512537168068466799e-06
-2.272363980401450895e-03,4.932901543233397671e-04,-2.908408568333252965e-06
-2.936517103826611838e-03,7.681735657765345962e-04,-4.102386431078923467e-06
-1.892173220978301661e-03,-3.115509384655356533e-04,-6.773058227615897755e-07
-2.395678421309590123e-03,-3.595049035756768107e-05,-1.731812201067703963e-06
-1.282383068018020473e-03,-1.276993483331379832e-03,2.171250510593461896e-06
-2.076855540554848993e-03,-6.894688979466152227e-04,1.184499450187331040e-07
-2.291922778312975324e-03,5.508028203049555567e-04,-3.102211861776917953e-06
-2.469459015925005475e-03,-4.888866765818112008e-04,-6.784420427458326020e-07
-2.634557322886607687e-03,6.660266067090107314e-04,-3.670234146660580258e-06
-2.454578865956414876e-03,-6.249650237269603961e-04,-3.337693098698615291e-07
-1.871650316889212663e-03,-4.518140829510218460e-04,-3.196601043962858980e-07
-2.463251114375331757e-03,-7.584359358810358748e-04,-2.398430013999601526e-08
-2.733961186180945257e-03,-5.394387539164177334e-04,-7.977673933626312115e-07
-2.745832196837146976e-03,-4.101165241816091714e-04,-1.112676194629606359e-06
-9.653420718946554863e-04,-1.994096322742801341e-04,-2.507766281611519590e-07
-2.513530195906008360e-03,6.388656748791092651e-04,-3.538299562267208367e-06
-2.932532466471280720e-03,-4.909946114877870773e-05,-2.145207195266072285e-06
-1.567774878997309478e-03,-6.882282432677650202e-05,-1.050460308484676438e-06
-1.906960982721316077e-03,-9.483227408737561481e-05,-1.249705017395777165e-06
-3.457046539757262834e-03,-7.263093154209955982e-04,-8.645374728805838421e-07
-2.266763981097364572e-03,-2.757641336470822904e-04,-1.071121154068184117e-06
-9.110196171995457032e-04,-3.218780415135914438e-05,-6.244306926076900859e-07
-1.197319144962693182e-03,7.782557414655761610e-04,-2.894165669319304363e-06
-3.138789105605176415e-03,-1.202247324090417735e-03,6.088936318848995395e-07
-1.640834001902940998e-03,1.192958397066419280e-03,-4.292983238458019293e-06
-3.109244024460128958e-03,-4.020632232991044430e-04,-1.412707908592069608e-06
-3.494587617841568225e-03,-6.952201694009627411e-05,-2.549915633144913143e-06
-3.169288733557344348e-03,1.195253616949433668e-03,-5.493966999271712579e-06
-2.062580218032556909e-03,1.814346027452704273e-03,-6.223978556628516837e-06
-1.595187558148541788e-03,-2.863061622541516896e-04,-5.225764055127942165e-07
-1.946687223274764242e-03,5.745594203792451799e-04,-2.972190510577919342e-06
-2.924515784705194413e-03,-1.101132744139521813e-04,-2.002157386198858637e-06
-2.783211491853005651e-03,-4.099553901794064040e-04,-1.117691634074445775e-06
-2.864141499598094401e-03,-2.611029900878483311e-05,-2.161719230243815969e-06
-3.450198522807536652e-03,-2.736411286023039680e-04,-2.003174107774824162e-06
-1.961358847826065281e-03,-4.059657053479885603e-04,-4.966413568594986528e-07
-3.298311226784306129e-03,-7.841333350074807494e-04,-5.762757289483069964e-07
-3.532163640122198359e-03,4.390694696052028622e-04,-3.877176001790153407e-06
-1.377169288634050390e-03,-3.301683368878497436e-04,-2.249382179935895444e-07
-1.874069169637157094e-03,-1.582320033213536212e-04,-1.049096361011572242e-06
-3.800020448134944391e-03,5.823271814684862846e-04,-4.425670963873634496e-06
-3.263384649888286665e-03,-1.071507449930523583e-04,-2.249105202511683511e-06
-2.682816474620030971e-03,3.616181550549391228e-05,-2.173405587124667008e-06
-2.779423110223821439e-03,4.817439879228052743e-04,-3.390928895924590148e-06
-1.749357959450085348e-03,4.498123448538986473e-04,-2.505986157511547646e-06
-3.415746477230754367e-03,1.281316072380554900e-04,-2.982581916567071279e-06
-2.729867018632063744e-03,-4.736226928096902455e-04,-8.859888574618494700e-07
-2.075167616831389075e-03,-1.536445219729275355e-04,-1.208959792257196506e-06
-1.872898348165688565e-03,-4.185608624186842679e-04,-3.641152458212185234e-07
-3.878397501125018659e-03,-8.032651719770501691e-04,-9.176981593777257773e-07
-1.691139081893227800e-03,-3.917706424950160096e-05,-1.191262206600284040e-06
-2.374788067264370361e-03,8.382798494099802204e-04,-3.972234306494449121e-06
-2.013480772059424856e-03,9.924655954001923575e-05,-1.786293260211636962e-06
-1.033400373495523212e-03,-3.475110947248001613e-04,1.176492618673971188e-07
-3.727071817574056836e-03,-9.434931329470438912e-04,-3.755835984434382196e-07
-2.569353296679168994e-03,-3.601288972315401819e-04,-1.011190184380178585e-06
-3.433451038199934226e-03,-4.310663084065955320e-04,-1.455006271359751651e-06
-2.260248954946591712e-03,8.258981694194766432e-04,-3.806761603839449323e-06
-2.409674826062823717e-03,-1.035174425142059828e-03,8.834472871279622121e-07
-3.541161251074680279e-03,-3.983610861850272848e-04,-1.599207683353916726e-06
-3.045714179818693936e-03,-8.332745029123800936e-04,-9.192173760546655533e-08
-1.944082731664295311e-03,5.089120341673487825e-04,-2.769387187121378456e-06
-2.312299264015548004e-03,-1.338499707730890975e-04,-1.376745666581344273e-06
-2.108975995737282037e-03,1.392923041712855513e-04,-1.942440025979333200e-06
-2.693636703603760445e-03,-4.389237184825300615e-04,-8.693716558648146869e-07
-2.872254102123369089e-03,5.591886603333104519e-04,-3.629145002590944067e-06
-2.830729166924191194e-03,-1.270848076390915064e-03,1.199347692821169532e-06
-4.102559746346309821e-03,7.130719310839725260e-04,-4.931090360190513666e-06
-2.829892188289391975e-03,-2.437904819424341167e-04,-1.478133457465952197e-06
-2.468077592216781201e-03,1.938348501555676225e-04,-2.363479015133221883e-06
-2.650652515124498482e-03,-1.449576016022111101e-04,-1.596453283058985815e-06
-3.293770085354673100e-03,-2.842873681761028158e-04,-1.728834721802874925e-06
-2.311467335774606245e-03,3.977668162151475799e-04,-2.787083034440760834e-06
-3.942216305767236306e-03,-3.959480165085021638e-04,-1.907896909928795862e-06
-1.227267188122654808e-03,1.396805568106664237e-03,-4.609996446609153841e-06
-1.624096201395656015e-03,-4.835456929460925889e-04,5.019306653048731764e-08
-1.651424509223529307e-03,6.512410189252421187e-04,-2.972993257499728426e-06
-1.778534408583450944e-03,-4.241811565470138333e-04,-2.143892605406438902e-07
-3.923009118619815230e-03,-7.555694535616356124e-04,-9.405199184060474522e-07
-3.790754251621610178e-03,6.648585623659564788e-04,-4.630970527541740808e-06
-3.122694799567224139e-03,9.472161569794434067e-04,-4.882590845983280092e-06
-2.786015025851910649e-03,-5.099786173688241556e-04,-7.334751747927077390e-07
-1.620660196646162574e-03,4.801112203059189863e-04,-2.500228614364647727e-06
-2.537658296193438193e-03,-3.892989741090069973e-04,-8.738524782805777535e-07
-2.169754127652946674e-03,-1.622162088037110497e-04,-1.192213237429706216e-06
-2.038450776815906116e-03,-7.162830010468372718e-04,3.967166413045512912e-07
-1.393447677532432850e-03,4.436124638718490481e-04,-2.230664506717043332e-06
-2.722700243399841721e-03,-7.593652306721293110e-04,-8.221986178284647439e-09
-2.900556756192768440e-03,4.077507710087486170e-04,-3.258019688460438461e-06
-2.518374469220323927e-03,6.158374737426360957e-04,-3.512609988262961658e-06
-2.977582847148758146e-03,-1.143378755240325589e-03,8.611131091941695062e-07
-2.292945615842739877e-03,2.760137490216270318e-04,-2.440047295182706777e-06
-3.156812075018574845e-03,-4.439255508559373240e-04,-1.150380075027530122e-06
-1.199094708463459497e-03,1.446429807246382097e-03,-4.768249273878738927e-06
-1.228977968911288896e-03,6.163051364865257918e-04,-2.559875678406629087e-06
-2.570072042914910843e-03,4.311651280766272756e-04,-3.036690824885521106e-06
-2.649807669242482729e-03,2.470023047376095678e-05,-2.009682940010570499e-06
-2.768785288001760631e-03,-7.667654707323816581e-04,3.280404395975106686e-08
-2.676262839055087127e-03,1.088872888073819621e-03,-4.904314409057022112e-06
-2.934139952626667758e-03,-7.575859230477209041e-04,-1.104811841137025406e-07
-3.535768798133005330e-03,-1.359044378762754458e-04,-2.248158197176044581e-06
-2.472132924960020618e-03,-5.395405684153488889e-05,-1.671935871039572352e-06
-2.956449331632021206e-03,1.123779676344548173e-03,-5.199870320400367788e-06
-3.725102954413425996e-03,-2.184774355653067114e-04,-2.140470689892245409e-06
-2.675256869959211862e-03,9.575298608731363809e-05,-2.220580301948589209e-06
-1.357831525873739401e-03,5.521349090595016346e-04,-2.490246376470813931e-06
-2.656858822473756425e-03,-4.423594798681949555e-04,-7.408032273299445545e-07
-1.915551707676147212e-03,1.358029261131494646e-03,-5.057940096764008542e-06
-2.785330248243081831e-03,6.657712351830738680e-04,-3.812112407787426925e-06
-2.791354843365805808e-03,-9.469294730081448050e-04,5.448163003289460947e-07
-4.825814502499446886e-04,-2.723231283401473081e-04,3.859322459047963126e-07
-1.904406785423904715e-03,1.919368342390645205e-04,-1.929355465215044116e-06
-2.484939118272541311e-03,-7.706862821698828641e-04,2.544139992927628702e-07
-3.024469277941757833e-03,-1.254864024523891231e-03,1.181310946295807541e-06
-2.897594144724743772e-03,-1.056826532358254777e-03,7.120070748056700601e-07
-2.615374546697457440e-03,-3.669642278329450068e-05,-1.863457240316114739e-06
-1.215174157675456747e-03,-8.234897205814612018e-04,1.334589939725039588e-06
-1.010670070315561071e-03,1.224458419278721000e-03,-4.201847301447111111e-06
-2.095044225991870516e-03,-6.240565291625525379e-04,2.904313978957106330e-07
-1.561499628712559925e-03,1.107692073623400310e-03,-4.740323429172506230e-06
-2.798756427275884279e-03,-2.210422901271267768e-03,5.682730123309252504e-06
-2.765280096513500485e-03,9.713840204180076120e-05,-2.430543204240346744e-06
-1.120207290687350293e-03,7.370118668602710461e-04,-3.983834037735817937e-06
-2.005112418167395542e-03,1.049408101078724322e-03,-6.459385075433074930e-06
-2.361900979493270023e-03,-8.475407239926782341e-04,2.711626863123750394e-06
-1.501763003737474449e-03,-1.589018747864835365e-03,8.084965362469983025e-06
-8.262473193450352305e-04,5.175696681912740713e-04,-3.901602228638769653e-06
-2.725847688250297024e-03,1.087950227939089767e-03,-9.583645175623740767e-06
-3.921678520006289387e-03,-1.263167341322212183e-03,6.645691893811500641e-06
-3.504171868601412519e-03,1.252071744678853521e-03,-1.292356789928959881e-05
-3.665848729113496338e-03,4.032072888506577383e-04,-6.329390119747130667e-06
-2.932330748526208383e-03,-6.059181396652988522e-04,3.640585055711968911e-06
-2.013205247667702869e-03,1.458227914210517492e-03,-1.655207216632787918e-05
-3.309473343379645306e-03,4.542487198106419507e-04,-7.521645837315188004e-06
-1.460426934077704852e-03,1.357118704454811147e-03,-1.711012686949429438e-05
-3.769030463466984879e-03,3.413792102621031376e-04,-7.139591513246976416e-06
-3.186009656543359672e-03,3.345428683764949725e-03,-4.698441241821654422e-05
-4.538564639469744658e-03,-1.618849035093587220e-03,1.941940960210505310e-05
-4.704706543569718222e-03,1.638721715325208023e-03,-2.792811311027742512e-05
-2.880061704496351613e-03,1.133940355578057614e-03,-1.994622959074057923e-05
-5.049102955418870511e-03,-2.092124088652382637e-03,3.071213548528279648e-05
-2.283265937968475059e-03,-4.581258935785914197e-04,6.208438912276904649e-06
-2.745814182372411510e-03,-1.884639295337533962e-05,-1.723018309929214294e-06
-3.782533232845006546e-03,6.227021403130293589e-04,-1.466188180689239372e-05
-2.897501707285973088e-03,-5.472619360093681617e-04,8.657588031165212308e-06
-3.842347510534416255e-03,-1.639284929044694441e-03,3.094458613349564190e-05
-2.711566084696206969e-03,-5.751707196067669262e-04,1.031677702523194900e-05
-3.062013582779996718e-03,-8.715276530506558487e-05,-3.476978211167852038e-07
-2.522696667051769343e-03,-7.503231245848475438e-04,1.546973903845846911e-05
-2.883844354540247845e-03,1.117963691270269571e-03,-2.894601061669021909e-05
-3.206564302665474570e-03,5.140272421695883274e-04,-1.514140764060001291e-05
-4.992662138697191027e-03,-2.920223732643893039e-04,3.787662552914739536e-06
-2.765245923077881002e-03,-1.939095872003104544e-03,4.929978994596380198e-05
-2.635509931177695137e-03,-4.054770296702148603e-04,9.160515269139622388e-06
-1.702386370694600193e-03,-1.168473464673882656e-03,3.166709095966228102e-05
-2.294630718233096889e-03,-2.038800355436084979e-03,5.746863571951142864e-05
-2.980959986214441748e-03,-4.249343522507364134e-04,1.055069251030904652e-05
-2.026886220125215243e-03,1.351938871384401062e-04,-5.582164895027880858e-06
-2.766745620489112489e-03,-2.048120704144412762e-04,4.516949576002371859e-06
-1.703883861472681172e-03,5.995686174068576030e-04,-2.059196549297943958e-05
-4.550968002205411922e-03,8.694452931754708194e-05,-6.046520176113252506e-06
-2.378513143370973582e-03,1.829966204968445573e-03,-6.395167299097148845e-05
-1.866914399953518988e-03,3.815401634773301796e-04,-1.458944994017463524e-05
-3.811959063798033009e-03,1.283109308322699562e-04,-7.185438554486494797e-06
-3.548430858879708660e-04,4.265087983596128245e-04,-1.584063441022577631e-05
-2.053753539739355816e-03,-1.376066425348901508e-03,5.011124328583007530e-05
-2.249379818244037765e-03,1.006066134621557947e-04,-5.386824747374048815e-06
-2.638433476061297078e-03,-3.549194797089320094e-04,1.209671132011341785e-05
-2.323312441486709290e-03,9.977125711662536076e-04,-4.145836688018794084e-05
-9.510643183023581582e-04,9.173685733013741501e-04,-3.809436628398906561e-05
-1.672869987813213610e-03,1.456637383412404032e-03,-6.181890330224848115e-05
-2.399207406520886821e-03,6.326038767343142993e-06,-1.899694735799843746e-06
-3.528428499763959503e-03,9.378517684235795036e-04,-4.305855770150324462e-05
-1.051402347471558363e-03,8.048686409041650586e-04,-3.631186996469611231e-05
-2.478158735964894333e-03,-4.346087236940714225e-04,1.787482164301608452e-05
-1.975877561723501930e-03,1.240195672225125750e-03,-5.832999713410355456e-05
-4.322666793918086836e-03,-2.007019273195067340e-03,9.085609483718865172e-05
-2.021060678467995197e-03,1.742826117621514579e-04,-9.705913585545548666e-06
-3.148711410159994728e-03,-6.556839929366540176e-04,2.956575562008274184e-05
-2.279717218192443828e-03,-2.171041306412861195e-04,9.112470984854795355e-06
-2.648801158540381451e-03,-7.554298938177035063e-04,3.605284349676182400e-05
3.968617274568500553e-04,1.430544243457472671e-03,-7.269872820382670736e-05
-8.521793823961440473e-04,-5.623177642923412245e-04,2.857078702392271634e-05
-1.623884436350746252e-03,1.379431501299877016e-03,-7.385697860293511546e-05
-3.541851920254968089e-03,-3.567886501145234399e-04,1.662544702156346018e-05
-2.952959566937883584e-03,1.544268530925181106e-04,-1.047422845542843182e-05
-3.261160832375278873e-03,-6.526857572664525233e-04,3.379075838938588432e-05
-1.257971686195805128e-03,3.109356015193868485e-04,-1.833824163887328470e-05
1.518401618358783400e-04,2.176196354678291978e-03,-1.238658947979170977e-04
-1.042656527782279130e-03,-2.068340295003183449e-03,1.188540076137757233e-04
-2.573823635520264275e-03,3.507328708559997012e-04,-2.240769678039650074e-05
-3.113912387552680849e-03,-1.149238676420620163e-03,6.619732939573032683e-05
-9.603370245609491040e-04,-2.634106281780571523e-04,1.521206837817796318e-05
-5.384075258371145978e-04,-1.010578940163351508e-03,6.149960061227477404e-05
-3.317375484986756495e-03,1.198216839077355551e-04,-9.845593049355593645e-06
-2.316550552281644582e-03,1.243018051200585035e-03,-7.992119042768571456e-05
-3.464462898211971564e-03,2.766043321584873028e-03,-1.789675073170059595e-04
-2.182605477718153886e-03,-2.353256489673303826e-04,1.360693765586939633e-05
-1.935802057979649216e-03,6.034666081562712042e-05,-5.395561670109895469e-06
-1.991534018466356581e-03,4.776776198056669961e-04,-3.319011951990593419e-05
7.809209145080431291e-04,7.414403760824480639e-04,-4.924212816805550140e-05
-2.175076155833469138e-03,6.687514825626199441e-04,-4.714781075451678679e-05
-2.857780456556963111e-03,1.433206598292187731e-04,-1.202019497567285820e-05
-6.451887061545147350e-04,5.098260894877620431e-04,-3.605743956877241707e-05
-3.978076839213223748e-04,-5.947880916266403686e-04,4.170827426784654002e-05
-2.967411213719101104e-03,-8.318255868662451742e-04,5.721666864605696182e-05
-1.179504966769925889e-03,-5.002335630452114674e-04,3.529243316832804346e-05
-2.148972615552774412e-03,-3.921958090341343042e-05,1.238107262832775194e-06
-1.123178110505690386e-03,-1.205319368829865356e-03,8.838919956158296730e-05
-2.511270197319767639e-03,-4.238247989876199346e-04,2.983315729491853901e-05
-7.069192707428451072e-04,-1.601048951798008128e-03,1.207424704083024704e-04
-3.855582441272431549e-03,-2.551149924515917333e-03,1.925100608993627130e-04
-1.748110237218269969e-04,7.502290455163714228e-04,-5.824293566632374674e-05
-2.306834277764943653e-03,2.317100854679926981e-04,-1.988253861469946234e-05
-1.701609803874015725e-03,-8.943562487514997725e-04,6.953186112832295462e-05
-2.240040001577320306e-03,2.391264697214073517e-03,-1.929983226249547983e-04
1.538998935174951121e-04,-8.606320103790318990e-04,6.971349186222494188e-05
-5.602085530411055059e-04,-1.289426281267516856e-03,1.049689824239065372e-04
