accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
9.999997523645586028e+00,-3.287464010497545848e-06,-9.780127237275523910e+00
1.000000169578675191e+01,5.241259003310670244e-06,-9.780120615025005293e+00
9.999993502161110825e+00,1.053300199463666599e-06,-9.780125632715719775e+00
1.000000171473357113e+01,1.386346471471175927e-06,-9.780126531192333772e+00
1.000000032375688974e+01,-3.660992013881327522e-06,-9.780112018619908199e+00
1.000000258455538393e+01,-3.554680525700918503e-06,-9.780120494997222025e+00
9.999990802711039350e+00,1.436952934100233129e-06,-9.780124307434101993e+00
1.000000370113054338e+01,7.519419408357405181e-06,-9.780120224308317844e+00
1.000000011354468299e+01,-1.806638410555210601e-06,-9.780119868071388112e+00
9.999998263399406895e+00,-3.033868088050257053e-07,-9.780113067229729396e+00
9.999988239214824048e+00,2.133802083867988378e-06,-9.780116454269025539e+00
9.999997255506366756e+00,6.707638855210335193e-06,-9.780110566935020344e+00
9.999994214226893163e+00,-8.723676888169077122e-06,-9.780114136389203239e+00
1.000000136292829289e+01,-2.851262422778304668e-06,-9.780103958163641309e+00
1.000000285568762948e+01,5.020945842086491940e-06,-9.780110253530024167e+00
1.000000238374089179e+01,-2.274073906553384374e-06,-9.780110501164942960e+00
9.999997182846831478e+00,2.323658367685120636e-06,-9.780110880296387421e+00
9.999998017319777333e+00,3.546895504234011142e-06,-9.780109892715453057e+00
9.999991984727671479e+00,8.694727909576117369e-06,-9.780111107803003634e+00
1.000000636067398752e+01,-9.317458795844805751e-07,-9.780099357937645621e+00
9.999992262664628484e+00,4.078440616176706897e-06,-9.780104695771175471e+00
9.999996831489529114e+00,-1.303394673742481696e-06,-9.780093903605418859e+00
9.999989260692657922e+00,-5.872297263129595623e-06,-9.780108542429516660e+00
9.999996959945779196e+00,-3.104388596478330950e-06,-9.780106806798507080e+00
1.000000598172791300e+01,-6.407328172137953465e-06,-9.780094885292974993e+00
1.000000622906428127e+01,-3.227652392019954106e-06,-9.780105234547267656e+00
9.999996729335482115e+00,5.740120923979893544e-06,-9.780096508851004344e+00
9.999990668673722993e+00,-3.345557553597293190e-06,-9.780100236440746997e+00
1.000000275453557386e+01,-5.942943578060895521e-06,-9.780092287873268120e+00
9.999993892783715310e+00,3.648331661837732363e-06,-9.780090246141520893e+00
9.999992266061319413e+00,1.146539242120191221e-06,-9.780086469690548512e+00
1.000000177706875704e+01,-5.162837165806097929e-07,-9.780090390453784366e+00
9.999994176391897582e+00,-9.155779386337399529e-06,-9.780083985669266511e+00
1.000000691481477766e+01,2.736890601664633403e-06,-9.780086448269043942e+00
9.999995905748896519e+00,7.894750867325205129e-07,-9.780083361563800537e+00
1.000000033634662167e+01,3.062355332057783596e-06,-9.780081090836965529e+00
9.999998713905462466e+00,-7.109771180443444568e-08,-9.780086352956978146e+00
9.999999218210662733e+00,6.402420283823957110e-06,-9.780085220948953051e+00
1.000000119879393701e+01,4.425407308878793985e-06,-9.780083088658727775e+00
9.999999643914353697e+00,3.682373362997006726e-06,-9.780081312510974456e+00
1.000000191172719255e+01,-4.173928184767437821e-06,-9.780083998465672224e+00
9.999996128453776834e+00,-3.368903492039181215e-06,-9.780078668540463482e+00
1.000000086442016212e+01,1.148074308676950048e-05,-9.780078619662100792e+00
9.999997659751645784e+00,-4.852568699885909205e-06,-9.780081507092843296e+00
1.000000161493132822e+01,3.035861237505303343e-06,-9.780079372696372175e+00
9.999992435721491546e+00,6.760463513473988837e-08,-9.780067738106867026e+00
9.999994281048641298e+00,-2.480442371008328524e-06,-9.780070984811670698e+00
9.999999025581193024e+00,4.677790534057306112e-06,-9.780073917056681054e+00
9.999996057782542636e+00,-6.963142726045571712e-06,-9.780065763023683800e+00
9.999999145334589556e+00,-1.374720761436400664e-06,-9.780074831989386652e+00
1.000000132904339090e+01,-1.227647875226654868e-05,-9.780067590655278309e+00
9.999998610117240005e+00,-5.654655956460376959e-07,-9.780063606967713596e+00
1.000000103729996503e+01,-3.945428844411732950e-06,-9.780066513572817755e+00
1.000000025619412014e+01,-2.995138368182819119e-06,-9.780064392910038151e+00
9.999988569945839956e+00,-2.299835465385590778e-06,-9.780059367716557261e+00
9.999996240801293013e+00,-3.166876319006696941e-06,-9.780051468316282026e+00
1.000000680783489493e+01,-2.297051533365757556e-06,-9.780068486705534525e+00
1.000000341556927808e+01,-9.646073792775721741e-06,-9.780058196521267178e+00
1.000000122996739726e+01,-6.863160993877954577e-07,-9.780057761822288143e+00
9.999994628222147242e+00,-4.092480664796828824e-06,-9.780058858741629280e+00
9.999996817357452272e+00,-1.261235099434802174e-06,-9.780052574440704305e+00
9.999986933618828289e+00,4.269821658923540113e-06,-9.780052707919441701e+00
9.999998167870000287e+00,7.967939919928194422e-08,-9.780048023667749391e+00
1.000000387059422380e+01,2.095855635894157013e-06,-9.780055525625591883e+00
9.999991102294130130e+00,-5.616795551128415076e-06,-9.780051501938705982e+00
9.999996480851660152e+00,4.839122191989679751e-06,-9.780049174029729286e+00
9.999996696329747081e+00,-5.386698390474074080e-06,-9.780043910544820918e+00
1.000000352803722592e+01,2.423742462996113136e-06,-9.780044000923309611e+00
9.999996536666973412e+00,1.459345496990203983e-06,-9.780050374318628670e+00
1.000000231320156097e+01,2.407818727682135020e-06,-9.780042855175578254e+00
9.999997534544551314e+00,-5.669062187818922268e-07,-9.780044740555839056e+00
1.000000062120298594e+01,-1.786306835960768792e-06,-9.780037952953904323e+00
9.999995665363545783e+00,2.402938059784064937e-06,-9.780036183281564988e+00
9.999998009351198647e+00,-3.221058302734617382e-06,-9.780042166344630417e+00
1.000001064183192234e+01,-3.077156760267774862e-06,-9.780037124181971464e+00
9.999991740407065066e+00,2.338372246835893870e-07,-9.780035625496678264e+00
9.999995304562334653e+00,-1.933556849931607138e-06,-9.780039115221743629e+00
9.999995212806618738e+00,-1.215476688057419284e-06,-9.780026860586989557e+00
1.000000322387621310e+01,-6.942606781658777927e-07,-9.780027310298399001e+00
9.999998914927846982e+00,-1.693669904110427335e-06,-9.780029249842206340e+00
1.000000042991560889e+01,-1.365841622105458475e-06,-9.780027847401120411e+00
9.999995344299744460e+00,-7.728953009835392316e-06,-9.780028639888392661e+00
9.999995411340229623e+00,-9.890362126479990952e-07,-9.780019984226438368e+00
1.000000119383935981e+01,-1.696813168558953564e-06,-9.780018634042024317e+00
1.000000383513032354e+01,-5.367764277575311125e-06,-9.780016789637439700e+00
1.000000585433501321e+01,-1.482631866971367406e-06,-9.780017098276742260e+00
1.000000501659730645e+01,6.327139454879637920e-06,-9.780024379432317616e+00
9.999996087644779763e+00,7.580691828099191484e-07,-9.780022948621693857e+00
1.000000261035584437e+01,3.366657577297643193e-06,-9.780012630633224902e+00
9.999998094333580667e+00,1.611262915140988399e-06,-9.780012298040947627e+00
9.999997000078622023e+00,-2.682174367880157231e-06,-9.780006569569627217e+00
1.000000037953992837e+01,-3.673552636305241024e-06,-9.780012711763301780e+00
1.000000561724093728e+01,-7.395427930731331473e-06,-9.780011652992790516e+00
1.000000338835344671e+01,1.567829817398900957e-06,-9.780008864271193758e+00
9.999996891081371686e+00,5.315229959733562607e-08,-9.780006254512944253e+00
9.999983207515340311e+00,-2.978204267511309368e-07,-9.780006566883569619e+00
9.999993279395459567e+00,2.527097311873756840e-06,-9.780005035361169163e+00
1.000000730368514290e+01,1.291897213745091072e-06,-9.780001121079338944e+00
9.999988686948395156e+00,-3.656533251512881918e-06,-9.780004412432248273e+00
1.000000586748041620e+01,-7.361210880096767168e-06,-9.780001471225784115e+00
9.999999959560540219e+00,-1.160669965563395620e-05,-9.779997582434919678e+00
1.000000065180588038e+01,-1.370572146398665188e-06,-9.779996949958947638e+00
9.999995364978358836e+00,-5.380203701566375297e-07,-9.779996537563462766e+00
9.999990698713565607e+00,-6.150024476958082189e-06,-9.779999194317554156e+00
9.999997136703235867e+00,3.438211199511280134e-06,-9.779999858295999715e+00
1.000000087353433997e+01,-2.383791406663675200e-06,-9.780001959667240286e+00
1.000000055221326534e+01,-1.533524916369204697e-06,-9.779989147097118973e+00
9.999995668010440042e+00,-6.724450563231528068e-06,-9.779983245052211061e+00
1.000000720967383394e+01,2.451395366395599399e-06,-9.779992769458964119e+00
9.999995568810527757e+00,-7.461517811118546464e-06,-9.779992916777645817e+00
9.999994996907940248e+00,-5.776199035117270713e-06,-9.779985926123053730e+00
9.999992973801514751e+00,-2.386773869042835022e-06,-9.779988282023422741e+00
9.999997747264224301e+00,-1.114299682032105067e-06,-9.779987336662447461e+00
9.999989544454233936e+00,3.483799720538600767e-07,-9.779985828352357302e+00
9.999997095011488923e+00,-2.367024118353319874e-06,-9.779986827582121123e+00
9.999994879520412994e+00,4.647669988705891386e-06,-9.779979135224561304e+00
9.999996928818136510e+00,2.921808427873148555e-06,-9.779968607155797855e+00
9.999993923488146308e+00,6.191402358982498930e-06,-9.779973483924710109e+00
9.999999879319107166e+00,-8.293951192015160725e-06,-9.779969800489475062e+00
1.000000115418885116e+01,2.446996009638689586e-07,-9.779970225640466808e+00
9.999996624851140936e+00,-1.700368199415294964e-06,-9.779970817416494100e+00
9.999997116942399344e+00,-3.516725525995424105e-06,-9.779964490843049418e+00
1.000000331127438180e+01,-3.133586472894071232e-06,-9.779964147229547322e+00
9.999991687297171694e+00,-3.623070951105170005e-06,-9.779971474014246269e+00
9.999995808862314206e+00,-1.292372700363771612e-06,-9.779971882708363040e+00
1.000000167774538973e+01,6.261097233035169327e-07,-9.779959132531560684e+00
9.999994994277333404e+00,7.814363849464576960e-06,-9.779955573608267727e+00
9.999993758375316233e+00,-2.769286505274694021e-06,-9.779964757481925730e+00
1.000000084561143154e+01,-5.299498145990618778e-06,-9.779956835124428594e+00
9.999995236371841401e+00,5.216381808883092637e-06,-9.779962204290255201e+00
9.999998683367936181e+00,7.956979405749765557e-07,-9.779961487265767417e+00
1.000000383226292300e+01,7.731382604678339770e-06,-9.779947721225678237e+00
9.999997426490189412e+00,-1.195907752429736466e-06,-9.779951707872346134e+00
9.999996345580397517e+00,2.332371764312522083e-06,-9.779952482742706010e+00
9.999998404110046479e+00,-2.159720514929318735e-06,-9.779948590092850225e+00
1.000000607044622747e+01,-6.048131943017056804e-06,-9.779945739555397921e+00
9.999993222088445322e+00,-3.090012467733767353e-06,-9.779950433248723485e+00
9.999995288433416007e+00,-2.311546606714393192e-06,-9.779944771255363989e+00
1.000000676426976653e+01,-3.056241911457552533e-06,-9.779942806046744153e+00
1.000000028592995704e+01,-1.568908637251022942e-07,-9.779944360941472681e+00
1.000000129154146222e+01,2.669015422727066847e-06,-9.779942359149023545e+00
1.000000082043835903e+01,-5.338660731740251931e-08,-9.779935948100678900e+00
1.000000387968061411e+01,-2.606721879337842716e-07,-9.779935757503272598e+00
9.999999181405392790e+00,-5.265135319268692935e-06,-9.779938176848856912e+00
1.000000003078433686e+01,-1.024997076626254988e-05,-9.779934901637613365e+00
9.999997762290936620e+00,2.744573065747963516e-06,-9.779937936020486333e+00
9.999995075685825796e+00,-5.898199667510133511e-06,-9.779930778002864145e+00
9.999997842850225638e+00,2.261694584283321222e-06,-9.779930503799542763e+00
1.000000144815739489e+01,-7.889671796918682408e-06,-9.779921331702894349e+00
1.000000017482964942e+01,-1.374465266317413664e-06,-9.779923669631820360e+00
1.000000295488551494e+01,3.602414333416020467e-06,-9.779926980116421475e+00
9.999992902479473145e+00,-1.832240933204570895e-06,-9.779921990541819099e+00
1.000000137945359668e+01,7.203132492307523181e-07,-9.779922414544543585e+00
9.999997843064306835e+00,6.588037549449776202e-06,-9.779924696291089958e+00
1.000000093965538284e+01,3.603545307201744634e-06,-9.779911459826211129e+00
9.999996091605469317e+00,-2.023996999644900643e-06,-9.779916095532248832e+00
1.000000060952307734e+01,6.900969128224988369e-06,-9.779919237261040621e+00
1.000000066228662376e+01,-4.925447577344202421e-06,-9.779918092596938450e+00
9.999998787178510540e+00,4.524045325864577750e-06,-9.779913184422014183e+00
9.999989034443386160e+00,-1.220262071814914455e-06,-9.779909635019688352e+00
1.000000116280097728e+01,-3.174378026860465368e-06,-9.779908680816257416e+00
1.000000274083298279e+01,2.405169680815350091e-06,-9.779906842654689569e+00
1.000000387100219612e+01,-5.976215881701794711e-07,-9.779905049213539314e+00
9.999994634735813293e+00,4.365964926088423711e-06,-9.779904838570443459e+00
1.000000365860689122e+01,-3.177909088516238239e-06,-9.779903362800062894e+00
1.000000281347675823e+01,4.441814953897599023e-08,-9.779897343179172253e+00
9.999992162434953258e+00,-1.298815788647045980e-06,-9.779897676970081832e+00
9.999997713489801043e+00,-6.056428704912771479e-07,-9.779899813521781837e+00
9.999992740833192784e+00,8.635493182413706554e-07,-9.779897083419431425e+00
9.999998791148676958e+00,-7.503653682976612422e-07,-9.779898294375806600e+00
1.000000309276701849e+01,2.248417696847147475e-06,-9.779896590099513176e+00
9.999999431733314736e+00,-2.967910358754445979e-06,-9.779886046528332599e+00
9.999999439330336415e+00,-1.177121092787316263e-06,-9.779892144561202372e+00
9.999999657853724244e+00,-4.220789858769897626e-06,-9.779891765489827193e+00
1.000000663827978542e+01,-1.006365050694483658e-06,-9.779886695056626778e+00
9.999993878408574233e+00,-4.719295070342610404e-06,-9.779876335638929774e+00
1.000000068400797737e+01,-5.243162190819486063e-06,-9.779885463946934365e+00
1.000000614094434503e+01,-6.183282199103177997e-07,-9.779874832598432377e+00
9.999998051632763563e+00,4.294561001657907240e-06,-9.779887207035720564e+00
9.999999918124261811e+00,-6.297296826551076210e-06,-9.779878741709124412e+00
9.999994070324312645e+00,3.843904381707515040e-06,-9.779870325814265186e+00
9.999998874233792634e+00,6.477740092257258303e-07,-9.779874023534752325e+00
1.000000257888480348e+01,-5.941346189498776966e-06,-9.779871003026599396e+00
1.000000381365807733e+01,7.540675492787570495e-06,-9.779876999853140518e+00
1.000000185376703321e+01,7.661816845369935787e-06,-9.779864737225478777e+00
1.000000393987550140e+01,-5.095827737508512538e-06,-9.779863093557514375e+00
9.999998024110899664e+00,-5.918031509780456769e-06,-9.779867600350925727e+00
9.999993599314159098e+00,1.197501066119720890e-05,-9.779863723848549739e+00
9.999997783839514653e+00,-8.136705190166208129e-06,-9.779856818747459712e+00
9.999998229661350990e+00,-3.158645702360972941e-06,-9.779856967459199524e+00
9.999997762761509534e+00,2.018370288424401437e-06,-9.779857672368086341e+00
1.000000102034792526e+01,8.203016835216586579e-06,-9.779850485386662129e+00
1.000000061989639022e+01,4.178937787258665105e-07,-9.779849247948041224e+00
1.000000030753704294e+01,-6.053642855984780909e-06,-9.779851358312926735e+00
9.999999403460606118e+00,-2.763235596339827102e-06,-9.779845093875850992e+00
9.999996736032620959e+00,1.782600323928563145e-06,-9.779851499485754829e+00
9.999998953073296448e+00,-7.427799125247439032e-06,-9.779850147778379466e+00
1.000000448683940846e+01,-3.441951089346191008e-06,-9.779845785388767254e+00
9.999998347788892517e+00,-4.511795705511305224e-06,-9.779839338631603596e+00
1.000000094412748552e+01,-1.565600704485560263e-06,-9.779837995197318889e+00
1.000000220626504799e+01,-1.881201412277880299e-06,-9.779842855534168322e+00
1.000000016928728108e+01,3.360313944070518469e-06,-9.779840789533729151e+00
1.000000173552026794e+01,5.059206775822159294e-06,-9.779831566268372356e+00
1.000000069647784784e+01,-4.749317131652674450e-06,-9.779837423978134936e+00
9.999997823107920070e+00,-4.352709718726781109e-06,-9.779833442262210852e+00
9.999994760323652088e+00,-4.047033244856440371e-06,-9.779829552503768397e+00
1.000000198963434528e+01,6.171538365666715995e-06,-9.779835713764244431e+00
1.000000403915161939e+01,-9.618261169970028008e-07,-9.779823825253584957e+00
9.999999132997107409e+00,-3.016747715043242548e-06,-9.779826996533575567e+00
9.999999983348901722e+00,-3.788047829658923184e-06,-9.779820903581722291e+00
9.999991237530846178e+00,-4.126844335529514623e-06,-9.779822414812413101e+00
9.999998001601097641e+00,6.172877211845243628e-07,-9.779818278385096875e+00
1.000000231153372887e+01,-4.264432200842834109e-07,-9.779826169234494770e+00
9.999998172589888767e+00,2.799381342738446409e-06,-9.779808988944392212e+00
1.000000170961420132e+01,-6.107867105119313060e-06,-9.779813989607577085e+00
1.000000192784184705e+01,-6.917313614360334883e-06,-9.779817945891878139e+00
1.000000267943801013e+01,-1.462771134118530719e-06,-9.779817980619634810e+00
1.000000349557893031e+01,2.967642873322933597e-06,-9.779812062057111177e+00
1.000000098999180409e+01,8.414440108048294934e-06,-9.779817478024959598e+00
9.999996201887954683e+00,1.194673562599871480e-06,-9.779804563208854162e+00
9.999989639208285652e+00,6.369240743815859625e-06,-9.779799698386002049e+00
9.999998983058324242e+00,2.588315435919765168e-06,-9.779803488705844927e+00
9.999999575981002309e+00,6.366046526442305057e-07,-9.779804852542760329e+00
1.000000502901605159e+01,1.727556837738814754e-06,-9.779799551757525578e+00
9.999995390795250572e+00,-1.814114754727100146e-06,-9.779800121291355453e+00
