gps_lat (deg),gps_lon (deg),gps_alt (m),gps_vN (m/s),gps_vE (m/s),gps_vD (m/s)
1.507118295942433232e-02,-3.600744850869672109e-02,-6.578775424291321450e+00,-1.829800225522456856e+02,-2.765574474050420603e-02,-3.633247041127970339e-02
1.495360278463727863e-02,-3.589633360651225263e-02,2.650978848445392444e+00,-1.818866916136474572e+02,5.996407685981298974e-02,-4.773153821383324669e-02
1.479208654864744808e-02,-3.588749244357266471e-02,3.291896452218997293e+00,-1.809021256255400658e+02,3.513763028901250446e-02,3.494241707742642283e-02
1.468943248631795345e-02,-3.590992351583412179e-02,1.398281829000992182e+00,-1.798488183824504461e+02,-5.905185398712022027e-03,-2.181169911687602658e-02
1.443073354237365061e-02,-3.592181086767425036e-02,1.285710170320581547e+00,-1.789416440161981257e+02,4.416584999809751791e-03,-3.840654298184544013e-02
1.442107017252685849e-02,-3.593811507964417284e-02,2.718320262726344083e+00,-1.778118866695786551e+02,-2.106993748113761972e-02,-5.961634228243600786e-02
1.412863624397604420e-02,-3.599390123565952837e-02,2.905573006734430308e+00,-1.768593807431137463e+02,9.381930856220950174e-03,9.822829929523753043e-03
1.396061845256255443e-02,-3.587567675769264691e-02,-9.562915603972673040e+00,-1.759174507742799562e+02,-4.304690030922048855e-02,-3.479815230365255335e-02
1.387500891380155123e-02,-3.589480879407184327e-02,-2.108043842144227409e-01,-1.748516337464545529e+02,6.887676420379144904e-02,5.329419193743201340e-03
1.364167346539597696e-02,-3.597898414160220770e-02,6.429804656950106612e-01,-1.738424317445577287e+02,3.360142781669889916e-02,1.779230567527398388e-02
1.353324972106043772e-02,-3.589679352013458447e-02,-5.210753459767064832e+00,-1.728998014420911602e+02,4.380466908476025184e-02,8.122722318958985888e-02
1.326063503456541975e-02,-3.586369422988067157e-02,-4.820616673212783532e+00,-1.719613803461184887e+02,4.364417007426928813e-02,-8.577883757605216097e-02
1.316660325273771338e-02,-3.595456916094589422e-02,-4.343013260177807311e+00,-1.709370900515299354e+02,-7.028487412951557600e-02,-3.566811337298566448e-02
1.307133126656272702e-02,-3.595529418363802715e-02,1.105771651852952431e+01,-1.698524318074706798e+02,3.462332234443413724e-03,-4.659459492381966272e-02
1.280653992154241402e-02,-3.601475401407482069e-02,2.559549086874043144e+00,-1.688631826604943456e+02,5.846654035724230258e-02,-4.586879067256648124e-02
1.276152029292442966e-02,-3.589002412499737310e-02,-8.483693290221726357e+00,-1.679288843592047158e+02,5.174190230212400571e-02,1.767442395977041059e-02
1.265555764610068641e-02,-3.592785416966046835e-02,6.155251389177276433e-01,-1.668873469493161110e+02,4.732700732274734007e-02,-7.177619716393936200e-02
1.245370485846654732e-02,-3.596365465809232137e-02,-2.215314011366149582e+00,-1.658847695379079425e+02,-1.134563022049568520e-01,-3.432793382688745232e-02
1.231327328601391352e-02,-3.588147002501401728e-02,3.057497144323238381e+00,-1.649578962366770156e+02,3.990562788769831670e-02,-3.754275103499535998e-02
1.217924602010602396e-02,-3.594091241419401783e-02,1.015344041194787827e+00,-1.639047925130519445e+02,-5.024185990182405970e-02,-4.662926049942281437e-02
1.202369588645408119e-02,-3.597443469351749301e-02,3.360269541565076512e+00,-1.628455755442417399e+02,-2.249429119866517071e-02,7.456792276079153743e-03
1.185908637396991018e-02,-3.587222111549054349e-02,9.915228590910993844e+00,-1.619856492751466135e+02,7.631549692345965773e-03,1.407314945728372138e-02
1.179523591023637179e-02,-3.595084965430656726e-02,1.639467925873067555e+00,-1.609024261464819574e+02,-9.459065410904693091e-03,-5.473048941575631154e-02
1.156065506422648131e-02,-3.593683563120420033e-02,7.570426940065539956e-01,-1.599238669516674065e+02,-4.246974834853096958e-02,9.225722813454481294e-03
1.143150059605806818e-02,-3.593436967076297367e-02,-6.042699236648332750e+00,-1.588544514932168852e+02,-1.858204945826554249e-03,4.285331224200686351e-02
1.125860323736837913e-02,-3.595182315272990592e-02,2.985905221275075849e+00,-1.578882165740353116e+02,-1.534114584934109099e-02,5.666356054937777414e-03
1.117952718559714689e-02,-3.591018742067977193e-02,-6.066264224565391938e-01,-1.568872986595309271e+02,8.648312172497576999e-02,4.198585442819488533e-02
1.102686028214215977e-02,-3.591571888362302817e-02,-4.177365509992790216e+00,-1.558917461246431060e+02,-2.849808447590176583e-02,-1.093134355426450405e-01
1.089120991907687776e-02,-3.593346369338106666e-02,2.282870109499197664e-01,-1.548285622011623843e+02,9.050357312117733588e-02,8.205512486322816268e-02
1.073828072852178565e-02,-3.590732814092321284e-02,8.791850825795085811e+00,-1.539085674570698927e+02,-5.461216440125779559e-02,-8.463433568925181338e-02
1.057978911813492809e-02,-3.595947988082840580e-02,1.190580535330843848e+00,-1.529464815948151113e+02,5.571222043961140957e-03,-2.913976859241991860e-02
1.049513829429016623e-02,-3.586192249085333461e-02,-1.870518279524164384e+00,-1.518013692160259609e+02,-6.828849293324819325e-02,-5.341341889087997119e-02
1.029759261595792133e-02,-3.589892069612638653e-02,1.155432928015575023e+01,-1.510025075578804774e+02,-4.512524462723937341e-02,-5.553913384639121154e-02
1.014699329687692754e-02,-3.593322302765982607e-02,-7.969211029318342021e+00,-1.498151062797815030e+02,-5.996860789108662132e-02,1.864501609515225146e-03
1.005288048075804463e-02,-3.589972468055569604e-02,-4.047413810480677276e-01,-1.489475374950498008e+02,7.263763123282168666e-02,-7.670720387439843024e-02
9.959516779434409231e-03,-3.595414131355590542e-02,-2.048673140632906176e+00,-1.479617938263500321e+02,5.728943009729411256e-02,-3.386692105071871517e-02
9.704694891552232902e-03,-3.594117944769580075e-02,1.469603712765465886e+01,-1.469255474008679698e+02,-4.051341325098550133e-02,2.460038887253998552e-02
9.558982842215549627e-03,-3.595110774748919852e-02,-1.685499395113687071e-01,-1.460210115901788868e+02,-9.115430575003174996e-02,-5.478311346285933553e-02
9.493555281894810322e-03,-3.597029281258521533e-02,9.228129709089401445e+00,-1.449201797715555244e+02,1.103869084572487308e-01,-4.412561913723867663e-02
9.356996794234278408e-03,-3.602206023620713182e-02,-8.784435039204542051e+00,-1.439379609567267835e+02,2.199767709238200503e-02,-6.388151137069104923e-02
9.231978269835558470e-03,-3.598141600701272591e-02,-2.435608402287809504e+00,-1.428957552642964686e+02,5.240389955357658419e-02,-1.269960158635308201e-02
9.128795004060989704e-03,-3.592444682239734344e-02,-9.587608827090996044e+00,-1.418984353092338324e+02,-8.043904132554349773e-02,-2.913132567833326414e-02
9.037553375226438715e-03,-3.591114153398512060e-02,4.510171300654151949e+00,-1.408978239549193177e+02,-5.231273590817391711e-02,1.630795437189914640e-02
8.915546701918920444e-03,-3.597207740594563635e-02,1.427892114269049495e+00,-1.398842405123598382e+02,-6.187578027509707534e-02,-6.337547387117782940e-03
8.761611146886035331e-03,-3.588411548477884322e-02,8.289695628300852714e-01,-1.389523496394622839e+02,-9.351233729697615293e-02,-3.548298336107921780e-02
8.603429682547254070e-03,-3.588873137736223184e-02,9.329849103614728634e+00,-1.378628100855232788e+02,-6.423044672755394945e-03,1.699208730553857308e-02
8.437078730519569081e-03,-3.587485387150828042e-02,-3.127764562723386099e+00,-1.368862304263155920e+02,8.809526094124126017e-02,1.544739288037531161e-02
8.313412602173443980e-03,-3.589359321784229423e-02,-3.167895264389107290e-01,-1.358621154845930334e+02,4.897846694062998191e-02,-2.480223483570414417e-02
8.252628107816078681e-03,-3.595511480599183213e-02,-5.845760971780331161e+00,-1.348653761804068836e+02,6.311038094734830461e-02,-2.917342235509323700e-02
7.967955725381907842e-03,-3.589898855310200837e-02,-5.340731536391136736e+00,-1.339633802503581421e+02,9.976868532107320553e-02,-7.444030821518875241e-02
7.960213708296633855e-03,-3.590989731147160163e-02,-3.414189766724039288e+00,-1.328482849363312823e+02,6.525021058880655332e-03,-1.643145568493332639e-02
7.952240446063100696e-03,-3.589522389969123511e-02,-9.987667683749888781e+00,-1.319393483691567326e+02,-5.505791008531000889e-03,-3.940599664995448476e-02
7.794230900111834108e-03,-3.585023964345217945e-02,-4.200301005947157940e+00,-1.308596685287158152e+02,1.744277468768298811e-02,9.193607314761803595e-02
7.654149201018253974e-03,-3.596832583600040323e-02,1.014399853532334816e+01,-1.298599614041823145e+02,3.068506054620188245e-02,6.584854246507525211e-02
7.509147087921662009e-03,-3.598520072711303835e-02,-2.593177861604915257e+00,-1.289085675244143090e+02,2.626409403640223017e-02,-9.002968306683956090e-02
7.478356792923027824e-03,-3.589503641062395667e-02,-1.700187275399125042e+01,-1.278448818682652472e+02,-1.677872850495194107e-02,1.433267180477570402e-01
7.201702779583576443e-03,-3.588768145708517987e-02,6.853454030568677524e+00,-1.268664726106179188e+02,2.339881581245168915e-02,2.726253706461529563e-02
7.212990561653527359e-03,-3.603499512079864908e-02,1.814417350926528449e+00,-1.259156198864795755e+02,1.011970590871140024e-01,3.314983492025571493e-02
7.051155201904546824e-03,-3.595103934275183100e-02,-1.909573338469763293e+00,-1.249472173522210312e+02,6.814656959377093058e-03,-5.625709439661172317e-02
7.010112015290584538e-03,-3.593132418366704744e-02,-2.238403935963932057e+01,-1.238859958932666103e+02,1.977991933459744001e-02,7.461076945127309568e-02
6.777393780162268601e-03,-3.598211155561824304e-02,2.740961150034134874e+00,-1.229950996687994262e+02,4.782298206983928018e-02,-6.171947499582844388e-03
6.772800980686802426e-03,-3.595042996406033753e-02,-6.894872083252875150e+00,-1.218295133213461412e+02,5.966004322167266921e-02,-5.346844652991693606e-03
6.565599918014857796e-03,-3.597786070431020083e-02,-1.867955433931139453e+01,-1.208911213869794636e+02,-1.993996434037930560e-02,-8.307386635782010309e-03
6.533759965874164598e-03,-3.582752512780007503e-02,-6.942416759280123362e-01,-1.198536268067608717e+02,-3.902527187249692914e-02,1.097099040925561151e-03
6.384585455625814768e-03,-3.584769991711837800e-02,6.564441443562916589e+00,-1.188438380335052358e+02,-1.040204867530481782e-02,2.848407637759821712e-02
6.296608884544425098e-03,-3.590991885532649613e-02,7.492823192598477844e-01,-1.178660052404475778e+02,2.517046511770293024e-03,2.978064209601394979e-02
6.207651283116425930e-03,-3.600306047870075604e-02,1.042339155296170938e+00,-1.169843521028026174e+02,-2.800578726185678005e-02,3.848741652063706470e-02
6.008349992897805275e-03,-3.609603188546969127e-02,4.120558616034746713e+00,-1.158727181828379713e+02,-7.582236384748507196e-02,7.977616698662043371e-02
5.948424319691496265e-03,-3.590604350276599410e-02,-2.742650840104250420e+00,-1.149275349564690600e+02,-2.822753123734274977e-02,3.596869486052611396e-04
5.818591908524903440e-03,-3.591116700005817647e-02,2.690202836748764259e+00,-1.138302368750645712e+02,6.373689468548576764e-02,-8.270020209329632943e-03
5.750657653952337758e-03,-3.588436352374903965e-02,1.534661449692994672e+00,-1.128685517315766731e+02,-2.990398237088811792e-02,-5.594929288617397911e-02
5.649908445518162653e-03,-3.581991432351824128e-02,-5.081153318821701959e+00,-1.118641388818146964e+02,-3.681635408964351042e-02,4.136843986396002149e-02
5.573998914042117316e-03,-3.598461542425295673e-02,9.697800141757204173e+00,-1.108958071623959256e+02,5.329055347796514408e-02,-2.552567253488111781e-02
5.546888767847234399e-03,-3.601110424523542436e-02,-7.895874429696333685e+00,-1.098404237034780095e+02,9.645479870514235554e-02,4.092574678146768119e-02
5.347506726815996411e-03,-3.594671966335034885e-02,-7.957490060743145355e-01,-1.089082362459796514e+02,-4.237782815260278391e-03,5.884714046821883267e-03
5.246955687225829390e-03,-3.593347571919110889e-02,-6.336324980900779558e+00,-1.078603459841994407e+02,6.409248489487354150e-02,1.135142231398303045e-02
5.095502015606225531e-03,-3.592636121280956552e-02,-2.891558067036080981e+00,-1.068117622660749788e+02,-4.175388304224622593e-02,-1.784531168742449492e-03
5.092326507795927153e-03,-3.586776965541117052e-02,-3.571740879498336518e+00,-1.059190812457896129e+02,-6.543603819453789813e-03,-3.299113354504371043e-02
4.980149408774085448e-03,-3.590622347327004915e-02,-1.142604704154148187e+01,-1.048767466969242577e+02,3.986293043156793198e-02,3.711696908036874604e-02
4.904110662455236219e-03,-3.587857360030012599e-02,-1.477354334479964670e+00,-1.040163550364144669e+02,-1.724144366424041437e-03,7.773856722349187232e-02
4.757200671394262725e-03,-3.595744017689673361e-02,1.295240305351268972e+01,-1.028921796499257084e+02,-3.253187713441654111e-02,-3.476452905028654117e-02
4.675544502168971564e-03,-3.593837917841324892e-02,5.796411777376841101e+00,-1.018141859546324071e+02,-6.394542496789343278e-02,-6.450913406522169186e-03
4.612061341134633327e-03,-3.592636334232369999e-02,6.758007220989858510e+00,-1.008619502193701294e+02,-4.359034547148984973e-02,-8.136042822252848028e-02
4.460156206973833748e-03,-3.601455488260250914e-02,-9.146784653437697088e+00,-1.000303719749854423e+02,2.367981071076042873e-02,1.760748400940081310e-02
4.444285605417382101e-03,-3.591763952404702920e-02,-1.404448945082395106e+01,-9.883094370524162287e+01,8.897353995137619043e-02,-2.931855742872419707e-02
4.405282986631098817e-03,-3.599929905769222449e-02,2.841627771607530661e+00,-9.787634438078443111e+01,2.078378552110202865e-02,-3.696477466864672018e-02
4.262734194035638045e-03,-3.590491394308300416e-02,1.350901247237582581e+01,-9.690446104751461576e+01,-2.989889370293332196e-02,-1.764132563255229203e-03
4.099254510725055221e-03,-3.590395087370738814e-02,-3.880112695397609723e+00,-9.587106034094443885e+01,9.294444094700643477e-02,3.815213400474198879e-02
4.063469395950285688e-03,-3.594131000742496057e-02,5.702478501751458317e+00,-9.491592892630474410e+01,2.063243052752072870e-02,8.805138348035703236e-03
3.988919184076827190e-03,-3.588199044455613745e-02,-1.675104360934847270e+00,-9.385212783148270432e+01,-2.214795987889910805e-02,-4.551766955106333057e-02
3.983088547074595774e-03,-3.594108205054175748e-02,-1.871273651574704155e-01,-9.295074179531088987e+01,-5.792648993368564730e-02,4.407033644629880509e-02
3.878513595040800586e-03,-3.603304887684152108e-02,1.293096557756700626e+00,-9.194335712270535055e+01,9.829773174704520278e-02,-3.354246855956590639e-02
3.768472982065283403e-03,-3.585075817030752149e-02,7.747575378203078067e+00,-9.083477655601454614e+01,9.285142183847135133e-03,6.288239661073470599e-02
3.625313221902051655e-03,-3.597133753789175797e-02,-7.341131275138715218e+00,-8.995175906163093771e+01,-2.503844910027135107e-02,-8.759533717324940669e-03
3.567130055986202607e-03,-3.595773443492936150e-02,4.767611022801689774e-02,-8.888476850109704230e+01,-1.642284193438339063e-02,-3.268676360476231030e-02
3.485406239065695546e-03,-3.582526773486708477e-02,-1.390091423897800382e+00,-8.792709058728482319e+01,1.249752599414093307e-01,1.296925008107798795e-02
3.436959715208894560e-03,-3.588616423755285750e-02,2.461812597854092122e+00,-8.691612989850939641e+01,-4.809000304686746052e-02,1.423892644276899058e-02
3.367593959566150819e-03,-3.589796467081698972e-02,-5.270855058815017813e+00,-8.598572584041920663e+01,7.483956781030566552e-03,4.815506619521318032e-04
3.282651931159013756e-03,-3.595843448176990614e-02,-1.909775677607867594e+00,-8.490330778000922862e+01,8.347186770143989742e-02,3.452218396359152397e-02
3.239382221963213720e-03,-3.588873105727367896e-02,-2.985767921032225658e+00,-8.386996893280596055e+01,-3.139066997103279882e-02,-2.642490370476347633e-02
3.177416080908635442e-03,-3.599049891005866308e-02,1.032047270817027673e+01,-8.291046041392137056e+01,-3.241236583524928667e-03,1.923544397896717953e-02
3.039880876055525444e-03,-3.598056048201459661e-02,5.572092797558624300e-01,-8.190355950388628514e+01,-4.233207409476914124e-02,1.338042113333201121e-03
2.908181092179543646e-03,-3.588499219933497658e-02,2.123625165387824865e+00,-8.083116636481413764e+01,-4.803823098096370037e-02,1.112833434412661138e-01
2.880329984246234043e-03,-3.594268076326592037e-02,1.613452353760668601e+01,-7.999390427305748119e+01,5.430100483279996088e-02,4.462593539044865110e-02
2.814782889113070542e-03,-3.587488897579160785e-02,-1.570416151470824806e+00,-7.886801308993489101e+01,-3.081359635812553829e-02,-4.509412126165144447e-02
2.717605897622499007e-03,-3.598398625099565040e-02,-7.155381119083394914e-01,-7.785798483110214363e+01,4.943000883790484024e-02,1.985736414511591469e-02
2.683201368762403068e-03,-3.596494839485632478e-02,4.462800206841849970e+00,-7.684972231877688387e+01,1.638052589252666363e-02,-4.658557427017896019e-02
2.580591815053445877e-03,-3.595604769044988963e-02,4.340873555934839367e-01,-7.589178339639141768e+01,5.244385353251410781e-02,-2.744258033141191641e-02
2.552262141541252263e-03,-3.588309538771125573e-02,9.308872606574039921e+00,-7.502303410863899558e+01,-8.914205777708436584e-02,-3.108609845979135033e-02
2.601863959649709790e-03,-3.591123798467615869e-02,-4.341448934804426618e-01,-7.391440639483043640e+01,-4.472941490538442227e-02,-4.592622947903966107e-02
