ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
-7.387479093976243872e-06,-1.160412818675655290e-07,-9.780325335879147985e+00
-6.648731184578619231e-06,-1.044370731303425921e-07,-9.780325335881084214e+00
-5.983858066120757816e-06,-9.399328380092789262e-08,-9.780325335882841031e+00
-5.385472259508682034e-06,-8.459387221706423174e-08,-9.780325335884436200e+00
-4.846925033557814170e-06,-7.613440082980071753e-08,-9.780325335885883931e+00
-4.362232530202033007e-06,-6.852087580221671703e-08,-9.780325335887196658e+00
-3.926009277181829875e-06,-6.166870264636316464e-08,-9.780325335888390370e+00
-3.533408349463646803e-06,-5.550174629496232430e-08,-9.780325335889472171e+00
-3.180067514517282123e-06,-4.995148516468414337e-08,-9.780325335890452720e+00
-2.862060763065554165e-06,-4.495624981207964860e-08,-9.780325335891344452e+00
-2.575854686758998621e-06,-4.046053772309876781e-08,-9.780325335892150918e+00
-2.318269218083098844e-06,-3.641439662299013688e-08,-9.780325335892884553e+00
-2.086442296274789086e-06,-3.277286945467143695e-08,-9.780325335893548910e+00
-1.877798066647310220e-06,-2.949549485882565664e-08,-9.780325335894152872e+00
-1.690018259982579156e-06,-2.654585760563370137e-08,-9.780325335894699990e+00
-1.521016433984321240e-06,-2.389118398304703368e-08,-9.780325335895195593e+00
-1.368914790585889095e-06,-2.150197764600076361e-08,-9.780325335895645011e+00
-1.232023311527300228e-06,-1.935169188051732527e-08,-9.780325335896053573e+00
-1.108820980374570205e-06,-1.741643464124737926e-08,-9.780325335896423056e+00
-9.979388823371132057e-07,-1.567470308513319143e-08,-9.780325335896758787e+00
-8.981449941034019487e-07,-1.410714465160572216e-08,-9.780325335897062544e+00
-8.083304946930617644e-07,-1.269634203468099623e-08,-9.780325335897339656e+00
-7.274974452237555774e-07,-1.142661965778123909e-08,-9.780325335897588346e+00
-6.547477007013799985e-07,-1.028386950102077833e-08,-9.780325335897815719e+00
-5.892729306312420621e-07,-9.255394345720314715e-09,-9.780325335898020001e+00
-5.303456375681178983e-07,-8.329766694434895158e-09,-9.780325335898206518e+00
-4.773110738113061614e-07,-7.496701798950868763e-09,-9.780325335898375272e+00
-4.295799664301755770e-07,-6.746943385460253583e-09,-9.780325335898528039e+00
-3.866219697871580405e-07,-6.072160807199156869e-09,-9.780325335898666594e+00
-3.479597728084422523e-07,-5.464856481807339720e-09,-9.780325335898792716e+00
-3.131637955275980112e-07,-4.918282584939670342e-09,-9.780325335898906403e+00
-2.818474159748381942e-07,-4.426366074506593256e-09,-9.780325335899009431e+00
-2.536626743773543642e-07,-3.983641212482560842e-09,-9.780325335899103578e+00
-2.282964069396189278e-07,-3.585188834527178996e-09,-9.780325335899188843e+00
-2.054667662456570456e-07,-3.226581692638995377e-09,-9.780325335899265227e+00
-1.849200896210913516e-07,-2.903835263539674744e-09,-9.780325335899334505e+00
-1.664280806589822218e-07,-2.613363476216322801e-09,-9.780325335899396677e+00
-1.497852725930839943e-07,-2.351938866706795643e-09,-9.780325335899453520e+00
-1.348067453337756081e-07,-2.116656717404227288e-09,-9.780325335899506811e+00
-1.213260708003980393e-07,-1.904902782429280861e-09,-9.780325335899552996e+00
-1.091934637203582328e-07,-1.714324240463695115e-09,-9.780325335899595629e+00
-9.827411734832240551e-08,-1.542803552299278982e-09,-9.780325335899632933e+00
-8.844670561349016099e-08,-1.388434932631039608e-09,-9.780325335899668460e+00
-7.960203505214114621e-08,-1.249503174670209765e-09,-9.780325335899700434e+00
-7.164183154692703953e-08,-1.124464592295337110e-09,-9.780325335899728856e+00
-6.447764839223433955e-08,-1.011929867987749859e-09,-9.780325335899753725e+00
-5.802988355301090692e-08,-9.106486159730578289e-10,-9.780325335899776817e+00
-5.222689519770981623e-08,-8.194954890481655259e-10,-9.780325335899798134e+00
-4.700420567793883791e-08,-7.374576747253102119e-10,-9.780325335899817674e+00
-4.230378511014495545e-08,-6.636236417614739923e-10,-9.780325335899835437e+00
-3.807340659913046122e-08,-5.971730120346757971e-10,-9.780325335899851424e+00
-3.426606593921741709e-08,-5.373674452324874539e-10,-9.780325335899865635e+00
-3.083945934529567406e-08,-4.835424350715810646e-10,-9.780325335899878070e+00
-2.775551341076610731e-08,-4.350999258952266133e-10,-9.780325335899890504e+00
-2.497996206968949724e-08,-3.915016676109612402e-10,-9.780325335899901162e+00
-2.248196586272054785e-08,-3.522632351344298971e-10,-9.780325335899910044e+00
-2.023376927644849240e-08,-3.169486458887906156e-10,-9.780325335899918926e+00
-1.821039234880364283e-08,-2.851655155541388760e-10,-9.780325335899926031e+00
-1.638935311392327987e-08,-2.565606982419554146e-10,-9.780325335899933137e+00
-1.475041780253095155e-08,-2.308163626520828308e-10,-9.780325335899940242e+00
-1.327537602227785706e-08,-2.076464606139824871e-10,-9.780325335899945571e+00
-1.194783842005007086e-08,-1.867935487738479502e-10,-9.780325335899950900e+00
-1.075305457804506443e-08,-1.680259281129930675e-10,-9.780325335899956229e+00
-9.677749120240558817e-09,-1.511350695143892929e-10,-9.780325335899959782e+00
-8.709974208216502439e-09,-1.359332967725400652e-10,-9.780325335899963335e+00
-7.838976787394851864e-09,-1.222517013023600119e-10,-9.780325335899966888e+00
-7.055079108655367009e-09,-1.099382653771602225e-10,-9.780325335899970440e+00
-6.349571197789830060e-09,-9.885617304282986372e-11,-9.780325335899973993e+00
-5.714614078010847302e-09,-8.888228994059555712e-11,-9.780325335899975769e+00
-5.143152670209762737e-09,-7.990579514750174278e-11,-9.780325335899979322e+00
-4.628837403188786960e-09,-7.182694983284011974e-11,-9.780325335899981098e+00
-4.165953662869908760e-09,-6.455598904893415609e-11,-9.780325335899982875e+00
-3.749358296582917967e-09,-5.801212434284326109e-11,-9.780325335899984651e+00
-3.374422466924626087e-09,-5.212264610689528956e-11,-9.780325335899986428e+00
-3.036980220232163686e-09,-4.682211569416451498e-11,-9.780325335899988204e+00
-2.733282198208947358e-09,-4.205163832240096073e-11,-9.780325335899988204e+00
-2.459953978388052788e-09,-3.775820868756601872e-11,-9.780325335899989980e+00
-2.213958580549247468e-09,-3.389412201601390012e-11,-9.780325335899989980e+00
-1.992562722494322721e-09,-3.041644401145445369e-11,-9.780325335899991757e+00
-1.793306450244890532e-09,-2.728653380721928930e-11,-9.780325335899993533e+00
-1.613975805220401520e-09,-2.446961462330099386e-11,-9.780325335899993533e+00
-1.452578224698361368e-09,-2.193438735768814285e-11,-9.780325335899993533e+00
-1.307320402228525190e-09,-1.965268281856661393e-11,-9.780325335899995309e+00
-1.176588362005672795e-09,-1.759914873330055859e-11,-9.780325335899995309e+00
-1.058929525805105474e-09,-1.575096805651520284e-11,-9.780325335899995309e+00
-9.530365732245949472e-10,-1.408760544737119799e-11,-9.780325335899997086e+00
-8.577329159021354318e-10,-1.259057909911147407e-11,-9.780325335899997086e+00
-7.719596243119218783e-10,-1.124325538565332459e-11,-9.780325335899997086e+00
-6.947636618807297008e-10,-1.003066404352122933e-11,-9.780325335899997086e+00
-6.252872956926567101e-10,-8.939331835586336523e-12,-9.780325335899997086e+00
-5.627585661233910391e-10,-7.957132848431967746e-12,-9.780325335899998862e+00
-5.064827095110519558e-10,-7.073153759982534530e-12,-9.780325335899998862e+00
-4.558344385599467913e-10,-6.277572580369537277e-12,-9.780325335899998862e+00
-4.102509947039521018e-10,-5.561549518710949028e-12,-9.780325335899998862e+00
-3.692258952335569175e-10,-4.917128763212638477e-12,-9.780325335899998862e+00
-3.323033057102012154e-10,-4.337150083259638326e-12,-9.780325335899998862e+00
-2.990729751391810990e-10,-3.815169271298275655e-12,-9.780325335899998862e+00
-2.691656776252629995e-10,-3.345386540530083921e-12,-9.780325335899998862e+00
-2.422491098627366995e-10,-2.922582082836308699e-12,-9.780325335899998862e+00
-2.180241988764630451e-10,-2.542058070909964541e-12,-9.780325335900000638e+00
-1.962217789888167457e-10,-2.199586460174678873e-12,-9.780325335900000638e+00
-1.765996010899350686e-10,-1.891362010511644894e-12,-9.780325335900000638e+00
-1.589396409809415669e-10,-1.613960005813879851e-12,-9.780325335900000638e+00
-1.430456768828474102e-10,-1.364298201585053874e-12,-9.780325335900000638e+00
-1.287411091945626769e-10,-1.139602577778431806e-12,-9.780325335900000638e+00
-1.158669982751064118e-10,-9.373765163519224230e-13,-9.780325335900000638e+00
-1.042802984475957706e-10,-7.553730610676186217e-13,-9.780325335900000638e+00
-9.385226860283619745e-11,-5.915699513113847428e-13,-9.780325335900000638e+00
-8.446704174255257642e-11,-4.441471525304820123e-13,-9.780325335900000638e+00
-7.602033756829732136e-11,-3.114666336274330077e-13,-9.780325335900000638e+00
-6.841830381146759698e-11,-1.920541666144972948e-13,-9.780325335900000638e+00
-6.157647343032084374e-11,-8.458294630269991809e-14,-9.780325335900000638e+00
-5.541882608728875937e-11,1.214115197804346572e-14,-9.780325335900000638e+00
-4.987694347855988214e-11,9.919284043081434379e-14,-9.780325335900000638e+00
-4.488924913070389328e-11,1.775393600383906244e-13,-9.780325335900000638e+00
-4.040032421763350395e-11,2.480512276852761485e-13,-9.780325335900000638e+00
-3.636029179587015679e-11,3.115119085675271716e-13,-9.780325335900000638e+00
-3.272426261628314369e-11,3.686265213615969808e-13,-9.780325335900000638e+00
-2.945183635465483062e-11,4.200296728762953571e-13,-9.780325335900000638e+00
-2.650665271918934691e-11,4.662925092395526683e-13,-9.780325335900000638e+00
-2.385598744727041157e-11,5.079290619665074826e-13,-9.780325335900000638e+00
-2.147038870254336977e-11,5.454019594207856370e-13,-9.780325335900000638e+00
-1.932334983228903311e-11,5.791275671296513140e-13,-9.780325335900000638e+00
-1.739101484906012916e-11,6.094806140676428633e-13,-9.780325335900000638e+00
-1.565191336415411689e-11,6.367983563118452137e-13,-9.780325335900000638e+00
-1.408672202773870488e-11,6.613843243316354676e-13,-9.780325335900000638e+00
-1.267804982496483471e-11,6.835116955494532191e-13,-9.780325335900000638e+00
-1.141024484246835092e-11,7.034263296454947489e-13,-9.780325335900000638e+00
-1.026922035822151566e-11,7.213495003319363768e-13,-9.780325335900000638e+00
-9.242298322399364905e-12,7.374803539497372448e-13,-9.780325335900000638e+00
-8.318068490159427930e-12,7.519981222057609239e-13,-9.780325335900000638e+00
-7.486261641143485622e-12,7.650641136361844969e-13,-9.780325335900000638e+00
-6.737635477029137221e-12,7.768235059235676110e-13,-9.780325335900000638e+00
-6.063871929326223660e-12,7.874069589822137465e-13,-9.780325335900000638e+00
-5.457484736393601294e-12,7.969320667349966113e-13,-9.780325335900000638e+00
-4.911736262754241003e-12,8.055046637125021995e-13,-9.780325335900000638e+00
-4.420562636478817065e-12,8.132200009922580164e-13,-9.780325335900000638e+00
-3.978506372830935439e-12,8.201638045440389282e-13,-9.780325335900000638e+00
-3.580655735547841814e-12,8.264132277406422840e-13,-9.780325335900000638e+00
-3.222590161993057835e-12,8.320377086175856374e-13,-9.780325335900000638e+00
-2.900331145793752132e-12,8.370997414068351098e-13,-9.780325335900000638e+00
-2.610298031214376878e-12,8.416555709171597259e-13,-9.780325335900000638e+00
-2.349268228092939312e-12,8.457558174764523852e-13,-9.780325335900000638e+00
-2.114341405283645300e-12,8.494460393798158190e-13,-9.780325335900000638e+00
-1.902907264755280931e-12,8.527672390928430306e-13,-9.780325335900000638e+00
-1.712616538279752879e-12,8.557563188345677835e-13,-9.780325335900000638e+00
-1.541354884451777530e-12,8.584464906021199905e-13,-9.780325335900000638e+00
-1.387219396006599878e-12,8.608676451929170172e-13,-9.780325335900000638e+00
-1.248497456405939830e-12,8.630466843246345229e-13,-9.780325335900000638e+00
-1.123647710765345968e-12,8.650078195431803993e-13,-9.780325335900000638e+00
-1.011282939688811371e-12,8.667728412398716375e-13,-9.780325335900000638e+00
-9.101546457199301936e-13,8.683613607668937721e-13,-9.780325335900000638e+00
-8.191391811479372147e-13,8.697910283412136832e-13,-9.780325335900000638e+00
-7.372252630331435235e-13,8.710777291581015930e-13,-9.780325335900000638e+00
-6.635027367298292317e-13,8.722357598933008532e-13,-9.780325335900000638e+00
-5.971524630568462783e-13,8.732779875549802884e-13,-9.780325335900000638e+00
-5.374372167511616605e-13,8.742159924504917800e-13,-9.780325335900000638e+00
-4.836934950760454743e-13,8.750601968564519711e-13,-9.780325335900000638e+00
-4.353241455684409370e-13,8.758199808218160824e-13,-9.780325335900000638e+00
-3.917917310115968736e-13,8.765037863906440855e-13,-9.780325335900000638e+00
-3.526125579104372064e-13,8.771192114025890662e-13,-9.780325335900000638e+00
-3.173513021193934908e-13,8.776730939133397003e-13,-9.780325335900000638e+00
-2.856161719074541266e-13,8.781715881730151195e-13,-9.780325335900000638e+00
-2.570545547167087089e-13,8.786202330067230876e-13,-9.780325335900000638e+00
-2.313490992450378531e-13,8.790240133570603095e-13,-9.780325335900000638e+00
-2.082141893205340779e-13,8.793874156723637384e-13,-9.780325335900000638e+00
-1.873927703884806651e-13,8.797144777561367740e-13,-9.780325335900000638e+00
-1.686534933496326087e-13,8.800088336315325868e-13,-9.780325335900000638e+00
-1.517881440146693629e-13,8.802737539193888284e-13,-9.780325335900000638e+00
-1.366093296132024317e-13,8.805121821784594459e-13,-9.780325335900000638e+00
-1.229483966518821961e-13,8.807267676116230521e-13,-9.780325335900000638e+00
-1.106535569866939841e-13,8.809198945014702472e-13,-9.780325335900000638e+00
-9.958820128802458692e-14,8.810937087023326824e-13,-9.780325335900000638e+00
-8.962938115922212949e-14,8.812501414831089952e-13,-9.780325335900000638e+00
-8.066644304329992033e-14,8.813909309858076566e-13,-9.780325335900000638e+00
-7.259979873896993334e-14,8.815176415382361893e-13,-9.780325335900000638e+00
-6.533981886507294380e-14,8.816316810354219697e-13,-9.780325335900000638e+00
-5.880583697856565446e-14,8.817343165828892730e-13,-9.780325335900000638e+00
-5.292525328070908902e-14,8.818266885756098460e-13,-9.780325335900000638e+00
-4.763272795263818201e-14,8.819098233690583516e-13,-9.780325335900000638e+00
-4.286945515737436318e-14,8.819846446831621177e-13,-9.780325335900000638e+00
-3.858250964163692497e-14,8.820519838658553860e-13,-9.780325335900000638e+00
-3.472425867747323373e-14,8.821125891302792266e-13,-9.780325335900000638e+00
-3.125183280972591415e-14,8.821671338682608244e-13,-9.780325335900000638e+00
-2.812664952875332336e-14,8.822162241324442423e-13,-9.780325335900000638e+00
-2.531398457587799071e-14,8.822604053702093587e-13,-9.780325335900000638e+00
-2.278258611829019132e-14,8.823001684841977313e-13,-9.780325335900000638e+00
-2.050432750646117282e-14,8.823359552867873979e-13,-9.780325335900000638e+00
-1.845389475581505712e-14,8.823681634091181988e-13,-9.780325335900000638e+00
-1.660850528023355235e-14,8.823971507192158994e-13,-9.780325335900000638e+00
-1.494765475221019870e-14,8.824232392983038199e-13,-9.780325335900000638e+00
-1.345288927698917914e-14,8.824467190194829281e-13,-9.780325335900000638e+00
-1.210760034929026154e-14,8.824678507685442365e-13,-9.780325335900000638e+00
-1.089684031436123539e-14,8.824868693426993637e-13,-9.780325335900000638e+00
-9.807156282925112481e-15,8.825039860594389175e-13,-9.780325335900000638e+00
-8.826440654632602021e-15,8.825193911045045563e-13,-9.780325335900000638e+00
-7.943796589169342135e-15,8.825332556450634294e-13,-9.780325335900000638e+00
-7.149416930252407764e-15,8.825457337315665463e-13,-9.780325335900000638e+00
-6.434475237227166987e-15,8.825569640094193213e-13,-9.780325335900000638e+00
-5.791027713504450052e-15,8.825670712594868188e-13,-9.780325335900000638e+00
-5.211924942154004810e-15,8.825761677845476170e-13,-9.780325335900000638e+00
-4.690732447938604645e-15,8.825843546571022244e-13,-9.780325335900000638e+00
-4.221659203144744496e-15,8.825917228424015224e-13,-9.780325335900000638e+00
-3.799493282830270362e-15,8.825983542091707998e-13,-9.780325335900000638e+00
-3.419543954547243562e-15,8.826043224392631595e-13,-9.780325335900000638e+00
-3.077589559092519324e-15,8.826096938463461823e-13,-9.780325335900000638e+00
-2.769830603183267313e-15,8.826145281127210341e-13,-9.780325335900000638e+00
-2.492847542864940779e-15,8.826188789524582795e-13,-9.780325335900000638e+00
-2.243562788578446622e-15,8.826227947082218206e-13,-9.780325335900000638e+00
-2.019206509720602197e-15,8.826263188884090076e-13,-9.780325335900000638e+00
-1.817285858748541937e-15,8.826294906505776273e-13,-9.780325335900000638e+00
-1.635557272873687744e-15,8.826323452365292740e-13,-9.780325335900000638e+00
-1.472001545586319068e-15,8.826349143638857661e-13,-9.780325335900000638e+00
-1.324801391027687260e-15,8.826372265785066595e-13,-9.780325335900000638e+00
-1.192321251924918613e-15,8.826393075716654535e-13,-9.780325335900000638e+00
-1.073089126732426712e-15,8.826411804655082873e-13,-9.780325335900000638e+00
-9.657802140591840210e-16,8.826428660699668276e-13,-9.780325335900000638e+00
-8.692021926532656189e-16,8.826443831139795845e-13,-9.780325335900000638e+00
-7.822819733879390768e-16,8.826457484535909446e-13,-9.780325335900000638e+00
-7.040537760491451494e-16,8.826469772592413404e-13,-9.780325335900000638e+00
-6.336483984442306541e-16,8.826480831843266056e-13,-9.780325335900000638e+00
-5.702835585998076085e-16,8.826490785169034252e-13,-9.780325335900000638e+00
